#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
53,Willy Hernangomez,NYK,23,72,27,45,1324,16.0,6.7,12.6,52.9,0.1,0.4,26.7,2.5,3.4,72.8,4.6,9.0,13.6,2.6,2.7,1.1,1.0,4.1,39.8,11,0,-1.5
54,Zach Randolph,MEM,35,73,38,35,1786,20.7,8.7,19.4,44.9,0.4,1.9,22.3,2.8,3.9,73.1,3.7,8.4,12.1,2.5,2.0,0.8,0.2,2.7,39.8,20,0,1.5
55,Mike Conley,MEM,29,69,35,34,2292,22.2,7.3,15.8,46.0,2.7,6.6,40.8,5.0,5.8,85.9,0.5,3.3,3.8,6.8,2.5,1.4,0.3,2.0,39.8,8,0,3.0
56,Al Jefferson,IND,32,66,33,33,931,20.7,9.1,18.2,49.9,0.0,0.0,0.0,2.5,3.3,76.5,2.9,7.9,10.8,2.2,1.3,0.7,0.6,4.8,39.7,1,0,-3.8
57,Paul George,IND,27,75,39,36,2689,23.8,8.3,18.0,46.1,2.6,6.6,39.3,4.5,5.0,89.8,0.8,5.8,6.6,3.4,2.9,1.6,0.4,2.8,39.6,11,0,2.2
58,Kyle Lowry,TOR,31,60,36,24,2244,21.6,6.8,14.7,46.4,3.1,7.5,41.2,4.8,5.9,81.9,0.8,3.8,4.6,6.7,2.8,1.4,0.3,2.7,39.5,11,1,5.7
59,Kemba Walker,CHA,27,79,36,43,2739,24.0,8.5,19.0,44.4,3.2,7.9,39.9,4.0,4.7,84.7,0.6,3.5,4.0,5.7,2.2,1.1,0.3,1.6,39.5,8,0,2.5
60,Thomas Robinson,LAL,26,48,15,33,560,15.5,6.7,12.6,53.6,0.0,0.1,0.0,2.0,4.2,47.0,5.4,8.9,14.3,2.0,3.0,1.7,0.6,4.9,39.4,1,0,-5.3
61,Paul Millsap,ATL,32,69,40,29,2343,19.1,6.6,14.9,44.2,1.2,3.7,31.1,4.8,6.2,76.8,1.7,6.5,8.2,3.9,2.4,1.4,1.0,2.9,39.4,19,0,2.1
62,Kenneth Faried,DEN,27,61,29,32,1296,16.3,6.3,11.6,54.8,0.0,0.2,0.0,3.6,5.3,69.3,5.1,7.8,12.8,1.5,1.6,1.2,1.1,3.4,39.3,11,0,-1.7
63,Mason Plumlee,DEN,27,81,38,43,2148,14.1,5.6,10.4,53.6,0.0,0.1,0.0,2.9,5.0,58.0,2.8,7.3,10.1,4.8,2.2,1.2,1.5,3.8,39.3,19,0,0.0
64,Lou Williams,HOU,30,81,34,47,1993,25.7,7.7,18.0,42.9,2.9,8.1,36.5,7.3,8.3,88.0,0.5,3.2,3.6,4.3,2.9,1.4,0.4,1.7,39.0,0,0,0.9
65,Kristaps Porzingis,NYK,21,66,26,40,2164,19.9,7.4,16.4,45.0,1.9,5.2,35.7,3.3,4.2,78.6,1.8,6.1,7.9,1.6,2.0,0.8,2.1,4.1,38.6,12,0,-1.7
66,Marreese Speights,LAC,29,82,51,31,1286,19.9,6.8,15.3,44.5,2.9,7.8,37.2,3.4,3.8,87.6,2.5,8.0,10.4,1.8,1.9,0.6,1.1,6.4,38.6,4,0,-0.9
67,Jrue Holiday,NOP,27,67,32,35,2190,16.9,6.7,14.7,45.4,1.6,4.6,35.6,2.0,2.8,70.8,0.8,3.6,4.3,8.0,3.2,1.6,0.7,2.2,38.1,16,0,0.6
68,Tyreke Evans,SAC,27,40,17,23,788,18.8,6.9,16.9,40.5,1.9,5.4,35.6,3.2,4.2,75.0,0.6,5.7,6.3,5.7,2.8,1.6,0.4,2.7,38.0,0,0,-6.9
69,Al Horford,BOS,31,68,46,22,2193,15.6,6.2,13.1,47.3,1.4,4.0,35.5,1.8,2.2,80.0,1.6,6.1,7.6,5.5,1.9,0.9,1.4,2.3,38.0,8,0,3.5
70,Richaun Holmes,PHI,23,57,16,41,1193,16.9,6.9,12.4,55.8,0.8,2.3,35.1,2.2,3.1,69.9,2.8,6.5,9.4,1.8,1.7,1.3,1.7,4.1,37.9,5,0,-6.9
71,Myles Turner,IND,21,81,42,39,2541,16.6,6.3,12.3,51.1,0.6,1.6,34.8,3.5,4.3,80.9,2.0,6.4,8.3,1.5,1.5,1.0,2.4,3.7,37.9,15,0,2.0
72,Jeff Teague,IND,29,82,42,40,2657,17.0,5.4,12.3,44.2,1.2,3.4,35.7,4.9,5.6,86.7,0.4,4.0,4.5,8.7,2.9,1.4,0.4,2.2,37.8,16,0,0.7
73,Nene,HOU,34,67,47,20,1198,18.3,7.4,11.9,61.7,0.1,0.3,33.3,3.5,5.9,58.9,2.9,5.6,8.5,2.0,2.2,1.7,1.2,4.9,37.8,0,0,5.8
74,Julius Randle,LAL,22,74,24,50,2132,16.5,6.4,13.1,48.8,0.3,1.1,27.0,3.4,4.8,72.3,2.5,8.2,10.7,4.5,2.9,0.8,0.6,4.2,37.5,18,3,-7.6
75,Jonas Valanciunas,TOR,25,80,50,30,2065,16.7,6.8,12.2,55.7,0.0,0.0,50.0,3.1,3.8,81.1,3.9,9.3,13.2,1.0,1.8,0.6,1.1,3.8,37.5,29,0,1.9
76,Elfrid Payton,ORL,23,82,29,53,2412,15.6,6.4,13.6,47.1,0.6,2.2,27.4,2.2,3.1,69.2,1.3,4.4,5.8,7.9,2.7,1.3,0.6,2.6,37.5,18,5,-2.2
78,Carmelo Anthony,NYK,33,74,29,45,2538,23.5,8.5,19.7,43.3,2.1,6.0,35.9,4.3,5.2,83.3,0.9,5.3,6.2,3.0,2.2,0.9,0.5,2.8,37.3,7,0,-3.3
80,Ivica Zubac,LAL,20,38,8,30,609,16.8,7.5,14.1,52.9,0.0,0.2,0.0,1.9,2.9,65.3,2.4,7.0,9.4,1.8,1.8,0.8,2.0,3.9,37.3,4,0,-7.9
81,Goran Dragic,MIA,31,73,40,33,2459,21.7,7.8,16.5,47.5,1.7,4.2,40.5,4.4,5.5,79.0,0.9,3.2,4.1,6.2,3.1,1.3,0.2,2.9,37.3,6,0,1.0
82,James Johnson,MIA,30,76,40,36,2085,16.8,6.4,13.3,47.9,1.5,4.4,34.0,2.6,3.7,70.7,1.1,5.4,6.5,4.8,3.0,1.3,1.5,3.4,37.2,4,0,2.4
83,Dirk Nowitzki,DAL,39,54,23,31,1424,19.4,7.5,17.1,43.7,2.0,5.3,37.8,2.5,2.8,87.5,0.6,8.3,8.9,2.1,1.3,0.8,1.0,2.9,37.1,8,0,-0.3
84,Gordon Hayward,UTA,27,73,46,27,2516,22.9,7.8,16.5,47.1,2.1,5.4,39.8,5.2,6.1,84.4,0.7,4.9,5.6,3.6,2.0,1.0,0.3,1.7,37.1,2,0,5.0
85,Zaza Pachulia,GSW,33,70,58,12,1268,12.1,4.7,8.7,53.4,0.0,0.1,0.0,2.8,3.6,77.8,4.0,7.7,11.6,3.7,2.5,1.7,0.9,4.7,37.0,4,0,11.9
86,Alex Len,PHX,24,77,21,56,1560,14.1,5.3,10.7,49.7,0.1,0.3,25.0,3.5,4.8,72.1,3.6,8.2,11.8,1.0,2.4,0.9,2.3,5.6,36.9,11,0,-9.2
87,LaMarcus Aldridge,SAS,31,72,52,20,2335,19.2,7.7,16.2,47.7,0.4,0.9,41.1,3.4,4.2,81.2,2.7,5.4,8.1,2.1,1.5,0.7,1.4,2.4,36.7,18,0,4.2
88,Trevor Booker,BKN,29,71,18,53,1754,14.5,6.3,12.1,51.6,0.5,1.6,32.1,1.5,2.3,67.3,2.9,8.8,11.7,2.8,2.6,1.5,0.6,3.1,36.6,16,0,-6.9
89,D'Angelo Russell,LAL,21,63,21,42,1811,19.6,7.0,17.2,40.5,2.7,7.6,35.2,2.9,3.7,78.2,0.6,3.8,4.4,6.0,3.5,1.7,0.3,2.6,36.5,2,0,-7.1
91,Jabari Parker,MIL,22,51,22,29,1728,21.4,8.3,17.0,49.0,1.4,3.7,36.5,3.4,4.5,74.3,1.6,4.9,6.5,3.0,1.9,1.0,0.5,2.3,36.2,2,0,-1.8
92,Terrence Jones,MIL,25,54,20,34,1271,16.5,6.5,13.9,47.0,0.5,2.1,25.3,2.9,4.8,60.6,1.8,6.8,8.7,1.7,1.4,1.1,1.5,1.9,36.1,6,0,-1.7
93,Michael Beasley,MIL,28,56,23,33,935,20.3,8.3,15.6,53.2,0.7,1.7,41.9,3.0,4.0,74.3,1.5,5.9,7.4,2.0,2.5,1.0,1.0,3.5,36.0,1,0,-1.6
94,Jeremy Lamb,CHA,25,62,27,35,1143,19.0,7.1,15.5,46.0,1.3,4.6,28.1,3.5,4.1,85.3,0.9,7.4,8.3,2.4,1.3,0.9,0.7,3.1,36.0,1,0,-1.3
95,Joakim Noah,NYK,32,46,17,29,1015,8.2,3.5,7.2,49.0,0.0,0.0,0.0,1.2,2.8,43.6,5.7,8.6,14.3,3.7,2.1,1.1,1.3,4.5,35.9,5,0,-5.1
96,Jeff Withey,UTA,27,51,33,18,432,12.2,4.6,8.6,53.4,0.0,0.1,0.0,3.0,4.0,75.0,4.3,5.7,10.1,0.6,1.2,1.3,2.7,4.3,35.9,0,0,-1.8
98,CJ McCollum,POR,25,80,40,40,2796,23.7,8.9,18.6,48.0,2.4,5.7,42.1,3.5,3.8,91.2,0.8,2.9,3.7,3.7,2.2,0.9,0.5,2.6,35.8,1,0,0.8
99,Dennis Schroder,ATL,23,79,42,37,2485,20.5,7.9,17.6,45.1,1.4,4.3,34.0,3.2,3.7,85.5,0.6,3.0,3.6,7.2,3.7,1.1,0.2,2.2,35.8,10,0,-1.1
101,Ricky Rubio,MIN,26,75,28,47,2469,12.2,3.8,9.5,40.2,0.9,2.9,30.6,3.7,4.2,89.1,1.0,3.5,4.4,9.9,2.8,1.9,0.1,2.9,35.6,25,1,-0.1
102,Rajon Rondo,CHI,31,69,34,35,1843,10.5,4.5,11.0,40.8,1.0,2.6,37.6,0.6,1.0,60.0,1.4,5.5,6.9,9.0,3.3,1.9,0.2,2.8,35.5,6,1,-1.2
103,Nicolas Batum,CHA,28,77,35,42,2617,16.0,5.4,13.4,40.3,1.9,5.6,33.3,3.3,3.9,85.6,0.6,6.0,6.6,6.3,2.7,1.2,0.4,1.5,35.4,15,1,0.9
104,John Henson,MIL,26,58,26,32,1123,12.6,5.1,9.9,51.5,0.0,0.0,0.0,2.4,3.4,69.2,3.0,6.5,9.5,1.8,1.7,0.9,2.5,4.8,35.3,0,0,-1.6
105,Bradley Beal,WAS,24,77,48,29,2684,23.9,8.5,17.7,48.2,3.0,7.4,40.4,3.8,4.6,82.5,0.7,2.5,3.2,3.6,2.1,1.1,0.3,2.3,35.2,1,0,4.5
107,Rondae Hollis-Jefferson,BKN,22,78,19,59,1761,13.8,4.8,11.1,43.4,0.3,1.4,22.4,3.9,5.2,75.1,2.0,7.3,9.2,3.1,2.4,1.7,0.9,3.6,35.0,8,0,-5.4
108,Spencer Hawes,MIL,29,54,27,27,797,15.2,6.1,12.5,48.4,1.1,3.7,30.9,2.0,2.3,84.6,1.7,6.9,8.6,3.7,2.2,0.7,1.4,3.5,34.9,3,0,-7.8
110,Montrezl Harrell,HOU,23,58,39,19,1064,17.8,7.6,11.7,65.2,0.0,0.2,14.3,2.6,4.1,62.8,2.7,4.7,7.4,2.2,1.5,0.7,1.4,4.3,34.8,3,0,3.6
111,Dewayne Dedmon,SAS,27,76,55,21,1330,10.5,4.4,7.0,62.2,0.0,0.0,0.0,1.8,2.5,69.9,3.5,9.9,13.4,1.2,1.7,1.0,1.7,4.9,34.7,6,0,5.2
112,David Lee,SAS,34,79,58,21,1477,14.0,6.0,10.2,59.0,0.0,0.0,0.0,1.9,2.8,70.8,3.6,7.1,10.7,3.0,2.0,0.8,1.0,3.0,34.7,7,0,7.7
113,Serge Ibaka,TOR,27,79,37,42,2422,17.4,7.0,14.6,48.0,1.8,4.7,39.1,1.6,1.9,85.6,1.9,6.1,8.0,1.1,1.6,0.6,1.8,3.2,34.5,11,0,-2.1
114,Willie Cauley-Stein,SAC,23,75,29,46,1421,15.5,6.5,12.2,53.0,0.0,0.1,0.0,2.6,3.8,66.9,2.2,6.4,8.6,2.0,1.7,1.3,1.1,3.7,34.5,8,0,-5.2
115,Jahlil Okafor,PHI,21,50,15,35,1134,18.7,7.7,15.0,51.4,0.0,0.0,0.0,3.4,5.0,67.1,2.6,5.0,7.6,1.8,2.9,0.6,1.6,3.9,34.3,2,0,-10.2
116,Klay Thompson,GSW,27,78,66,12,2649,23.7,8.8,18.7,46.8,3.6,8.8,41.4,2.5,3.0,85.3,0.7,3.2,3.9,2.2,1.7,0.9,0.5,1.9,34.2,0,0,10.9
117,Kelly Olynyk,BOS,26,75,49,26,1538,15.9,6.1,11.9,51.2,1.6,4.5,35.4,2.1,2.9,73.2,1.7,6.7,8.4,3.5,2.2,1.0,0.7,4.8,34.1,2,0,0.4
118,Willie Reed,MIA,27,71,39,32,1031,13.1,5.7,10.0,56.8,0.0,0.1,25.0,1.7,3.1,55.7,4.5,7.1,11.6,0.9,1.1,0.6,1.6,4.8,34.1,4,0,1.3
119,Derrick Favors,UTA,25,50,33,17,1186,14.5,6.2,12.7,48.7,0.1,0.3,30.0,2.0,3.3,61.5,2.8,6.5,9.3,1.7,1.8,1.4,1.2,3.1,34.0,6,0,1.7
120,Robert Covington,PHI,26,67,27,40,2119,14.7,5.0,12.4,39.9,2.3,7.0,33.3,2.4,3.0,82.2,1.6,5.8,7.4,1.7,2.2,2.2,1.2,3.4,33.9,12,0,-2.6
121,Dario Saric,PHI,23,81,28,53,2129,17.6,6.4,15.7,41.1,1.8,5.8,31.1,2.9,3.7,78.2,1.9,6.8,8.7,3.1,3.1,1.0,0.5,2.7,33.9,10,0,-5.2
123,Ish Smith,DET,28,81,37,44,1955,14.0,6.1,13.8,43.9,0.5,1.9,26.7,1.3,1.9,70.6,0.4,3.9,4.3,7.7,2.1,1.1,0.6,2.3,33.8,3,0,0.9
125,Dion Waiters,MIA,25,46,27,19,1384,19.0,7.3,17.2,42.4,2.2,5.6,39.5,2.1,3.3,64.6,0.5,3.5,4.0,5.2,2.7,1.1,0.5,2.5,33.7,2,0,2.2
127,Larry Nance Jr.,LAL,24,63,21,42,1442,11.2,4.7,9.0,52.6,0.2,0.9,27.8,1.5,2.0,73.8,3.0,6.2,9.2,2.4,1.4,2.0,1.0,3.7,33.5,7,0,-3.3
128,Salah Mejri,DAL,31,73,29,44,905,8.5,3.5,5.4,64.2,0.0,0.1,33.3,1.4,2.4,59.0,3.9,8.4,12.3,0.6,1.6,1.3,2.4,6.0,33.5,1,0,-0.7
129,Nikola Mirotic,CHI,26,70,37,33,1679,16.0,5.5,13.4,41.3,2.8,8.1,34.2,2.1,2.7,77.3,1.3,6.9,8.2,1.6,1.7,1.1,1.2,2.7,33.5,8,0,4.2
130,Tarik Black,LAL,25,67,24,43,1091,12.6,5.0,9.7,51.0,0.0,0.1,50.0,2.7,3.6,75.2,4.8,6.6,11.3,1.3,1.9,1.0,1.5,5.7,33.5,2,0,-1.6
131,George Hill,UTA,31,49,33,16,1544,19.3,6.7,14.1,47.7,2.2,5.4,40.3,3.7,4.6,80.1,0.5,3.4,3.9,4.8,2.0,1.2,0.3,2.7,33.4,0,0,6.0
132,Ersan Ilyasova,ATL,30,82,35,47,2142,18.0,6.5,15.0,43.1,2.4,6.8,35.3,2.7,3.5,77.8,1.9,6.2,8.1,2.4,1.9,1.0,0.4,3.5,33.4,10,0,-0.5
133,Luis Scola,BKN,37,36,7,29,461,14.4,5.5,11.8,47.0,1.3,3.9,34.0,2.0,2.9,67.6,4.0,6.9,10.9,2.9,2.7,1.1,0.3,4.9,33.3,1,0,-6.5
134,Will Barton,DEN,26,60,31,29,1705,17.3,6.2,14.1,44.3,1.8,5.0,37.0,3.0,4.0,75.3,1.2,4.2,5.5,4.3,2.0,1.0,0.6,2.3,33.2,2,0,-1.7
136,Tyson Chandler,PHX,34,47,15,32,1298,11.0,4.2,6.3,67.1,0.0,0.0,0.0,2.5,3.4,73.4,4.2,10.7,15.0,0.8,1.8,0.9,0.7,3.5,33.1,12,0,-2.1
137,Derrick Rose,NYK,28,64,26,38,2082,20.0,8.0,16.9,47.1,0.2,1.0,21.7,3.8,4.4,87.4,1.1,3.1,4.3,4.9,2.5,0.8,0.3,1.5,33.0,2,0,-2.9
138,Tyler Johnson,MIA,25,73,35,38,2177,16.6,5.9,13.6,43.3,1.5,4.1,37.2,3.2,4.2,76.8,0.8,4.0,4.8,3.9,1.5,1.4,0.7,2.9,33.0,0,0,0.6
139,Dwight Powell,DAL,25,77,30,47,1333,13.9,5.2,10.2,51.5,0.6,2.0,28.4,2.9,3.8,75.9,2.5,5.8,8.3,1.3,0.9,1.6,1.1,3.6,33.0,2,0,-4.5
141,Wilson Chandler,DEN,30,71,35,36,2197,18.3,7.1,15.4,46.1,1.8,5.3,33.7,2.3,3.2,72.7,1.7,5.9,7.5,2.3,1.9,0.8,0.5,2.8,32.9,9,0,-0.6
142,Reggie Jackson,DET,27,52,23,29,1424,19.0,7.2,17.1,41.9,1.7,4.7,35.9,3.0,3.4,86.8,0.5,2.4,2.9,6.8,2.9,0.9,0.1,3.3,32.9,4,0,-5.7
143,Manu Ginobili,SAS,39,69,51,18,1291,14.4,4.8,12.2,39.0,2.5,6.3,39.2,2.4,3.0,80.4,0.8,3.6,4.4,5.1,2.7,2.3,0.4,3.3,32.8,0,0,7.2
144,Kris Humphries,ATL,32,56,31,25,689,13.4,4.5,11.2,40.7,1.0,2.8,35.2,3.3,4.3,78.0,3.1,7.6,10.8,1.5,1.5,0.8,1.1,3.6,32.8,0,0,-3.5
146,Alexis Ajinca,NOP,29,39,15,24,584,12.8,5.5,11.0,50.0,0.0,0.2,0.0,1.8,2.5,72.5,2.8,8.1,10.9,0.7,1.9,1.2,1.4,4.7,32.8,1,0,-3.7
147,Cody Zeller,CHA,24,62,33,29,1725,13.3,5.3,9.2,57.1,0.0,0.0,0.0,2.8,4.1,67.9,2.8,5.6,8.4,2.1,1.4,1.3,1.2,3.9,32.7,6,0,4.4
148,Kevon Looney,GSW,21,53,44,9,447,10.9,4.5,8.6,52.3,0.2,0.7,22.2,1.7,2.7,61.8,3.5,6.4,10.0,2.3,1.4,1.2,1.4,5.2,32.7,0,0,-1.4
149,Brandon Bass,LAC,32,52,29,23,577,18.2,6.7,11.6,57.5,0.1,0.2,33.3,4.8,5.5,87.5,2.7,5.4,8.1,1.3,1.8,0.9,0.7,2.8,32.7,0,0,-9.0
151,Michael Carter-Williams,CHI,25,45,25,20,846,12.6,4.8,13.0,36.6,0.6,2.7,23.4,2.5,3.3,75.3,1.0,5.5,6.5,4.8,2.8,1.6,1.0,4.3,32.6,0,0,-1.2
152,Lucas Nogueira,TOR,24,57,34,23,1088,8.4,3.4,5.2,66.0,0.1,0.4,25.0,1.5,2.2,65.7,2.7,5.4,8.1,1.4,1.5,1.7,2.9,4.5,32.6,0,0,5.9
153,T.J. McConnell,PHI,25,81,27,54,2133,9.4,4.0,8.6,46.1,0.2,0.9,20.0,1.2,1.5,81.1,0.7,3.6,4.2,9.0,2.7,2.3,0.2,2.3,32.6,5,0,-5.3
154,Andrew Wiggins,MIN,22,82,31,51,3048,22.8,8.4,18.5,45.2,1.2,3.4,35.6,4.9,6.4,76.0,1.2,2.7,3.9,2.2,2.2,1.0,0.4,2.2,32.6,1,0,-0.2
156,Devin Booker,PHX,20,78,24,54,2731,22.8,8.0,18.9,42.3,1.9,5.3,36.3,4.8,5.8,83.2,0.6,2.7,3.3,3.5,3.2,0.9,0.3,3.2,32.5,0,0,-3.0
158,Kay Felder,CLE,22,42,25,17,386,15.5,5.8,14.7,39.2,0.7,2.1,31.8,3.3,4.6,71.4,0.3,3.5,3.8,5.4,2.8,1.7,0.7,3.5,32.4,0,0,-4.9
160,Marquese Chriss,PHX,19,82,24,58,1743,15.5,5.9,13.1,44.9,1.5,4.6,32.1,2.3,3.7,62.4,2.0,5.2,7.2,1.2,2.2,1.4,1.4,5.4,32.3,3,0,-7.9
161,Channing Frye,CLE,34,74,44,30,1398,17.4,6.1,13.4,45.8,3.5,8.6,40.9,1.6,1.9,85.1,1.0,6.5,7.5,1.2,1.4,0.8,1.0,3.6,32.2,2,0,1.5
162,Jason Smith,WAS,31,74,45,29,1068,14.2,5.9,11.1,52.9,1.2,2.6,47.4,1.2,1.7,68.6,2.2,6.5,8.7,1.2,2.0,0.7,1.8,5.7,32.1,0,0,-0.3
163,Amir Johnson,BOS,30,80,51,29,1608,11.6,4.8,8.3,57.6,0.6,1.5,40.9,1.5,2.2,67.0,2.6,5.6,8.2,3.1,1.7,1.1,1.4,4.7,32.0,0,0,4.7
165,Steven Adams,OKC,23,80,47,33,2389,13.6,5.6,9.9,57.1,0.0,0.0,0.0,2.4,3.9,61.1,4.2,5.0,9.2,1.3,2.2,1.3,1.2,2.9,32.0,16,0,2.9
166,Bobby Portis,CHI,22,64,30,34,1000,15.7,6.6,13.5,48.8,1.2,3.5,33.3,1.4,2.1,66.1,2.7,8.0,10.7,1.3,1.3,0.6,0.4,3.4,32.0,5,0,-2.9
167,Marcin Gortat,WAS,33,82,49,33,2555,12.4,5.5,9.5,57.9,0.0,0.0,0.0,1.5,2.2,64.8,3.4,8.6,12.0,1.7,1.7,0.6,0.9,3.0,31.9,36,0,2.8
168,Avery Bradley,BOS,26,55,34,21,1834,17.5,7.0,15.2,46.3,2.1,5.4,39.0,1.3,1.8,73.1,1.3,5.3,6.6,2.4,1.7,1.3,0.2,2.8,31.9,10,0,1.4
169,James Michael McAdoo,GSW,24,52,43,9,457,11.6,4.9,9.2,53.0,0.2,0.6,25.0,1.7,3.3,50.0,2.7,4.5,7.2,1.4,1.5,1.4,2.3,3.7,31.9,0,0,-3.1
170,Otto Porter Jr.,WAS,24,80,48,32,2605,14.9,5.7,11.1,51.6,2.0,4.7,43.4,1.4,1.6,83.2,1.6,5.5,7.1,1.7,0.6,1.6,0.6,2.7,31.8,12,0,2.6
171,Shabazz Napier,POR,25,53,26,27,512,15.3,5.1,12.9,39.9,2.4,6.5,37.0,2.7,3.4,77.6,0.6,3.7,4.3,4.7,2.9,2.2,0.1,2.7,31.8,0,0,1.1
172,Beno Udrih,DET,34,39,18,21,560,14.6,5.9,12.7,46.7,0.7,2.1,34.4,2.1,2.2,94.1,0.4,3.3,3.7,8.4,2.3,0.8,0.0,1.9,31.8,0,0,5.5
173,Taj Gibson,OKC,32,78,41,37,1989,15.3,6.6,12.8,51.5,0.1,0.2,23.1,2.0,2.9,71.5,2.9,5.9,8.8,1.3,1.9,0.7,1.2,3.0,31.7,11,0,0.0
175,Markieff Morris,WAS,27,76,45,31,2374,16.1,6.2,13.5,45.7,1.1,3.0,36.2,2.7,3.3,83.7,1.6,5.9,7.5,1.9,2.0,1.2,0.6,3.9,31.6,9,0,2.7
176,Patrick Beverley,HOU,28,67,46,21,2058,11.2,4.0,9.5,42.0,1.9,5.0,38.2,1.3,1.7,76.8,1.7,5.2,6.9,4.9,1.7,1.7,0.4,3.9,31.6,6,0,6.2
177,Kevin Seraphin,IND,27,49,23,26,559,14.9,7.0,12.7,55.1,0.0,0.1,0.0,0.9,1.4,63.6,2.6,6.5,9.1,1.5,1.9,0.5,1.3,4.2,31.5,0,0,-6.5
179,Tyler Ulis,PHX,21,61,15,46,1123,14.2,5.9,14.0,42.1,0.7,2.5,26.6,1.8,2.3,77.5,0.6,2.4,3.0,7.2,2.5,1.5,0.2,2.3,31.4,6,0,-4.6
180,Tobias Harris,DET,24,82,37,45,2566,18.5,7.2,14.9,48.1,1.5,4.4,34.7,2.7,3.2,84.1,0.9,5.0,5.8,2.0,1.3,0.8,0.5,1.9,31.3,3,0,0.0
181,Ty Lawson,SAC,29,69,25,44,1732,14.2,4.9,10.8,45.4,0.7,2.5,28.8,3.6,4.5,79.7,0.9,2.8,3.7,6.9,2.7,1.5,0.1,2.5,31.3,3,1,-3.2
182,Thon Maker,MIL,20,57,31,26,562,14.5,5.3,11.6,45.9,1.8,4.7,37.8,2.0,3.1,65.3,2.6,4.7,7.3,1.5,1.1,0.6,1.7,5.4,31.3,0,0,-1.7
185,Tyler Zeller,BOS,27,51,32,19,525,12.2,5.4,10.8,49.4,0.0,0.1,0.0,1.5,2.7,56.4,3.0,5.6,8.5,2.9,1.4,0.5,1.4,4.2,31.1,1,0,-0.1
186,Cole Aldrich,MIN,28,62,23,39,531,7.1,3.1,5.8,52.3,0.0,0.0,0.0,1.0,1.5,68.2,3.5,7.3,10.7,1.7,1.2,1.7,1.6,5.8,31.1,1,0,-2.0
187,Frank Kaminsky,CHA,24,75,31,44,1954,16.1,5.9,14.8,39.9,2.1,6.5,32.8,2.2,2.9,75.6,1.1,5.1,6.2,3.0,1.4,0.8,0.6,2.6,31.0,4,0,0.8
188,Marcus Smart,BOS,23,79,51,28,2399,12.5,4.0,11.2,35.9,1.4,5.0,28.3,3.0,3.8,81.2,1.2,3.4,4.6,5.5,2.4,1.9,0.5,2.9,31.0,2,0,2.0
189,Sean Kilpatrick,BKN,27,70,14,56,1754,18.9,6.3,15.1,41.5,2.2,6.3,34.1,4.2,5.0,84.3,0.5,5.3,5.7,3.2,2.8,0.9,0.1,2.4,31.0,4,0,-4.6
190,Justin Hamilton,BKN,27,64,14,50,1177,13.5,5.3,11.6,45.9,1.7,5.5,30.6,1.2,1.6,75.0,2.2,5.8,8.0,1.7,1.3,0.9,1.3,2.8,31.0,1,0,-8.9
191,T.J. Warren,PHX,23,66,20,46,2048,16.7,7.1,14.3,49.5,0.5,1.7,26.5,2.1,2.7,77.3,2.2,3.8,6.0,1.3,1.0,1.3,0.7,3.1,30.9,5,0,-4.9
192,Fred VanVleet,TOR,23,37,25,12,294,13.1,4.8,13.6,35.1,1.3,3.6,37.9,2.2,2.7,81.8,0.5,4.7,5.1,4.3,1.8,2.0,0.4,4.4,30.9,0,0,8.0
193,Justin Anderson,PHI,23,75,24,51,1227,15.6,5.5,12.9,42.4,1.7,5.7,29.9,3.0,3.8,79.1,2.0,5.2,7.2,1.9,1.9,1.2,0.7,3.2,30.8,0,0,-5.7
194,Gorgui Dieng,MIN,27,82,31,51,2653,11.1,4.5,9.0,50.2,0.2,0.6,37.2,1.8,2.3,81.4,2.6,6.2,8.8,2.1,1.5,1.2,1.3,3.4,30.8,13,0,0.4
195,Kosta Koufos,SAC,28,71,27,44,1419,11.9,5.5,9.9,55.1,0.0,0.0,0.0,1.0,1.6,61.3,3.0,7.2,10.2,1.2,1.5,0.9,1.2,4.4,30.8,4,0,-4.0
197,Michael Kidd-Gilchrist,CHA,23,81,36,45,2349,11.4,4.5,9.5,47.7,0.0,0.1,11.1,2.3,3.0,78.4,2.4,6.3,8.7,1.7,0.9,1.2,1.2,2.9,30.8,11,0,-0.1
199,Danilo Gallinari,DEN,28,63,31,32,2134,19.3,5.7,12.7,44.7,2.1,5.5,38.9,5.9,6.5,90.2,0.7,4.8,5.5,2.3,1.4,0.7,0.3,1.6,30.7,4,0,2.7
200,Bismack Biyombo,ORL,24,81,29,52,1793,9.7,3.6,6.8,52.8,0.0,0.0,0.0,2.5,4.7,53.4,3.2,8.2,11.4,1.5,1.9,0.5,1.8,4.1,30.7,10,0,-6.9
201,Aaron Gordon,ORL,21,80,29,51,2298,16.0,6.2,13.6,45.4,1.2,4.2,28.8,2.4,3.4,71.9,1.8,4.5,6.3,2.3,1.4,1.0,0.6,2.7,30.6,7,0,-2.6
202,Darrell Arthur,DEN,29,41,20,21,639,14.8,5.4,12.1,44.2,3.0,6.6,45.3,1.1,1.2,86.4,1.4,4.9,6.3,2.4,2.0,1.1,1.2,4.3,30.6,0,0,-1.3
