#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
291,Doug McDermott,DAL,26,29,7,22,22.3,8.6,3.2,6.7,47.2,1.3,2.9,46.4,0.9,1.0,86.7,0.4,2.2,2.6,1.1,0.8,0.4,0.1,1.7,14.1,0,0,1.0
292,Michael Kidd-Gilchrist,CHA,24,31,15,16,23.2,7.6,3.1,6.4,48.2,0.0,0.0,0.0,1.5,2.2,68.7,1.0,2.3,3.3,0.7,0.9,0.5,0.2,1.8,14.0,0,0,-3.7
293,Mike Scott,WAS,29,29,14,15,18.6,8.3,3.4,7.2,48.1,0.8,2.0,37.3,0.6,1.0,64.3,0.8,2.5,3.3,1.3,1.0,0.2,0.0,1.7,14.0,0,0,-1.5
294,Quincy Acy,BKN,27,22,8,14,18.2,5.9,2.0,5.1,38.1,1.6,4.4,36.5,0.4,0.5,90.0,0.4,2.1,2.5,1.3,0.5,0.6,0.5,2.2,14.0,0,0,-1.2
296,Malik Monk,CHA,20,26,12,14,14.7,8.9,3.2,8.5,38.2,1.7,4.8,34.1,0.8,0.8,95.2,0.2,1.0,1.2,1.7,1.0,0.4,0.2,1.0,13.8,0,0,-1.4
297,James Ennis III,DET,27,30,10,20,20.5,7.2,2.6,5.8,44.8,0.8,2.4,33.3,1.2,1.6,76.6,0.9,1.9,2.7,0.9,0.7,0.6,0.3,2.0,13.7,0,0,-4.3
298,Tony Parker,SAS,36,27,13,14,17.9,7.0,2.8,6.2,45.5,0.2,0.7,27.8,1.1,1.5,77.5,0.1,1.3,1.4,3.1,1.1,0.5,0.0,1.0,13.7,0,0,-0.5
300,Emeka Okafor,NOP,35,26,16,10,13.6,4.4,1.8,3.7,50.5,0.0,0.0,0.0,0.7,0.8,81.8,1.8,2.8,4.6,0.3,0.5,0.3,1.0,1.2,13.7,0,0,0.0
301,Khem Birch,ORL,25,27,8,19,15.7,4.4,1.7,3.2,52.9,0.0,0.0,0.0,1.0,1.4,73.0,1.8,3.1,4.9,1.0,0.5,0.4,0.4,1.5,13.6,2,0,0.4
302,Zaza Pachulia,GSW,34,28,16,12,13.2,4.9,1.9,3.6,51.5,0.0,0.0,0.0,1.1,1.5,78.0,1.6,2.9,4.5,1.4,1.0,0.4,0.3,1.9,13.5,2,0,0.1
303,Sean Kilpatrick,CHI,28,23,10,13,15.2,8.8,2.9,7.1,40.9,1.2,3.4,35.9,1.7,2.0,85.1,0.2,1.5,1.7,0.9,0.7,0.5,0.2,0.6,13.5,0,0,-3.2
304,Darius Miller,NOP,28,31,20,11,25.4,7.4,2.6,6.1,42.9,1.7,4.2,39.7,0.5,0.5,82.4,0.4,1.7,2.1,1.6,0.8,0.4,0.3,1.7,13.5,0,0,-2.0
308,Kyle Collinsworth,DAL,26,21,6,15,17.4,3.5,1.3,4.0,33.7,0.1,0.7,14.3,0.8,1.3,57.1,1.3,2.4,3.8,2.2,0.9,0.5,0.4,1.5,13.2,1,0,-2.1
312,Shaun Livingston,GSW,32,27,15,12,16.3,6.1,2.6,5.3,50.0,0.0,0.1,0.0,0.8,0.9,88.0,0.3,1.6,2.0,2.0,0.8,0.6,0.2,1.6,13.2,0,0,-1.2
316,Sindarius Thornwell,LAC,23,24,12,12,20.2,4.7,1.7,4.1,41.8,0.2,0.8,26.3,1.0,1.6,65.8,0.8,2.0,2.8,1.3,0.7,0.9,0.3,1.9,13.0,0,0,1.9
317,Gorgui Dieng,MIN,28,27,14,13,15.2,4.7,1.9,4.5,42.6,0.2,0.5,35.7,0.7,0.9,79.2,1.4,3.1,4.6,0.6,0.7,0.3,0.6,2.1,13.0,1,0,-4.2
319,Nick Young,GSW,33,31,18,13,22.2,8.4,2.7,7.3,37.4,1.8,4.8,36.7,1.1,1.1,100,0.4,1.8,2.2,0.6,0.5,0.5,0.0,1.4,12.9,0,0,1.4
321,Vince Carter,SAC,41,26,8,18,18.7,5.5,2.0,5.0,38.9,0.9,3.2,29.3,0.7,0.7,89.5,0.3,2.7,3.0,1.3,0.8,0.6,0.2,1.7,12.8,0,0,-1.4
323,Eric Moreland,DET,26,24,10,14,11.5,2.6,1.2,2.3,53.7,0.0,0.0,0.0,0.2,0.6,26.7,1.3,3.3,4.5,1.2,0.8,0.5,0.8,1.5,12.7,1,0,-0.2
326,Tyler Ennis,LAL,23,22,9,13,13.6,5.0,2.1,4.5,47.0,0.4,1.0,36.4,0.4,0.5,81.8,0.5,1.5,2.0,2.0,1.0,0.7,0.2,1.1,12.3,0,0,2.7
327,Trevor Booker,IND,30,27,18,9,15.5,4.7,2.0,4.2,47.8,0.2,0.7,27.8,0.5,0.6,81.3,1.6,2.3,3.9,1.0,0.6,0.4,0.3,1.7,12.3,0,0,-0.8
328,Patrick Patterson,OKC,29,30,17,13,17.3,4.9,1.7,3.9,42.7,0.9,2.3,37.1,0.7,0.8,83.3,0.6,2.2,2.9,0.8,0.3,0.6,0.3,1.1,12.2,0,0,-0.9
330,Cedi Osman,CLE,23,21,13,8,15.9,6.3,2.3,4.7,50.0,1.0,2.4,39.2,0.7,1.3,51.9,0.4,2.0,2.5,1.1,0.9,0.6,0.0,1.8,12.1,0,0,0.6
332,Tony Snell,MIL,26,30,17,13,25.0,5.1,1.8,5.1,35.7,1.2,3.3,35.4,0.3,0.3,90.0,0.1,1.5,1.6,1.5,0.5,0.6,0.4,1.5,12.0,0,0,-1.4
333,Joe Johnson,HOU,37,25,22,3,21.5,6.2,2.3,5.8,39.7,0.8,2.7,29.4,0.8,0.8,95.2,0.1,2.7,2.8,1.4,0.7,0.2,0.0,1.3,11.9,0,0,1.6
334,Maxi Kleber,DAL,26,26,6,20,14.5,5.0,1.8,3.8,49.0,0.6,1.9,32.0,0.7,0.9,79.2,0.7,2.6,3.3,0.6,0.5,0.3,0.5,1.5,11.9,1,0,-0.8
335,Ivica Zubac,LAL,21,29,13,16,11.8,4.9,1.8,3.6,51.5,0.0,0.0,0.0,1.3,1.7,75.5,1.4,2.3,3.7,0.8,0.7,0.2,0.4,1.4,11.8,1,0,1.6
337,Davis Bertans,SAS,25,27,13,14,13.8,5.8,2.0,4.6,43.1,1.2,3.1,39.8,0.7,0.9,78.3,0.2,1.6,1.9,1.1,0.4,0.4,0.4,1.2,11.6,0,0,0.9
340,Miles Plumlee,ATL,29,23,8,15,16.3,4.0,1.8,3.3,54.7,0.0,0.0,0.0,0.5,1.1,44.0,1.3,3.1,4.4,0.7,1.2,0.2,0.5,1.5,11.3,1,0,-4.1
342,Jason Terry,MIL,40,30,16,14,19.8,4.2,1.5,3.8,38.9,1.1,2.9,37.5,0.2,0.2,85.7,0.1,0.9,1.0,1.5,0.5,1.0,0.3,1.1,11.2,0,0,2.8
343,Jose Calderon,CLE,36,21,15,6,15.6,5.5,2.0,3.9,52.4,0.9,1.9,48.7,0.5,0.5,90.9,0.3,1.2,1.5,2.1,0.8,0.4,0.1,1.4,11.2,0,0,2.8
344,Tim Frazier,WAS,27,21,10,11,12.5,2.7,1.0,2.5,39.6,0.2,0.9,27.8,0.4,0.6,75.0,0.3,1.6,2.0,2.9,0.7,0.7,0.1,1.5,11.1,0,0,-0.3
345,Thon Maker,MIL,21,24,13,11,14.2,5.4,2.0,4.6,44.1,0.5,1.7,27.5,0.9,1.2,72.4,0.9,1.3,2.2,0.6,0.4,0.4,0.5,1.8,11.1,0,0,-0.4
347,Zach Collins,POR,20,30,19,11,16.3,4.7,1.7,4.6,38.0,0.6,2.1,27.0,0.6,0.8,76.0,0.6,2.6,3.3,0.8,0.9,0.2,0.4,1.8,10.7,0,0,-0.8
348,OG Anunoby,TOR,20,24,17,7,17.5,5.6,2.2,4.3,50.0,0.9,2.2,39.6,0.4,0.8,47.4,0.5,2.0,2.5,0.6,0.6,0.3,0.3,1.6,10.6,0,0,1.7
352,Jodie Meeks,WAS,30,29,14,15,13.1,6.3,2.1,4.5,46.6,0.9,2.3,39.4,1.2,1.4,87.8,0.1,1.4,1.5,1.0,0.4,0.3,0.1,0.5,10.3,0,0,-2.9
353,Wes Iwundu,ORL,23,29,9,20,19.4,3.9,1.6,4.0,39.7,0.1,0.8,12.5,0.7,0.9,73.1,0.7,1.8,2.4,0.8,0.6,0.7,0.2,1.6,10.3,0,0,-2.4
354,Jonas Jerebko,UTA,31,31,26,5,13.4,5.1,1.8,4.1,45.2,0.8,2.2,38.8,0.6,0.8,73.1,0.5,2.8,3.3,0.4,0.3,0.2,0.1,1.3,10.3,0,0,0.2
360,Sterling Brown,MIL,23,29,14,15,14.8,3.9,1.4,3.8,38.2,0.5,1.7,30.0,0.4,0.5,92.9,0.6,2.3,2.9,0.6,0.5,0.5,0.2,1.5,9.9,0,0,-1.8
365,Damyean Dotson,NYK,24,21,4,17,12.0,5.2,2.0,4.6,44.3,0.7,2.0,33.3,0.5,0.7,71.4,0.2,1.8,2.0,0.9,0.5,0.3,0.0,0.8,9.7,1,0,-0.3
366,Lance Thomas,NYK,30,23,3,20,19.2,4.1,1.3,3.7,36.5,0.9,2.1,42.9,0.5,0.6,85.7,0.5,1.8,2.3,0.7,0.4,0.6,0.1,2.1,9.7,0,0,-5.0
367,Alex Abrines,OKC,24,30,17,13,16.2,5.3,1.8,4.3,40.8,1.4,3.6,38.3,0.4,0.5,81.3,0.3,1.1,1.4,0.4,0.2,0.5,0.2,1.7,9.6,0,0,0.6
375,Glenn Robinson III,IND,24,23,14,9,14.7,4.1,1.6,3.7,42.4,0.6,1.5,41.2,0.4,0.5,81.8,0.5,1.1,1.6,0.7,0.2,0.6,0.0,0.6,8.8,0,0,0.0
378,Treveon Graham,CHA,24,26,12,14,16.2,3.7,1.3,2.9,44.0,0.5,1.4,37.8,0.6,0.9,66.7,0.6,0.9,1.5,0.9,0.3,0.6,0.0,1.7,8.6,0,0,-0.2
384,Bryn Forbes,SAS,24,26,12,14,14.5,4.9,1.8,4.5,39.3,0.5,1.7,32.6,0.8,1.0,84.6,0.0,1.1,1.2,1.0,0.3,0.2,0.0,0.9,8.1,0,0,1.1
385,Jared Dudley,PHX,32,22,2,20,14.6,2.8,0.9,2.3,39.2,0.5,1.5,35.3,0.4,0.7,60.0,0.0,1.9,2.0,1.1,0.8,0.4,0.3,1.8,8.1,0,0,-2.3
388,Wesley Johnson,LAC,30,28,16,12,12.5,2.6,1.0,2.7,37.3,0.5,1.3,37.8,0.1,0.1,100,0.3,1.3,1.6,0.4,0.3,0.7,0.3,1.4,7.9,0,0,-0.2
389,Norman Powell,TOR,25,28,23,5,12.8,4.3,1.8,4.1,42.6,0.7,2.5,27.5,0.1,0.1,100,0.2,1.3,1.5,1.0,0.7,0.2,0.1,1.2,7.9,0,0,-1.0
392,Pat Connaughton,POR,25,30,19,11,14.8,3.5,1.3,3.5,37.7,0.6,1.8,31.5,0.2,0.3,77.8,0.6,1.0,1.5,0.8,0.5,0.4,0.2,1.2,7.8,0,0,1.4
395,Semi Ojeleye,BOS,23,26,16,10,19.6,3.0,1.0,2.8,37.5,0.5,1.4,35.1,0.5,0.8,60.0,0.5,2.2,2.7,0.4,0.4,0.3,0.1,1.6,7.5,0,0,-4.4
397,Abdel Nader,BOS,24,24,14,10,12.1,3.6,1.1,3.5,32.1,0.5,1.5,36.1,0.8,1.3,61.3,0.2,1.5,1.8,0.6,0.9,0.4,0.2,1.1,7.4,0,0,-2.8
398,Dwayne Bacon,CHA,22,21,10,11,12.1,3.5,1.5,3.7,40.3,0.0,0.5,9.1,0.5,0.5,90.9,0.1,1.5,1.7,0.9,0.4,0.3,0.0,0.4,7.4,0,0,3.7
406,Josh Huestis,OKC,26,23,13,10,14.3,2.1,0.8,2.8,27.7,0.4,1.6,27.0,0.1,0.4,33.3,0.7,1.8,2.4,0.3,0.2,0.0,0.5,1.0,6.9,0,0,2.0
424,Terrance Ferguson,OKC,20,24,14,10,11.2,2.9,1.0,2.3,44.4,0.6,1.6,38.5,0.3,0.3,100,0.2,0.3,0.5,0.3,0.1,0.3,0.2,0.8,5.2,0,0,-2.7
