#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
50,Myles Turner,IND,23,28,13,15,29.3,13.6,4.9,10.6,45.6,1.4,3.5,39.2,2.5,3.3,76.9,1.3,5.9,7.1,1.3,1.1,1.1,2.8,2.8,34.7,7,0,0.6
52,Elfrid Payton,NOP,25,23,7,16,32.1,11.3,4.5,10.5,43.2,0.9,3.0,29.4,1.4,1.9,74.4,1.5,5.0,6.5,9.1,2.9,1.0,0.5,1.9,34.3,8,5,-5.9
53,Lou Williams,LAC,32,29,20,9,27.6,21.8,7.1,16.3,43.7,1.5,4.0,37.6,6.0,7.1,85.4,0.7,2.2,2.9,5.5,2.5,0.9,0.2,1.2,34.2,2,0,0.8
55,Eric Bledsoe,MIL,29,28,22,6,28.7,16.1,5.9,12.5,47.0,1.8,4.9,37.2,2.5,3.5,72.4,1.1,3.7,4.8,5.6,2.1,1.5,0.3,1.8,33.6,4,1,5.6
56,Montrezl Harrell,LAC,25,30,20,10,27.0,18.1,7.3,12.2,60.3,0.1,0.3,22.2,3.3,4.9,68.0,1.9,4.3,6.2,2.5,1.9,0.8,1.3,3.3,33.6,6,0,0.4
57,Deandre Ayton,PHX,20,24,6,18,30.6,16.2,7.2,12.6,56.8,0.0,0.1,0.0,1.9,2.7,70.3,3.1,6.6,9.7,1.3,1.8,1.0,0.9,3.2,33.6,12,0,-4.7
58,Marvin Bagley III,SAC,20,25,10,15,27.8,17.8,6.8,14.0,48.9,0.8,2.1,36.5,3.4,4.7,72.0,3.0,6.0,9.1,1.2,1.4,0.6,0.9,1.7,33.5,12,0,-1.5
59,Aaron Gordon,ORL,23,30,21,9,33.9,16.2,6.1,13.7,44.5,1.6,4.5,35.3,2.4,3.3,74.5,1.4,5.6,7.0,4.2,2.4,0.8,0.8,2.2,33.2,6,0,4.8
60,Klay Thompson,GSW,29,28,19,9,33.7,21.3,8.2,17.1,47.8,3.5,7.9,44.1,1.4,1.6,84.8,0.6,3.0,3.5,3.0,1.3,0.9,0.5,1.8,33.0,0,0,5.4
61,Tobias Harris,PHI,26,30,18,12,34.7,18.2,6.9,15.0,46.2,1.7,5.0,34.2,2.6,3.1,84.0,1.1,6.6,7.7,2.9,1.8,0.4,0.4,2.3,32.6,4,0,-1.2
63,Mitchell Robinson,NYK,21,31,7,24,24.5,9.8,3.9,5.6,70.1,0.0,0.0,0.0,1.9,2.8,68.2,3.4,5.8,9.2,0.5,0.6,0.8,2.9,3.5,32.4,10,0,-3.3
64,Jamal Murray,DEN,22,28,17,11,31.2,17.8,6.6,14.8,44.7,2.2,5.9,37.0,2.4,2.8,87.0,0.7,3.3,4.0,4.8,1.6,1.1,0.3,1.9,32.4,2,0,3.3
65,Andrew Wiggins,MIN,24,26,7,19,35.1,18.3,7.3,16.6,44.0,1.6,4.7,33.6,2.1,3.2,65.5,1.1,4.1,5.2,2.9,1.9,0.7,0.9,2.2,31.9,1,0,-5.3
66,Larry Nance Jr.,CLE,26,25,6,19,29.4,10.5,4.2,8.1,51.5,0.8,2.3,35.1,1.4,2.0,71.4,3.1,6.4,9.5,3.5,1.7,1.6,0.5,2.9,31.8,11,0,-3.7
68,Brook Lopez,MIL,31,31,23,8,29.8,13.0,4.5,10.0,44.8,2.0,5.9,33.2,2.0,2.3,88.7,0.5,5.7,6.2,1.5,1.1,0.9,2.4,2.5,31.4,1,0,7.1
71,Derrick Favors,UTA,27,25,18,7,23.4,13.4,5.6,9.1,61.4,0.1,0.8,15.8,2.1,2.9,73.6,2.8,5.0,7.8,1.5,1.2,0.8,1.8,2.1,31.4,8,0,7.3
72,Delon Wright,MEM,27,28,13,15,30.0,12.1,4.3,10.1,42.9,0.7,2.9,24.7,2.7,3.6,76.0,1.1,4.2,5.3,5.2,1.4,1.6,0.5,1.8,31.3,4,3,2.0
74,Bojan Bogdanovic,IND,30,30,15,15,32.0,21.2,7.7,15.1,51.3,2.2,5.3,41.9,3.5,4.5,77.6,0.3,4.0,4.2,2.4,1.9,0.9,0.0,1.8,30.9,0,0,2.3
75,Jeremy Lamb,CHA,27,32,15,17,27.9,15.8,5.4,12.4,43.7,1.6,4.4,35.2,3.3,3.6,93.0,0.9,4.5,5.4,2.4,1.0,1.4,0.6,1.5,30.7,4,0,0.5
76,Dwyane Wade,MIA,37,33,15,18,27.1,16.5,6.5,14.8,43.9,1.2,3.6,33.1,2.4,3.3,72.2,1.1,3.2,4.3,4.1,2.3,1.1,0.6,1.6,30.4,1,1,-1.2
77,Darren Collison,IND,31,25,13,12,29.3,13.9,5.0,10.2,48.4,1.1,2.7,41.2,2.9,3.4,84.7,0.6,2.9,3.4,6.5,1.8,1.4,0.0,1.8,30.3,2,0,1.6
78,JaVale McGee,LAL,31,30,10,20,22.7,13.6,6.2,9.2,66.8,0.0,0.2,0.0,1.3,2.1,60.9,2.9,5.6,8.5,0.6,1.4,0.6,1.7,3.2,30.3,9,0,-3.3
79,Domantas Sabonis,IND,23,25,13,12,24.7,13.6,5.4,9.6,56.7,0.1,0.3,25.0,2.6,4.0,65.3,2.3,7.2,9.4,3.0,2.2,0.7,0.3,3.3,30.2,10,0,2.2
80,Paul Millsap,DEN,34,28,19,9,29.1,13.0,4.8,9.8,48.4,1.1,2.8,38.5,2.5,3.4,73.4,2.4,5.7,8.0,2.3,1.4,1.1,0.7,2.8,30.1,8,0,4.8
80,Steven Adams,OKC,25,32,17,15,32.2,11.6,5.3,9.4,56.3,0.0,0.0,0.0,1.0,2.7,36.5,5.2,3.5,8.8,1.3,1.8,1.4,1.2,2.5,30.1,9,0,2.2
82,Hassan Whiteside,MIA,30,29,13,16,20.0,12.0,5.4,8.7,62.2,0.0,0.0,0.0,1.2,2.5,49.3,3.3,6.6,9.9,0.6,1.0,0.8,1.3,2.5,29.9,13,0,-0.7
83,Rajon Rondo,LAL,33,28,9,19,31.3,9.4,3.8,10.0,38.4,1.3,3.7,34.6,0.5,0.8,66.7,0.8,4.6,5.4,8.3,3.1,1.4,0.2,2.0,29.9,8,1,-9.7
84,Bobby Portis,WAS,24,29,10,19,27.6,14.9,5.9,13.1,44.7,1.8,4.4,40.9,1.4,1.7,82.0,2.2,6.4,8.7,1.5,1.6,0.9,0.4,3.0,29.9,10,0,0.5
85,Thaddeus Young,IND,31,30,15,15,32.0,12.5,5.3,10.5,50.6,0.9,2.3,37.1,1.0,1.4,72.1,2.4,4.3,6.7,3.5,1.9,1.5,0.4,2.4,29.8,4,0,-1.1
86,Jabari Parker,WAS,24,25,10,15,27.3,15.0,6.0,11.4,52.3,1.0,3.2,29.6,2.1,3.0,68.4,1.5,5.7,7.2,2.7,2.7,0.9,0.6,2.3,29.7,3,0,0.8
87,Joe Ingles,UTA,31,30,21,9,31.5,13.0,4.7,9.8,47.8,2.8,6.4,44.0,0.7,1.1,68.8,0.6,3.8,4.4,7.1,2.6,0.8,0.3,1.8,29.6,6,0,7.0
88,Jayson Tatum,BOS,21,28,16,12,31.1,14.8,5.6,12.6,44.6,1.1,3.3,35.2,2.3,2.7,85.5,0.7,5.1,5.8,2.7,1.6,1.2,0.6,2.3,29.5,3,0,2.1
89,Serge Ibaka,TOR,29,25,18,7,23.5,13.0,5.5,10.0,54.6,0.6,1.7,38.1,1.4,2.0,70.0,2.2,6.9,9.1,1.2,1.0,0.2,1.4,2.4,29.5,12,0,0.6
90,Draymond Green,GSW,29,30,21,9,31.2,7.8,3.0,6.2,48.9,0.8,2.6,32.5,0.9,1.4,64.3,0.8,5.7,6.5,6.3,2.5,1.2,1.2,2.7,29.5,2,0,5.4
91,Dewayne Dedmon,ATL,29,24,11,13,25.9,11.9,4.4,8.5,51.5,1.5,3.8,40.2,1.6,2.2,75.0,1.7,5.9,7.6,1.4,1.1,1.2,1.3,3.5,29.4,4,0,-1.3
93,Dwight Powell,DAL,27,30,10,20,29.6,13.9,4.8,7.9,61.4,0.8,2.1,40.3,3.4,4.2,81.0,2.6,4.6,7.3,2.2,1.0,0.7,0.7,2.8,29.3,5,0,-1.3
94,Josh Richardson,MIA,25,26,12,14,35.1,15.2,5.5,12.7,43.3,1.8,5.7,32.4,2.3,2.7,85.7,0.7,2.7,3.4,4.5,1.3,1.0,0.4,2.7,29.0,0,0,-0.2
95,Kyle Kuzma,LAL,23,22,7,15,33.6,18.3,6.9,15.9,43.6,1.7,5.9,29.5,2.7,3.7,73.2,1.0,3.7,4.7,2.7,1.5,0.4,0.4,2.7,28.7,1,0,-3.1
96,Dennis Smith Jr.,NYK,21,21,5,16,28.6,14.7,5.8,14.0,41.3,1.1,4.0,28.9,2.0,3.5,56.8,0.7,2.1,2.8,5.4,2.6,1.3,0.4,2.2,28.7,1,0,-4.7
97,Collin Sexton,CLE,20,30,8,22,35.4,20.8,7.8,16.8,46.2,2.4,5.7,41.5,2.9,3.5,83.0,0.7,1.9,2.6,3.2,2.3,0.6,0.1,1.9,28.7,1,0,-5.9
98,Ricky Rubio,UTA,28,23,18,5,26.7,12.5,4.0,9.7,40.8,0.7,2.8,26.2,3.8,4.4,86.3,0.7,3.2,3.8,6.2,2.0,1.4,0.0,2.6,28.7,2,0,7.3
99,Justise Winslow,MIA,23,22,9,13,30.5,12.7,5.1,11.9,43.3,1.5,4.3,34.7,1.0,1.7,55.3,1.0,4.5,5.5,4.5,2.1,1.2,0.2,3.0,28.5,1,0,1.4
101,Tomas Satoransky,WAS,27,29,10,19,32.6,10.9,3.9,8.0,48.1,0.9,2.5,37.0,2.2,2.7,84.4,1.4,3.1,4.5,6.8,2.0,1.0,0.2,2.4,28.0,4,0,-0.7
103,Bam Adebayo,MIA,21,33,15,18,25.0,10.1,4.0,6.7,59.7,0.1,0.2,33.3,2.0,2.7,74.2,1.9,6.2,8.1,2.5,1.5,1.1,0.8,2.4,27.5,6,0,0.9
104,Marc Gasol,TOR,34,28,19,9,25.2,9.6,3.6,7.7,46.8,0.9,2.1,40.0,1.5,2.0,75.4,0.9,5.8,6.7,4.0,1.4,0.9,0.8,2.7,27.4,1,0,7.8
106,Evan Fournier,ORL,26,30,21,9,32.0,15.9,6.1,13.2,45.8,1.9,5.1,36.4,1.9,2.2,86.2,0.4,3.1,3.5,3.8,1.7,0.9,0.1,2.7,27.2,0,0,5.2
107,Trevor Ariza,WAS,33,22,8,14,31.4,13.3,4.6,10.5,44.0,2.0,6.0,32.3,2.0,2.7,76.3,0.8,4.0,4.8,3.5,1.3,0.9,0.5,1.8,27.1,2,0,-2.7
108,Josh Jackson,PHX,22,26,8,18,29.0,14.4,5.5,12.8,42.9,1.3,3.5,36.7,2.1,3.2,67.1,1.0,3.7,4.7,2.4,1.9,1.0,0.8,2.9,27.0,1,0,-6.6
109,Rudy Gay,SAS,32,26,15,11,25.8,12.9,5.0,10.5,47.4,1.2,3.0,40.3,1.7,2.3,74.6,0.8,6.5,7.3,2.8,1.7,0.6,0.3,1.8,26.9,3,0,2.5
110,Willie Cauley-Stein,SAC,25,30,13,17,25.6,9.9,4.2,6.9,60.7,0.0,0.0,0.0,1.6,2.9,53.4,1.9,5.9,7.8,1.9,0.7,1.1,0.7,2.3,26.9,5,0,-0.1
111,Jonathan Isaac,ORL,21,29,20,9,28.2,11.8,4.3,9.6,45.3,1.8,4.8,36.7,1.3,1.7,76.0,1.6,4.3,5.9,1.1,0.9,0.8,1.6,1.7,26.8,1,0,3.7
112,Kris Dunn,CHI,25,20,8,12,29.2,10.2,4.2,10.3,40.3,1.0,2.7,35.8,0.9,1.1,81.8,0.7,3.3,3.9,5.6,1.9,1.4,0.4,3.5,26.8,1,0,-2.8
113,Jerami Grant,OKC,25,30,16,14,33.3,14.7,5.4,11.6,47.0,2.0,4.6,43.5,1.8,2.5,73.3,1.6,4.0,5.6,1.0,0.8,0.5,1.0,2.7,26.7,2,0,0.7
114,Thomas Bryant,WAS,21,31,10,21,23.0,12.3,5.0,8.6,58.4,0.6,2.0,30.2,1.6,2.2,74.6,1.9,5.3,7.1,1.5,1.0,0.3,1.2,2.1,26.7,8,0,-2.0
115,Derrick White,SAS,24,23,16,7,26.7,10.2,4.1,9.5,43.6,0.7,2.5,29.3,1.2,1.6,77.8,0.6,3.7,4.3,4.5,1.3,1.0,1.0,2.3,26.7,0,0,2.4
117,Shai Gilgeous-Alexander,LAC,20,30,20,10,27.3,12.5,4.7,9.5,49.7,0.8,1.9,43.1,2.2,2.8,76.5,0.7,2.4,3.2,3.9,1.7,1.4,0.6,2.3,26.4,1,0,-0.5
119,Dennis Schroder,OKC,25,30,16,14,30.5,15.7,5.8,14.1,41.2,1.8,5.4,33.5,2.3,2.9,80.2,0.6,3.3,3.9,3.7,1.8,0.6,0.1,2.7,26.3,2,0,1.5
120,Enes Kanter,POR,27,24,18,6,21.9,12.8,5.3,9.3,57.0,0.1,0.5,23.1,2.1,2.8,73.5,3.7,4.9,8.5,1.4,1.7,0.6,0.4,2.5,26.3,7,0,0.7
121,Patrick Beverley,LAC,30,26,20,6,29.1,8.6,3.0,6.5,45.6,1.7,3.7,44.8,1.0,1.2,83.9,1.2,4.5,5.7,4.5,1.2,1.1,0.7,3.3,26.2,1,0,2.6
122,Robin Lopez,CHI,31,30,10,20,28.8,14.5,6.2,10.3,60.2,0.1,0.4,15.4,2.0,2.7,76.3,2.7,2.6,5.3,1.6,1.3,0.1,1.3,1.7,26.1,2,0,-3.0
123,Jarrett Allen,BKN,21,29,14,15,25.2,10.3,4.0,6.5,61.7,0.0,0.4,7.7,2.3,3.5,66.3,2.1,5.8,7.9,1.2,1.1,0.4,1.4,2.4,26.0,8,0,-4.1
124,JJ Redick,PHI,35,26,16,10,31.8,17.5,5.5,12.9,42.9,3.3,8.0,42.0,3.1,3.5,88.0,0.2,2.8,3.0,2.6,1.2,0.5,0.3,1.6,26.0,1,0,3.0
125,D.J. Augustin,ORL,31,30,21,9,28.0,11.6,4.3,8.8,48.3,1.4,3.6,39.4,1.6,1.9,84.5,0.4,2.7,3.1,6.3,1.6,0.8,0.1,1.3,26.0,3,0,4.8
126,Reggie Jackson,DET,29,32,19,13,26.2,16.9,6.1,13.5,44.8,2.4,5.9,41.1,2.4,2.8,86.4,0.4,1.8,2.2,4.1,1.9,0.6,0.1,2.0,26.0,0,0,3.6
127,Terrence Ross,ORL,28,29,21,8,26.6,16.6,5.6,13.4,41.6,3.2,8.4,38.5,2.2,2.4,91.3,0.3,3.5,3.8,1.8,1.2,0.8,0.3,1.1,25.9,0,0,5.6
128,Cedi Osman,CLE,24,26,7,19,32.7,13.8,5.0,11.6,43.5,2.0,5.2,38.5,1.7,2.0,83.0,0.7,4.1,4.7,3.2,1.1,0.8,0.1,2.5,25.9,0,0,-5.6
129,Jordan Clarkson,CLE,27,30,8,22,29.0,17.0,6.4,14.7,43.4,1.7,5.8,29.1,2.5,3.0,85.4,1.2,2.2,3.4,2.6,1.6,0.7,0.1,1.1,25.7,0,0,-2.7
130,Mason Plumlee,DEN,29,32,19,13,23.4,8.0,3.3,5.8,57.0,0.0,0.2,16.7,1.3,2.1,61.8,2.0,5.2,7.3,3.6,1.6,0.6,1.1,3.0,25.6,4,0,-0.2
131,Emmanuel Mudiay,NYK,23,20,4,16,28.5,15.0,5.6,12.9,43.2,1.4,3.9,36.4,2.5,3.1,80.3,0.4,3.4,3.8,3.8,2.9,0.6,0.3,1.7,25.1,1,0,-7.7
132,Goran Dragic,MIA,33,22,10,12,26.5,12.7,4.6,11.1,41.6,1.6,4.3,37.2,1.9,2.3,80.4,0.5,2.5,3.1,4.8,1.6,0.9,0.0,2.3,24.9,3,1,0.6
133,Kenneth Faried,HOU,29,20,15,5,22.8,12.4,5.0,8.4,59.5,0.3,0.8,37.5,2.1,2.9,71.9,3.2,4.7,7.9,0.6,1.0,0.5,0.6,2.9,24.8,9,0,4.1
135,Gordon Hayward,BOS,29,26,16,10,26.0,12.8,4.7,8.4,55.7,0.9,2.4,38.7,2.5,3.1,82.5,0.5,3.7,4.2,3.3,1.4,0.6,0.4,1.5,24.6,1,0,4.1
137,Tyus Jones,MIN,23,25,9,16,27.5,9.4,3.8,8.4,45.5,0.7,2.1,34.6,1.0,1.2,83.9,0.4,2.1,2.5,6.3,0.8,1.1,0.1,1.6,24.4,3,0,-1.2
138,Harrison Barnes,SAC,27,30,13,17,33.7,14.2,5.1,11.4,44.6,1.9,4.8,40.6,2.1,2.7,80.0,0.7,4.7,5.4,1.9,1.1,0.6,0.1,1.5,24.4,3,0,0.8
139,Marcus Smart,BOS,25,30,16,14,28.8,10.1,3.6,8.0,44.6,1.7,4.6,36.7,1.3,1.5,84.4,0.8,2.4,3.2,3.9,1.7,1.8,0.3,2.6,24.4,0,0,-2.6
140,Nicolas Batum,CHA,30,25,11,14,32.5,9.3,3.4,7.9,42.4,1.8,4.8,37.5,0.8,0.9,90.9,1.2,4.2,5.4,3.2,1.4,1.0,0.7,2.1,24.4,0,0,-0.5
141,Bogdan Bogdanovic,SAC,26,31,13,18,27.4,12.7,4.6,11.5,40.0,1.8,5.0,37.0,1.7,2.1,84.4,0.7,2.6,3.3,3.4,1.4,1.1,0.3,2.1,24.3,0,0,-1.4
143,Jalen Brunson,DAL,22,30,10,20,28.8,13.3,5.1,10.3,49.7,1.3,3.6,35.2,1.8,2.4,74.6,0.5,2.7,3.2,4.5,1.8,0.6,0.1,2.3,24.1,2,0,-2.4
144,Kelly Olynyk,MIA,28,33,15,18,27.6,11.6,4.0,8.4,47.8,1.5,4.0,38.3,2.1,2.3,88.3,0.9,4.5,5.4,2.0,1.6,0.8,0.7,2.5,24.1,3,0,2.3
145,Maurice Harkless,POR,26,28,19,9,25.8,9.4,3.9,7.7,50.2,0.5,2.1,25.0,1.1,1.7,66.0,1.5,3.6,5.1,1.7,0.9,1.4,0.9,2.5,24.0,2,0,6.5
146,Marcus Morris Sr.,BOS,29,28,14,14,28.8,12.8,4.6,11.6,39.9,1.6,5.4,30.7,1.9,2.3,80.0,1.2,5.0,6.1,1.5,1.1,0.5,0.3,2.2,23.8,2,0,-4.5
148,Caris LeVert,BKN,24,26,13,13,24.9,11.2,4.2,10.7,39.4,1.1,3.6,31.2,1.6,2.4,66.1,0.8,2.7,3.5,4.0,1.5,1.0,0.3,1.7,23.8,0,0,0.5
149,Kenrich Williams,NOP,24,30,10,20,30.7,7.7,2.9,7.8,37.0,1.5,4.7,32.9,0.4,0.5,73.3,1.5,4.5,6.0,2.5,1.0,1.5,0.5,2.5,23.7,1,0,-3.3
