#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
65,Richaun Holmes,PHX,25,70,16,54,1184,17.4,6.8,11.1,60.8,0.0,0.0,0.0,3.9,5.3,73.1,3.5,6.6,10.1,1.8,1.6,1.3,2.4,5.9,41.7,5,0,-5.2
69,Willy Hernangomez,CHA,25,58,31,27,812,18.7,6.8,13.1,51.9,0.7,1.7,38.5,4.4,6.4,69.4,5.2,8.6,13.8,2.7,2.6,0.7,0.9,4.3,41.4,4,0,-4.2
72,DeMar DeRozan,SAS,29,77,44,33,2688,21.9,8.5,17.6,48.1,0.1,0.6,15.6,4.9,5.9,83.0,0.7,5.5,6.2,6.4,2.7,1.2,0.5,2.4,41.1,12,1,0.1
73,Gorgui Dieng,MIN,29,76,33,43,1031,16.9,6.6,13.2,50.1,0.7,2.0,33.9,3.1,3.7,83.0,2.8,8.0,10.9,2.5,2.0,1.7,1.4,4.7,41.1,2,0,-4.1
74,Eric Bledsoe,MIL,29,78,59,19,2272,19.7,7.4,15.4,48.4,2.0,6.0,32.9,2.8,3.7,75.0,1.3,4.4,5.7,6.8,2.6,1.8,0.5,2.5,41.1,8,1,8.9
76,Deandre Ayton,PHX,20,71,17,54,2183,19.1,8.4,14.3,58.5,0.0,0.1,0.0,2.3,3.1,74.6,3.7,8.3,12.0,2.1,2.1,1.0,1.1,3.4,40.9,39,0,-6.3
77,Trae Young,ATL,20,81,29,52,2503,22.3,7.6,18.1,41.8,2.2,6.9,32.4,4.9,6.0,82.9,0.9,3.4,4.3,9.4,4.4,1.0,0.2,2.0,40.9,30,1,-4.8
78,Ivica Zubac,LAC,22,59,32,27,1039,18.2,7.3,13.1,55.9,0.0,0.0,0.0,3.5,4.4,80.2,4.0,8.6,12.5,2.2,2.4,0.5,1.8,4.7,40.8,8,0,1.4
79,Mike Conley,MEM,31,70,30,40,2342,22.7,7.5,17.2,43.8,2.4,6.5,36.4,5.3,6.2,84.5,0.6,3.1,3.7,6.9,2.0,1.4,0.3,1.9,40.8,10,0,0.4
81,Al Horford,BOS,33,68,41,27,1973,16.9,7.1,13.2,53.5,1.3,3.7,36.0,1.4,1.7,82.1,2.2,6.2,8.4,5.2,1.9,1.1,1.6,2.3,40.7,10,1,4.7
82,Serge Ibaka,TOR,29,74,53,21,2010,19.9,8.3,15.7,52.9,0.9,3.0,29.0,2.4,3.2,76.3,2.8,8.0,10.8,1.8,2.0,0.5,1.8,3.8,40.6,22,0,4.6
83,Marvin Bagley III,SAC,20,62,30,32,1567,21.2,8.2,16.2,50.4,0.7,2.2,31.3,4.2,6.0,69.1,3.7,7.1,10.8,1.4,2.3,0.8,1.4,2.8,40.4,19,0,-2.4
85,J.J. Barea,DAL,35,38,20,18,752,19.9,7.7,18.4,41.8,1.8,6.1,29.7,2.6,3.7,70.5,0.6,3.9,4.5,10.1,3.4,1.1,0.0,2.4,40.3,3,0,2.8
86,Mason Plumlee,DEN,29,82,54,28,1731,13.2,5.4,9.2,59.3,0.0,0.2,20.0,2.3,4.1,56.1,3.4,7.5,10.9,5.1,2.6,1.4,1.6,5.2,40.1,9,0,1.5
88,Donovan Mitchell,UTA,22,77,49,28,2598,25.3,9.2,21.2,43.2,2.6,7.2,36.2,4.4,5.5,80.6,0.8,3.6,4.4,4.5,3.0,1.5,0.4,2.9,40.0,1,0,5.1
89,Marc Gasol,TOR,34,79,39,40,2436,15.8,5.8,12.9,44.8,1.5,4.0,36.3,2.8,3.7,75.9,1.2,8.1,9.3,5.2,2.3,1.2,1.3,3.2,39.9,19,1,2.4
90,Thomas Bryant,WAS,21,72,29,43,1496,18.2,7.4,12.1,61.6,0.8,2.4,33.3,2.6,3.3,78.1,2.7,8.2,10.9,2.2,1.4,0.6,1.6,3.0,39.9,14,0,-2.6
91,DeAndre Jordan,NYK,30,69,25,44,2047,13.3,5.0,7.8,64.1,0.0,0.0,0.0,3.3,4.6,70.5,4.0,11.9,15.9,2.7,2.7,0.7,1.3,2.9,39.9,42,0,-3.8
92,Jimmy Butler,PHI,29,65,38,27,2185,20.0,6.9,14.9,46.2,1.1,3.2,34.7,5.1,6.0,85.5,2.0,3.6,5.6,4.3,1.6,2.0,0.6,1.8,39.7,3,0,2.6
94,Kenneth Faried,HOU,29,37,21,16,728,19.0,7.7,13.1,58.9,0.4,1.2,32.0,3.2,4.9,64.6,4.8,7.6,12.4,1.0,1.6,0.8,1.1,4.1,39.6,14,0,3.1
96,Willie Cauley-Stein,SAC,25,81,39,42,2213,15.7,6.7,12.1,55.6,0.0,0.0,50.0,2.3,4.1,55.1,2.9,8.1,11.0,3.2,1.4,1.6,0.8,3.7,39.5,22,0,0.9
97,Salah Mejri,DAL,33,36,13,23,399,12.7,5.0,10.1,49.1,1.0,3.1,32.4,1.8,2.9,62.5,3.2,8.6,11.8,3.2,1.9,0.9,2.3,5.0,39.5,1,0,-4.5
101,Alex Len,ATL,26,77,28,49,1544,19.9,7.5,15.1,49.4,1.7,4.8,36.3,3.3,5.0,64.8,3.7,6.2,9.9,2.0,2.3,0.6,1.6,4.7,39.2,9,0,-3.8
102,Cheick Diallo,NOP,22,64,27,37,896,15.6,6.8,10.9,62.0,0.0,0.2,25.0,2.0,2.7,74.6,3.0,10.3,13.3,1.3,2.0,1.2,1.3,4.5,39.1,10,0,-3.5
103,Danilo Gallinari,LAC,30,68,40,28,2059,23.5,7.2,15.5,46.3,2.8,6.5,43.3,6.4,7.1,90.4,0.9,6.3,7.3,3.1,1.7,0.9,0.4,2.3,39.0,7,0,1.8
104,Harry Giles III,SAC,21,58,26,32,820,17.9,7.7,15.3,50.3,0.0,0.3,0.0,2.5,4.0,63.7,2.9,6.8,9.7,3.7,3.2,1.4,1.0,6.6,39.0,0,0,-4.7
105,Dewayne Dedmon,ATL,29,64,24,40,1609,15.5,5.8,11.8,49.2,1.9,4.9,38.2,2.1,2.5,81.4,2.3,8.4,10.7,2.0,1.9,1.5,1.6,4.8,38.9,11,0,-3.9
107,Larry Nance Jr.,CLE,26,67,16,51,1795,12.6,5.0,9.6,52.0,0.7,2.0,33.7,1.9,2.7,71.6,3.4,7.7,11.1,4.3,1.9,2.0,0.8,3.8,38.8,18,0,-6.5
108,Bobby Portis,WAS,24,50,14,36,1298,19.7,7.7,17.4,44.4,2.1,5.3,39.3,2.1,2.7,79.4,3.0,8.2,11.2,2.0,2.1,1.0,0.6,4.0,38.6,14,0,-3.1
109,Nikola Mirotic,MIL,28,46,24,22,1245,20.2,6.9,15.7,43.9,3.4,9.2,36.5,3.0,3.6,84.7,1.7,8.1,9.8,1.6,1.4,0.9,1.0,3.1,38.5,11,0,3.4
110,Mo Bamba,ORL,21,47,19,28,766,13.7,5.5,11.4,48.1,1.0,3.3,30.0,1.7,3.0,58.7,3.0,7.9,10.9,1.8,2.0,0.6,3.0,4.8,38.4,1,0,-11.3
111,Zach LaVine,CHI,24,63,16,47,2171,24.7,8.8,18.8,46.7,2.0,5.3,37.4,5.2,6.2,83.2,0.7,4.2,4.9,4.7,3.6,1.0,0.4,2.3,38.3,2,0,-5.0
112,Paul Millsap,DEN,34,70,49,21,1895,16.8,6.1,12.6,48.4,1.1,3.0,36.5,3.4,4.7,72.7,2.9,6.7,9.6,2.7,1.8,1.6,1.0,3.5,38.3,14,0,6.5
113,Jarrett Allen,BKN,21,80,42,38,2096,15.0,5.8,9.8,59.0,0.1,0.8,13.3,3.4,4.8,70.9,3.3,8.3,11.5,1.9,1.8,0.7,2.1,3.2,38.3,24,0,-2.0
115,Khris Middleton,MIL,27,77,56,21,2393,21.2,7.6,17.3,44.1,2.7,7.1,37.8,3.2,3.9,83.7,0.8,6.2,6.9,5.0,2.6,1.2,0.1,2.6,38.3,7,0,8.3
116,Ed Davis,BKN,30,81,42,39,1446,11.8,4.6,7.5,61.6,0.0,0.0,0.0,2.5,4.0,61.7,5.4,11.9,17.3,1.5,1.6,0.9,0.8,5.6,38.2,6,0,2.3
117,Dwyane Wade,MIA,37,72,35,37,1885,20.7,7.9,18.3,43.3,1.6,5.0,33.0,3.2,4.4,70.8,1.3,4.1,5.4,5.7,3.2,1.1,0.7,2.3,38.2,4,1,-1.3
118,Jahlil Okafor,NOP,23,59,23,36,935,18.6,8.2,13.9,58.6,0.0,0.2,20.0,2.3,3.4,66.3,3.2,7.5,10.7,1.5,2.0,0.6,1.5,3.7,38.1,6,0,-4.5
119,Lauri Markkanen,CHI,22,52,16,36,1682,20.8,7.3,17.0,43.0,2.6,7.1,36.1,3.6,4.2,87.2,1.6,8.5,10.1,1.6,1.8,0.8,0.7,2.6,38.0,20,0,-4.2
120,Greg Monroe,PHI,29,43,28,15,480,17.3,6.9,14.2,48.7,0.1,0.4,20.0,3.4,5.4,62.5,5.0,7.9,12.9,1.8,2.4,1.1,0.6,5.0,38.0,0,0,-5.4
121,Kyle Lowry,TOR,33,65,47,18,2213,15.1,4.9,12.0,41.1,2.6,7.4,34.7,2.6,3.2,83.0,0.7,4.4,5.1,9.2,3.0,1.5,0.5,2.7,37.9,20,2,8.7
122,Derrick Rose,MIN,30,51,24,27,1392,23.7,9.4,19.5,48.2,1.4,3.8,37.0,3.5,4.1,85.6,0.9,2.8,3.6,5.7,2.1,0.8,0.3,1.5,37.8,1,0,0.9
123,Bam Adebayo,MIA,21,82,39,43,1913,13.7,5.3,9.1,57.6,0.1,0.3,20.0,3.1,4.3,73.5,3.1,8.1,11.2,3.5,2.3,1.3,1.2,3.8,37.8,11,0,0.4
124,Rudy Gay,SAS,32,69,42,27,1842,18.5,7.3,14.6,50.4,1.4,3.6,40.2,2.3,2.9,81.6,1.2,8.0,9.2,3.6,2.2,1.1,0.7,3.1,37.8,9,0,3.1
128,Pascal Siakam,TOR,25,80,57,23,2548,19.1,7.3,13.4,54.9,1.1,3.0,36.9,3.3,4.3,78.5,1.8,6.0,7.8,3.5,2.2,1.0,0.7,3.4,36.8,18,0,8.4
129,Jakob Poeltl,SAS,23,77,43,34,1273,12.0,5.3,8.2,64.5,0.0,0.0,0.0,1.4,2.6,53.3,5.0,6.6,11.6,2.6,1.4,0.8,1.9,3.5,36.7,1,0,2.5
130,Dwight Powell,DAL,27,77,31,46,1663,17.6,6.3,10.5,59.7,0.8,2.8,30.7,4.2,5.5,77.2,3.0,5.9,8.9,2.4,1.5,1.0,1.1,4.4,36.6,6,0,0.3
131,Wendell Carter Jr.,CHI,20,44,10,34,1110,14.8,5.8,12.0,48.5,0.2,1.0,18.8,2.9,3.6,79.5,2.8,7.1,10.0,2.5,2.1,0.8,1.9,4.9,36.6,7,0,-9.5
132,Tobias Harris,PHI,26,82,46,36,2848,20.8,7.7,15.9,48.7,2.0,5.0,39.7,3.4,3.9,86.6,0.9,7.3,8.2,2.9,1.9,0.6,0.5,2.3,36.3,15,0,0.2
133,Jabari Parker,WAS,24,64,18,46,1724,19.4,7.7,15.6,49.3,1.3,4.1,31.3,2.7,3.8,71.2,1.6,7.1,8.8,3.2,3.2,1.0,0.6,3.0,36.3,8,0,-4.3
134,Elfrid Payton,NOP,25,42,18,24,1250,12.8,5.2,11.9,43.4,1.0,3.0,31.4,1.6,2.1,74.3,1.4,4.9,6.3,9.2,3.2,1.3,0.5,2.3,36.3,10,6,-2.0
135,Jeremy Lamb,CHA,27,79,38,41,2250,19.3,6.9,15.7,44.0,1.8,5.3,34.8,3.7,4.2,88.8,1.0,5.9,6.9,2.8,1.3,1.4,0.5,2.2,36.3,7,0,0.8
136,Jaren Jackson Jr.,MEM,19,58,23,35,1515,19.0,7.1,14.0,50.6,1.2,3.4,35.9,3.6,4.7,76.6,1.7,4.7,6.5,1.5,2.3,1.2,1.9,5.2,36.2,2,0,-2.4
137,Khem Birch,ORL,26,50,26,24,643,13.4,5.1,8.5,60.3,0.0,0.1,0.0,3.2,4.6,69.9,4.4,6.2,10.6,2.1,1.1,1.0,1.6,4.0,36.2,1,0,2.5
138,Buddy Hield,SAC,26,82,39,43,2615,23.3,8.6,18.7,45.8,3.8,9.0,42.7,2.4,2.7,88.6,1.5,4.2,5.7,2.8,2.0,0.8,0.5,2.8,36.1,3,0,0.0
139,Draymond Green,GSW,29,66,48,18,2065,8.5,3.3,7.4,44.5,0.8,2.9,28.5,1.1,1.6,69.2,1.0,7.3,8.4,7.9,2.9,1.7,1.2,3.4,36.1,8,0,8.1
140,Ricky Rubio,UTA,28,68,40,28,1899,16.4,5.6,13.8,40.4,1.5,4.8,31.1,3.7,4.3,85.5,0.6,4.0,4.6,7.9,3.4,1.7,0.2,3.4,36.1,7,0,4.7
141,Tristan Thompson,CLE,28,43,8,35,1198,14.1,6.0,11.4,52.9,0.0,0.0,0.0,2.0,3.2,64.2,5.2,8.0,13.2,2.6,1.8,0.8,0.5,2.7,36.0,19,0,-9.1
143,Caris LeVert,BKN,24,40,19,21,1063,18.5,7.0,16.4,42.9,1.6,5.2,31.2,2.9,4.2,69.1,1.2,3.9,5.1,5.3,2.3,1.4,0.5,2.6,35.9,0,0,-0.4
145,Daniel Theis,BOS,27,66,38,28,908,14.8,5.8,10.6,54.9,1.0,2.7,38.8,2.2,3.0,73.7,3.5,5.5,8.9,2.7,1.3,0.8,1.7,6.4,35.8,1,0,5.2
146,Steven Adams,OKC,25,80,47,33,2669,14.9,6.5,10.9,59.5,0.0,0.0,0.0,2.0,3.9,50.0,5.3,5.0,10.3,1.7,1.8,1.6,1.0,2.8,35.7,29,0,5.2
147,Jamal Murray,DEN,22,75,49,26,2447,20.1,7.5,17.3,43.7,2.2,6.1,36.7,2.8,3.3,84.8,1.0,3.7,4.7,5.3,2.3,1.0,0.4,2.3,35.5,4,0,3.6
148,Kosta Koufos,SAC,30,42,21,21,502,11.2,5.2,11.0,47.7,0.0,0.0,0.0,0.7,1.7,41.7,3.7,9.0,12.7,2.6,1.9,1.1,1.3,4.9,35.5,0,0,-2.3
149,Shabazz Napier,BKN,27,56,26,30,983,19.4,6.2,15.9,38.9,2.8,8.4,33.3,4.2,5.1,83.3,0.7,3.0,3.7,5.2,2.4,1.5,0.6,2.5,35.5,1,0,0.5
150,Cody Zeller,CHA,26,49,22,27,1243,14.4,5.5,10.0,55.1,0.2,0.6,27.3,3.2,4.1,78.7,3.2,6.5,9.6,3.0,1.8,1.1,1.2,4.7,35.5,4,0,1.2
151,Jeff Teague,MIN,31,42,23,19,1264,14.5,5.0,11.8,42.3,1.0,3.0,33.3,3.5,4.4,80.4,0.5,2.6,3.0,9.8,2.8,1.2,0.5,2.6,35.2,11,0,0.0
152,Klay Thompson,GSW,29,78,55,23,2652,22.8,8.9,19.0,46.7,3.3,8.1,40.2,1.8,2.1,81.6,0.5,3.6,4.1,2.5,1.6,1.1,0.6,2.1,35.2,0,0,4.7
153,Kelly Oubre Jr.,PHX,23,69,21,48,1935,19.5,7.0,15.7,44.5,2.0,6.3,32.0,3.5,4.5,77.5,1.3,4.7,6.0,1.6,1.9,1.6,1.1,3.4,35.1,3,0,-5.1
154,Nemanja Bjelica,SAC,31,77,38,39,1788,14.9,5.7,11.9,47.9,2.1,5.2,40.1,1.4,1.9,76.1,2.5,6.4,8.9,3.0,1.7,1.1,1.1,4.0,35.1,9,0,1.7
155,Rajon Rondo,LAL,33,46,19,27,1369,11.2,4.6,11.4,40.5,1.3,3.7,35.9,0.6,0.9,63.9,0.9,5.5,6.4,9.7,3.3,1.5,0.2,2.6,35.0,14,1,-6.4
156,Kent Bazemore,ATL,29,67,24,43,1643,17.1,6.1,15.1,40.2,2.1,6.6,32.0,2.8,3.8,72.6,0.8,4.9,5.7,3.3,2.7,1.9,0.9,3.7,34.9,0,0,-6.5
157,JaMychal Green,LAC,29,65,31,34,1371,16.0,6.0,12.5,48.3,1.9,4.6,40.3,2.1,2.7,79.2,2.7,8.0,10.7,1.3,2.3,1.2,0.9,5.1,34.8,6,0,-5.6
158,Taj Gibson,MIN,34,70,32,38,1686,16.1,6.5,11.5,56.6,0.2,0.7,32.4,2.9,3.8,75.7,3.7,6.1,9.8,1.8,1.6,1.1,0.8,4.0,34.8,13,0,-1.7
159,Aaron Gordon,ORL,23,78,40,38,2633,17.0,6.4,14.3,44.9,1.7,4.7,34.9,2.5,3.5,73.1,1.8,6.1,7.8,4.0,2.2,0.8,0.8,2.4,34.8,19,0,1.5
160,Kevon Looney,GSW,23,80,56,24,1481,12.2,5.3,8.4,62.5,0.0,0.2,10.0,1.6,2.6,61.9,4.7,5.4,10.1,3.0,1.2,1.1,1.3,5.1,34.8,1,0,7.4
162,Jayson Tatum,BOS,21,79,48,31,2455,18.2,6.8,15.2,45.0,1.7,4.6,37.3,2.9,3.3,85.5,1.0,6.0,7.0,2.5,1.8,1.2,0.8,2.5,34.7,8,0,5.3
163,Brook Lopez,MIL,31,81,60,21,2322,15.6,5.5,12.2,45.2,2.9,7.9,36.5,1.7,2.1,84.2,0.5,5.6,6.1,1.5,1.3,0.8,2.8,2.9,34.7,2,0,9.1
