#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
15,Paul Millsap,ATL,31,81,48,33,2647,18.8,6.8,14.5,47.0,1.0,3.2,31.9,4.2,5.5,75.7,2.7,7.3,10.0,3.6,2.6,2.0,1.9,3.2,45.3,32,0,2.9
16,Boban Marjanovic,SAS,27,54,47,7,508,21.1,7.4,12.3,60.3,0.0,0.0,0.0,6.2,8.1,76.3,5.2,8.6,13.8,1.5,2.1,0.9,1.6,3.8,45.2,3,0,3.8
18,John Wall,WAS,25,77,37,40,2784,19.8,7.4,17.4,42.4,1.5,4.2,35.1,3.5,4.4,79.1,0.5,4.4,4.9,10.2,4.1,1.9,0.8,2.1,44.8,49,4,1.3
20,Kawhi Leonard,SAS,25,72,60,12,2380,23.0,8.3,16.5,50.6,2.0,4.4,44.3,4.4,5.1,87.4,1.4,6.0,7.5,2.8,1.6,1.9,1.1,2.0,43.7,12,0,9.9
21,Karl-Anthony Towns,MIN,20,82,29,53,2626,20.6,8.6,15.8,54.2,0.4,1.2,34.1,3.1,3.8,81.1,3.1,8.6,11.8,2.2,2.5,0.8,1.9,3.4,43.6,52,0,-1.8
22,Draymond Green,GSW,26,81,73,8,2808,14.5,5.1,10.5,49.0,1.3,3.3,38.8,2.9,4.2,69.6,1.7,8.1,9.9,7.7,3.3,1.5,1.4,3.1,43.4,33,13,13.7
25,Marreese Speights,GSW,28,72,64,8,832,22.1,8.5,19.7,43.2,1.0,2.7,38.7,4.1,4.9,82.5,3.3,7.0,10.3,2.6,2.9,0.8,1.5,5.1,42.5,1,0,0.5
26,Paul George,IND,26,81,44,37,2819,23.9,7.7,18.5,41.8,2.7,7.2,37.1,5.8,6.7,86.0,1.0,6.2,7.2,4.2,3.4,1.9,0.4,2.9,42.4,15,0,2.3
27,Nikola Jokic,DEN,21,80,31,49,1733,16.5,6.4,12.5,51.2,0.6,1.7,33.3,3.2,3.9,81.1,3.8,7.9,11.6,3.9,2.2,1.6,1.0,4.3,42.3,16,0,1.9
28,Nikola Vucevic,ORL,25,65,28,37,2037,20.9,9.4,18.5,51.0,0.0,0.2,22.2,2.0,2.7,75.3,3.1,7.1,10.2,3.2,2.2,0.9,1.2,3.1,42.2,29,0,-0.8
30,Jared Sullinger,BOS,24,81,47,34,1915,15.7,6.6,15.2,43.5,0.5,1.9,28.2,1.9,3.0,64.0,3.6,9.0,12.7,3.5,1.9,1.4,0.9,3.9,41.1,25,0,4.0
31,DeAndre Jordan,LAC,27,77,51,26,2598,13.6,4.9,7.0,70.3,0.0,0.0,0.0,3.7,8.6,43.0,3.7,11.0,14.7,1.2,1.5,0.7,2.5,2.9,41.1,49,0,6.0
32,Damian Lillard,POR,25,75,40,35,2676,25.3,8.3,19.8,41.9,3.1,8.2,37.5,5.6,6.2,89.2,0.6,3.5,4.1,6.9,3.3,0.9,0.4,2.2,41.0,15,0,1.3
34,Jrue Holiday,NOP,26,65,27,38,1831,21.4,8.1,18.4,43.9,1.7,5.1,33.6,3.6,4.2,84.3,0.5,3.3,3.8,7.7,3.3,1.7,0.4,2.9,40.8,5,0,0.5
35,Enes Kanter,OKC,24,82,55,27,1721,21.7,8.7,15.0,57.6,0.2,0.4,47.6,4.2,5.3,79.7,5.2,8.7,13.9,0.7,2.4,0.5,0.7,3.5,40.7,25,0,2.7
36,Brook Lopez,BKN,28,73,21,52,2457,22.0,8.7,17.0,51.1,0.0,0.2,14.3,4.6,5.9,78.7,3.0,5.4,8.4,2.1,2.6,0.8,1.8,3.2,40.7,26,0,-1.8
37,Kyle O'Quinn,NYK,26,65,26,39,764,14.6,6.1,12.8,47.6,0.2,1.0,22.7,2.2,2.8,76.7,3.6,8.2,11.8,3.4,2.9,0.9,2.3,5.0,40.6,1,0,-2.8
38,Greg Monroe,MIL,26,79,32,47,2314,18.8,7.6,14.6,52.2,0.0,0.0,0.0,3.5,4.8,74.0,3.4,7.4,10.8,2.8,2.0,1.1,1.0,2.5,40.4,32,0,-1.7
39,Isaiah Thomas,BOS,27,82,48,34,2644,24.8,8.0,18.8,42.8,2.3,6.3,35.9,6.5,7.4,87.1,0.6,2.7,3.3,6.9,3.0,1.2,0.1,2.3,40.3,7,0,4.0
40,Carmelo Anthony,NYK,32,72,32,40,2530,22.4,8.1,18.6,43.4,1.5,4.4,33.9,4.8,5.7,82.9,1.4,6.5,7.9,4.3,2.5,0.9,0.5,2.6,40.0,22,0,-0.6
41,LaMarcus Aldridge,SAS,30,74,61,13,2261,21.2,8.5,16.6,51.3,0.0,0.3,0.0,4.1,4.8,85.8,2.8,7.3,10.1,1.8,1.6,0.6,1.3,2.4,40.0,26,0,8.1
42,David Lee,DAL,33,55,27,28,903,17.0,7.1,13.4,53.1,0.0,0.0,0.0,2.8,3.7,76.3,4.0,8.1,12.2,3.3,2.6,0.9,1.1,4.5,40.0,4,0,-3.4
43,Kyle Lowry,TOR,30,77,54,23,2851,20.6,6.5,15.1,42.7,2.7,6.9,38.8,5.0,6.2,81.1,0.7,3.9,4.6,6.2,2.8,2.0,0.4,2.7,40.0,12,1,4.7
44,Rajon Rondo,SAC,30,72,29,43,2537,12.2,5.0,11.1,45.4,0.9,2.4,36.5,1.2,2.1,58.0,1.1,5.1,6.2,11.9,3.9,2.0,0.1,2.5,39.9,37,6,-2.2
45,John Henson,MIL,25,57,22,35,959,14.9,6.2,10.9,56.4,0.0,0.0,0.0,2.6,4.4,59.0,3.3,5.0,8.3,2.0,2.4,0.7,4.1,4.9,39.8,3,0,-5.5
47,Jonas Valanciunas,TOR,24,60,40,20,1557,17.8,7.0,12.4,56.5,0.0,0.0,0.0,3.7,4.9,76.1,4.3,8.4,12.6,1.0,2.0,0.6,1.8,3.7,39.7,22,0,3.4
48,Al Jefferson,CHA,31,47,33,14,1096,18.5,8.0,16.6,48.5,0.0,0.0,0.0,2.4,3.6,64.9,1.9,8.0,9.9,2.3,1.1,1.0,1.3,3.8,39.6,7,0,1.5
49,Dwight Howard,HOU,30,71,34,37,2280,15.4,5.9,9.5,62.0,0.0,0.1,0.0,3.7,7.5,48.9,3.8,9.4,13.2,1.5,2.6,1.1,1.8,3.5,39.6,38,0,0.3
50,Kristaps Porzingis,NYK,20,72,28,44,2046,18.1,6.6,15.6,42.1,1.4,4.3,33.3,3.5,4.2,83.8,2.3,6.9,9.3,1.7,2.1,0.9,2.4,3.6,39.4,21,0,0.2
51,Festus Ezeli,GSW,26,46,42,4,770,15.0,5.8,10.7,54.8,0.0,0.0,0.0,3.3,6.2,53.0,4.3,7.8,12.0,1.5,1.8,0.8,2.3,4.4,39.4,6,0,10.4
52,Clint Capela,HOU,22,77,39,38,1471,13.3,5.7,9.7,58.2,0.0,0.0,0.0,2.0,5.2,37.9,4.7,7.3,12.1,1.2,1.5,1.4,2.3,4.7,39.1,10,0,2.4
53,Derrick Favors,UTA,24,62,30,32,1983,18.4,7.6,14.7,51.5,0.0,0.1,0.0,3.3,4.6,70.9,3.1,6.1,9.1,1.7,1.9,1.3,1.7,2.7,39.1,19,0,1.8
54,Dwyane Wade,MIA,34,74,43,31,2258,22.5,8.6,18.9,45.6,0.1,0.7,15.9,5.1,6.5,79.3,1.3,3.5,4.8,5.5,3.2,1.3,0.7,1.8,39.0,2,0,-0.1
55,Kenneth Faried,DEN,26,67,26,41,1694,17.7,7.4,13.3,55.8,0.0,0.0,50.0,2.9,4.7,61.3,5.0,7.4,12.3,1.7,1.9,0.7,1.3,3.6,39.0,21,0,-2.3
56,Carl Landry,PHI,32,36,5,31,569,22.2,8.8,15.8,55.6,0.4,0.8,46.2,4.2,5.8,73.6,3.1,6.1,9.2,2.0,1.4,0.8,0.6,4.4,38.9,0,0,-7.1
58,Andrew Bogut,GSW,31,70,62,8,1451,9.3,4.3,6.9,62.7,0.0,0.0,100,0.6,1.2,48.0,3.0,9.2,12.2,4.0,2.1,0.8,2.8,5.5,38.9,5,0,9.8
60,Al Horford,ATL,30,82,48,34,2631,17.1,7.2,14.3,50.5,1.2,3.5,34.4,1.4,1.8,79.8,2.0,6.1,8.2,3.6,1.5,0.9,1.7,2.2,38.6,17,0,3.2
62,Giannis Antetokounmpo,MIL,21,80,32,48,2823,17.2,6.5,12.9,50.6,0.4,1.4,25.7,3.8,5.2,72.4,1.4,6.4,7.8,4.4,2.7,1.2,1.4,3.3,38.4,21,5,-2.2
63,Jimmy Butler,CHI,26,67,37,30,2474,20.4,6.8,15.1,45.4,0.9,3.0,31.2,5.7,6.9,83.2,1.1,4.1,5.2,4.7,1.9,1.6,0.6,1.8,38.4,10,2,-0.2
64,Kemba Walker,CHA,26,81,47,34,2885,21.1,7.1,16.6,42.7,2.3,6.1,37.1,4.6,5.5,84.7,0.7,3.8,4.5,5.3,2.1,1.6,0.5,1.4,38.3,3,0,3.0
65,Kevin Love,CLE,27,77,53,24,2424,18.3,6.1,14.5,41.9,2.3,6.5,36.0,3.8,4.7,82.2,2.2,9.1,11.3,2.7,2.1,0.9,0.6,2.4,38.3,35,0,6.4
66,Ricky Rubio,MIN,25,76,28,48,2323,11.9,3.4,9.1,37.4,1.0,2.9,32.6,4.1,4.9,84.7,0.6,4.4,5.1,10.2,3.0,2.5,0.2,3.1,38.2,14,0,0.3
68,Nerlens Noel,PHI,22,67,10,57,1965,13.7,5.6,10.8,52.1,0.0,0.0,50.0,2.5,4.2,59.0,2.8,7.1,9.9,2.2,2.9,2.2,1.8,3.5,38.0,16,0,-8.4
70,Thomas Robinson,BKN,25,71,16,55,916,12.1,5.1,11.4,44.7,0.0,0.0,0.0,1.8,4.3,43.1,5.3,8.8,14.1,1.8,2.7,1.5,1.4,4.4,37.8,8,0,-10.9
71,Marcin Gortat,WAS,32,75,35,40,2256,16.1,6.9,12.2,56.7,0.0,0.0,0.0,2.3,3.3,70.5,3.5,8.3,11.8,1.7,1.9,0.8,1.5,3.1,37.8,41,0,1.0
72,Dennis Schroder,ATL,22,80,47,33,1621,19.5,7.3,17.3,42.1,1.7,5.3,32.2,3.2,4.0,79.1,0.6,4.0,4.5,7.8,4.1,1.6,0.2,3.1,37.8,2,0,5.0
73,Nene,WAS,33,57,28,29,1094,17.3,6.9,12.6,54.4,0.0,0.1,0.0,3.5,6.1,57.8,1.7,6.8,8.5,3.2,2.5,1.8,0.9,5.1,37.7,1,0,1.0
74,Jeff Teague,ATL,28,79,47,32,2255,19.8,6.9,15.8,43.9,1.8,4.4,40.1,4.2,5.0,83.7,0.5,2.9,3.4,7.5,3.5,1.5,0.4,2.7,37.5,4,0,1.1
75,Reggie Jackson,DET,26,79,43,36,2424,22.1,8.0,18.5,43.4,1.8,5.0,35.3,4.3,5.0,86.4,0.9,2.9,3.8,7.3,3.3,0.9,0.2,2.8,37.4,9,0,1.9
76,Tim Duncan,SAS,40,61,50,11,1536,12.2,5.0,10.3,48.8,0.0,0.0,0.0,2.2,3.1,70.2,2.7,7.8,10.5,3.8,2.1,1.1,1.8,2.9,37.2,11,0,10.0
77,Mason Plumlee,POR,26,82,44,38,2084,12.9,4.6,8.9,51.6,0.0,0.1,0.0,3.7,5.8,64.2,3.5,7.4,10.9,3.9,2.7,1.2,1.5,4.4,37.1,15,0,0.6
78,Willie Reed,BKN,26,39,8,31,426,15.4,6.4,11.2,57.1,0.0,0.0,0.0,2.5,4.7,54.5,4.1,6.2,10.3,0.8,1.4,0.5,2.5,4.0,36.8,0,0,-6.8
79,Marc Gasol,MEM,31,52,30,22,1791,17.3,6.6,14.2,46.4,0.0,0.1,66.7,4.1,4.9,82.9,1.2,6.1,7.3,3.9,2.4,1.0,1.4,2.8,36.8,9,1,0.2
80,Dewayne Dedmon,ORL,26,58,21,37,705,13.0,5.1,9.0,55.9,0.0,0.0,0.0,2.9,3.9,75.0,3.4,8.2,11.6,0.7,1.6,1.1,2.3,5.6,36.8,1,0,-1.8
81,Kyrie Irving,CLE,24,53,37,16,1667,22.5,8.5,19.0,44.8,1.8,5.7,32.1,3.6,4.1,88.5,0.9,2.4,3.4,5.4,2.7,1.2,0.4,2.3,36.8,1,0,4.4
82,DeMar DeRozan,TOR,26,78,53,25,2804,23.5,7.9,17.7,44.6,0.6,1.8,33.8,7.1,8.4,85.0,0.8,3.7,4.5,4.0,2.2,1.0,0.3,2.1,36.6,3,0,2.2
83,Chris Bosh,MIA,32,53,29,24,1778,20.5,7.2,15.5,46.7,1.6,4.5,36.5,4.3,5.4,79.5,1.0,6.9,7.9,2.6,1.6,0.7,0.7,2.0,36.5,15,0,0.6
84,Ed Davis,POR,27,81,43,38,1684,11.2,4.4,7.2,61.1,0.0,0.0,0.0,2.4,4.4,55.9,4.8,8.0,12.8,1.9,1.4,1.2,1.5,4.3,36.3,9,0,0.5
85,Dirk Nowitzki,DAL,38,75,38,37,2364,20.9,7.6,16.9,44.8,1.9,5.2,36.8,3.8,4.3,89.3,0.8,6.7,7.4,2.0,1.3,0.8,0.8,2.5,36.3,10,0,3.9
86,Ish Smith,PHI,27,77,16,61,2239,15.6,6.4,15.5,41.1,0.9,2.7,32.9,2.0,2.8,69.3,0.7,4.2,4.9,8.1,2.8,1.4,0.4,2.1,36.2,12,0,-5.5
87,Jahlil Okafor,PHI,20,53,6,47,1591,21.0,9.0,17.7,50.8,0.0,0.1,16.7,3.0,4.4,68.6,2.8,5.7,8.4,1.5,2.8,0.5,1.4,3.2,36.2,11,0,-11.2
89,Thaddeus Young,BKN,28,73,21,52,2407,16.5,7.4,14.4,51.4,0.1,0.4,23.3,1.6,2.4,64.4,2.6,7.2,9.9,2.0,2.0,1.7,0.6,2.7,36.0,28,0,-3.5
91,Jon Leuer,PHX,27,67,22,45,1255,16.3,6.4,13.4,48.1,1.2,3.2,38.2,2.2,2.9,76.2,2.2,8.5,10.7,2.1,2.2,1.1,0.9,3.6,35.9,10,0,-1.9
92,Manu Ginobili,SAS,38,58,47,11,1134,17.6,6.3,13.8,45.3,2.2,5.7,39.1,2.9,3.6,81.3,0.8,3.8,4.6,5.6,3.1,2.1,0.3,3.1,35.8,0,0,10.4
93,Rudy Gobert,UTA,24,61,33,28,1932,10.4,3.7,6.6,55.9,0.0,0.0,0.0,3.0,5.3,56.9,3.9,8.6,12.4,1.7,2.1,0.8,2.5,3.0,35.8,20,0,2.8
94,Mario Chalmers,MIA,30,61,38,23,1373,16.5,4.8,11.6,41.0,1.2,3.9,30.9,5.7,6.9,83.2,0.6,3.5,4.1,6.0,2.9,2.3,0.3,4.7,35.5,0,0,2.0
95,Victor Oladipo,ORL,24,72,32,40,2379,17.4,6.4,14.7,43.8,1.5,4.3,34.8,3.1,3.7,83.0,0.7,4.5,5.2,4.3,2.3,1.8,0.8,2.6,35.5,3,1,-0.4
96,Jeff Withey,UTA,26,51,25,26,658,11.9,4.8,8.9,53.7,0.0,0.1,0.0,2.4,3.2,72.9,3.1,6.4,9.5,1.1,1.5,1.1,2.9,4.1,35.5,2,0,3.1
97,Myles Turner,IND,20,60,32,28,1367,16.3,7.0,14.0,49.8,0.1,0.4,21.4,2.3,3.2,72.7,1.8,7.0,8.7,1.1,1.8,0.7,2.3,4.2,35.4,4,0,-1.8
98,Mike Conley,MEM,28,56,33,23,1761,17.5,6.0,14.2,42.2,1.6,4.4,36.3,3.9,4.7,83.4,0.5,2.8,3.4,7.0,1.7,1.4,0.3,2.0,35.4,4,0,1.3
99,Kobe Bryant,LAL,37,66,13,53,1863,22.4,7.7,21.5,35.8,2.6,9.0,28.5,4.5,5.4,82.6,0.8,4.0,4.8,3.6,2.5,1.2,0.3,2.2,35.3,2,0,-11.0
100,Josh Smith,HOU,30,55,31,24,880,13.6,5.2,14.3,36.4,1.7,5.9,28.7,1.5,2.7,55.2,2.1,5.8,7.9,3.7,3.2,1.4,1.9,4.8,35.3,0,0,-3.1
101,Gorgui Dieng,MIN,26,82,29,53,2220,13.4,5.0,9.4,53.2,0.1,0.3,30.0,3.3,4.0,82.7,2.5,6.9,9.5,2.3,2.3,1.5,1.6,3.6,35.2,15,0,-0.1
102,Kelly Olynyk,BOS,25,69,40,29,1395,17.7,6.5,14.3,45.5,2.2,5.4,40.5,2.5,3.3,75.0,1.9,5.4,7.3,2.7,1.9,1.3,0.9,4.2,35.2,1,0,5.6
103,Aron Baynes,DET,29,81,43,38,1233,15.0,5.7,11.2,50.5,0.0,0.1,0.0,3.7,4.8,76.4,4.1,7.1,11.2,1.5,2.0,0.6,1.5,4.4,35.1,1,0,-1.6
104,David West,SAS,35,78,63,15,1404,14.2,6.3,11.5,54.5,0.1,0.2,42.9,1.6,2.1,78.8,1.8,6.1,7.9,3.7,1.7,1.1,1.4,3.6,35.1,1,0,8.5
105,Julius Randle,LAL,21,81,17,64,2286,14.5,5.6,13.1,42.9,0.2,0.6,27.8,3.0,4.3,71.5,2.7,10.3,13.1,2.3,2.3,0.8,0.5,3.8,35.1,34,1,-10.7
109,Zach Randolph,MEM,34,68,37,31,2016,18.6,7.7,16.2,47.5,0.1,0.5,23.1,3.1,3.9,79.6,3.2,6.2,9.4,2.5,1.9,0.8,0.2,2.6,34.8,17,1,-0.2
110,Alexis Ajinca,NOP,28,59,20,39,861,14.7,6.3,13.2,47.6,0.0,0.0,0.0,2.2,2.6,83.9,3.1,8.1,11.3,1.3,2.3,0.8,1.5,5.6,34.8,4,0,-2.7
111,Amar'e Stoudemire,MIA,33,52,30,22,762,14.2,5.9,10.4,56.6,0.0,0.0,0.0,2.4,3.2,74.6,3.1,7.4,10.5,1.3,2.2,0.9,1.9,4.3,34.8,2,0,0.4
112,Klay Thompson,GSW,26,80,71,9,2666,23.9,8.8,18.7,47.0,3.7,8.8,42.5,2.6,3.0,87.3,0.5,3.7,4.1,2.2,1.9,0.8,0.7,2.1,34.8,0,0,11.3
113,Jason Smith,ORL,30,76,33,43,1181,16.6,7.4,15.3,48.5,0.1,0.5,25.0,1.6,2.0,80.6,1.6,5.1,6.7,1.9,1.7,1.0,2.0,5.0,34.7,1,0,-1.1
114,Aaron Gordon,ORL,20,78,32,46,1863,13.9,5.3,11.2,47.3,0.8,2.7,29.6,2.5,3.7,66.8,3.0,6.8,9.8,2.5,1.3,1.1,1.1,3.0,34.7,12,0,-1.4
115,Michael Carter-Williams,MIL,24,54,21,33,1649,13.6,5.5,12.1,45.2,0.3,1.2,27.3,2.3,3.5,65.4,1.0,5.0,6.0,6.1,3.3,1.7,0.9,3.5,34.6,6,0,-2.8
116,Ian Mahinmi,IND,29,71,41,30,1816,13.1,5.2,8.9,58.9,0.0,0.0,0.0,2.6,4.5,58.7,2.7,7.3,10.1,2.1,2.0,1.3,1.5,4.4,34.6,9,0,2.2
117,James Michael McAdoo,GSW,23,41,37,4,262,16.1,6.2,11.6,53.6,0.1,0.3,50.0,3.6,6.7,53.1,4.1,3.9,8.0,2.3,2.2,1.4,1.1,5.4,34.4,0,0,-12.1
118,Nikola Mirotic,CHI,25,66,37,29,1646,17.0,5.4,13.3,40.7,3.0,7.6,39.0,3.2,4.0,80.7,1.3,6.6,7.9,2.2,2.2,1.3,1.0,3.3,34.4,5,0,0.9
119,Jordan Hill,IND,28,73,40,33,1513,15.4,6.6,13.1,50.6,0.0,0.0,0.0,2.1,3.0,71.2,3.7,7.0,10.7,2.1,2.2,0.9,0.9,3.7,34.4,9,0,1.1
120,CJ McCollum,POR,24,80,44,36,2780,21.6,8.3,18.5,44.8,2.6,6.1,41.7,2.4,2.9,82.7,0.6,2.7,3.4,4.4,2.5,1.3,0.3,2.4,34.3,2,0,2.0
121,Will Barton,DEN,25,82,33,49,2353,18.0,6.5,15.0,43.2,1.7,5.0,34.5,3.3,4.1,80.6,0.9,6.4,7.3,3.1,2.1,1.1,0.6,2.2,34.3,6,0,-2.0
123,Jeremy Lamb,CHA,24,66,40,26,1227,17.0,6.7,15.0,45.1,1.6,5.3,30.9,1.9,2.6,72.7,1.3,6.1,7.4,2.3,1.5,1.2,0.9,3.1,34.1,1,0,4.5
125,T.J. McConnell,PHI,24,81,10,71,1606,11.1,4.9,10.4,47.0,0.7,2.0,34.8,0.6,0.9,63.4,1.0,4.6,5.6,8.2,3.1,2.1,0.2,2.6,34.0,0,0,-6.2
126,Kevin Seraphin,NYK,26,48,15,33,526,12.8,5.7,14.0,41.0,0.0,0.1,0.0,1.3,1.6,82.6,2.1,6.5,8.6,3.2,2.9,0.5,2.5,4.6,34.0,0,0,-5.9
127,Tyler Zeller,BOS,26,60,38,22,710,18.5,7.0,14.7,47.6,0.0,0.0,0.0,4.5,5.5,81.5,3.1,5.9,9.0,1.5,2.3,0.5,1.1,4.9,34.0,1,0,-3.3
128,Robert Covington,PHI,25,67,10,57,1903,16.2,5.2,13.5,38.5,3.2,9.1,35.3,2.6,3.3,79.1,1.2,6.7,7.9,1.8,2.7,2.0,0.8,4.4,34.0,7,0,-5.3
129,Amir Johnson,BOS,29,79,45,34,1800,11.5,5.0,8.5,58.5,0.2,0.9,23.3,1.4,2.4,57.0,3.6,6.5,10.1,2.8,1.9,1.0,1.7,4.3,34.0,8,0,2.8
130,Rudy Gay,SAC,29,70,29,41,2379,18.2,7.1,15.2,46.3,1.1,3.3,34.4,3.0,3.8,78.0,1.6,5.3,6.9,1.8,2.1,1.5,0.8,2.8,34.0,7,0,-1.2
132,Alex Len,PHX,23,78,23,55,1821,13.9,5.2,12.3,42.3,0.0,0.1,14.3,3.4,4.7,72.8,3.5,8.2,11.7,1.9,2.9,0.8,1.2,4.5,33.9,19,0,-5.7
133,Dwight Powell,DAL,24,69,35,34,992,14.5,5.3,10.7,49.3,0.1,0.6,12.5,3.8,5.2,73.9,3.0,6.9,9.9,1.6,1.5,1.3,0.9,4.3,33.9,3,0,-2.9
134,Nicolas Batum,CHA,27,70,41,29,2448,15.4,5.5,12.8,42.6,2.0,5.9,34.8,2.4,2.8,84.9,0.8,5.5,6.3,5.9,3.0,1.0,0.6,1.7,33.6,11,2,3.1
137,Markieff Morris,WAS,26,64,22,42,1629,16.9,6.7,15.9,42.5,1.0,3.4,30.3,2.4,3.2,73.5,1.6,6.2,7.8,2.7,3.0,1.3,0.8,4.1,33.5,2,0,-2.0
139,Bismack Biyombo,TOR,23,82,56,26,1808,9.0,3.1,5.7,54.2,0.0,0.0,0.0,2.8,4.5,62.8,3.6,9.4,13.0,0.6,1.4,0.4,2.6,4.5,33.2,9,0,1.7
140,Kosta Koufos,SAC,27,78,32,46,1482,12.8,5.7,10.8,53.2,0.0,0.0,0.0,1.4,2.5,54.8,4.1,6.2,10.3,0.8,1.2,1.0,1.7,4.5,33.2,5,0,-5.6
141,Gordon Hayward,UTA,26,80,38,42,2893,19.6,6.5,15.0,43.3,1.8,5.1,34.9,4.9,5.9,82.4,0.8,4.2,4.9,3.7,2.5,1.2,0.3,2.3,33.1,4,0,1.2
142,Brandon Knight,PHX,24,52,16,36,1870,19.6,7.1,17.2,41.5,2.3,6.8,34.2,3.0,3.5,85.2,0.7,3.2,3.9,5.1,3.4,1.2,0.4,2.4,33.1,4,1,-4.0
144,Zaza Pachulia,DAL,32,76,40,36,2004,11.7,3.9,8.4,46.6,0.0,0.1,0.0,3.8,5.0,76.8,4.5,8.4,12.9,2.3,2.1,1.1,0.4,3.3,33.1,26,0,0.0
145,Robin Lopez,NYK,28,82,32,50,2219,13.7,5.8,10.7,53.9,0.0,0.0,0.0,2.1,2.6,79.5,4.3,5.4,9.8,1.8,2.2,0.3,2.1,3.0,33.1,15,0,-1.6
146,Jason Thompson,TOR,29,47,38,9,471,11.2,4.0,8.2,48.1,0.4,1.1,33.3,2.9,4.1,70.4,2.4,7.8,10.2,2.2,1.1,0.9,1.5,6.1,33.0,0,0,-0.5
147,Richaun Holmes,PHI,22,51,7,44,702,14.7,5.8,11.4,51.4,0.4,2.3,18.2,2.6,3.8,68.9,3.2,3.7,6.9,1.7,1.6,1.0,2.1,4.7,33.0,0,0,-2.7
149,Danilo Gallinari,DEN,27,53,22,31,1839,20.3,5.6,13.7,41.0,1.7,4.7,36.4,7.3,8.5,86.8,1.0,4.5,5.5,2.6,1.5,0.8,0.4,1.7,32.9,3,0,-2.0
151,Bobby Portis,CHI,21,62,29,33,1102,14.2,6.1,14.2,42.7,0.5,1.7,30.8,1.6,2.2,72.7,4.0,7.0,11.0,1.7,1.8,0.8,0.7,3.3,32.8,6,0,-5.8
152,Tim Frazier,NOP,25,51,25,26,741,12.7,4.7,11.1,41.9,0.8,2.3,33.3,2.6,3.6,71.6,1.3,4.1,5.3,7.9,3.2,1.6,0.1,3.5,32.8,2,0,-1.5
153,Mirza Teletovic,PHX,30,79,23,56,1685,20.6,7.1,16.6,42.7,3.9,9.8,39.3,2.6,3.3,77.4,1.2,5.3,6.5,1.9,1.8,0.7,0.4,3.4,32.8,2,0,-3.6
