#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
52,D'Angelo Russell,MIN,24,45,11,34,1452,25.8,8.9,21.0,42.6,3.9,10.7,36.7,4.0,4.9,80.9,0.4,4.0,4.4,7.1,3.6,1.2,0.3,2.1,42.5,3,0,-6.2
53,Ivica Zubac,LAC,23,72,49,23,1326,16.2,6.4,10.5,61.3,0.0,0.1,0.0,3.4,4.5,74.7,5.3,9.4,14.7,2.2,1.7,0.4,1.8,4.6,42.2,10,0,6.3
54,Christian Wood,DET,24,62,20,42,1325,22.0,7.8,13.8,56.7,1.5,3.8,38.6,4.9,6.6,74.4,2.8,7.8,10.6,1.6,2.3,0.9,1.5,2.7,42.1,12,0,1.8
55,Derrick Rose,DET,31,50,17,33,1298,25.1,10.2,20.9,49.0,1.2,4.1,30.6,3.4,3.9,87.1,0.7,2.6,3.4,7.7,3.5,1.1,0.4,1.4,41.8,4,0,-2.3
56,Chris Paul,OKC,35,70,44,26,2208,20.1,7.1,14.5,48.9,1.8,5.0,36.5,4.1,4.5,90.7,0.4,5.3,5.7,7.7,2.6,1.8,0.2,2.6,41.8,10,0,5.4
57,DeAndre Jordan,BKN,31,56,27,29,1234,13.6,5.6,8.4,66.6,0.0,0.0,0.0,2.4,3.6,68.0,4.1,12.3,16.4,3.1,2.2,0.5,1.5,3.3,41.8,13,0,-1.1
58,Rudy Gobert,UTA,28,68,42,26,2333,15.8,6.0,8.6,69.3,0.0,0.0,0.0,3.9,6.2,63.0,3.5,10.6,14.1,1.6,2.0,0.8,2.1,3.3,41.7,49,0,4.5
59,Gorgui Dieng,MEM,30,63,20,43,1096,15.2,5.5,12.0,45.6,1.8,5.0,35.5,2.6,3.3,77.2,3.0,8.6,11.6,2.4,2.0,1.7,1.9,4.1,41.6,9,0,-3.4
60,Mitchell Robinson,NYK,22,61,20,41,1412,15.0,6.4,8.7,74.2,0.0,0.0,0.0,2.1,3.8,56.8,4.7,6.2,10.9,0.9,0.9,1.3,3.0,4.9,41.6,8,0,-2.7
61,Marquese Chriss,GSW,22,59,15,44,1196,16.5,6.3,11.6,54.5,0.2,1.2,20.5,3.6,4.7,76.9,3.4,7.6,11.0,3.4,2.3,1.2,1.9,3.7,41.6,9,0,-6.8
62,Brandon Ingram,NOP,22,62,25,37,2103,25.3,8.7,18.8,46.3,2.6,6.6,39.1,5.4,6.3,85.1,0.9,5.6,6.5,4.4,3.2,1.0,0.7,3.1,41.6,9,0,-0.8
63,JaVale McGee,LAL,32,68,51,17,1130,14.2,6.2,9.7,63.7,0.1,0.2,50.0,1.7,2.6,64.6,4.0,8.4,12.4,1.2,1.8,1.1,3.0,5.1,41.6,2,0,4.2
65,Zach LaVine,CHI,25,60,20,40,2085,26.4,9.3,20.7,45.0,3.2,8.4,38.0,4.6,5.8,80.2,0.7,4.3,5.0,4.4,3.6,1.5,0.5,2.3,41.4,2,0,-3.3
67,Jakob Poeltl,SAS,24,66,30,36,1171,11.4,5.1,8.2,62.4,0.0,0.0,0.0,1.2,2.6,46.5,4.0,7.5,11.5,3.6,1.7,1.1,2.9,3.9,41.1,4,0,3.7
68,Pascal Siakam,TOR,26,60,46,14,2110,23.4,8.5,18.8,45.3,2.2,6.2,35.9,4.1,5.2,79.2,1.1,6.4,7.5,3.5,2.5,1.0,0.9,2.9,41.0,12,0,6.8
69,DeMar DeRozan,SAS,30,68,31,37,2316,23.4,8.7,16.3,53.1,0.1,0.5,25.7,5.9,7.0,84.5,0.7,5.1,5.8,5.9,2.5,1.1,0.3,2.8,40.9,7,0,-1.8
70,Nerlens Noel,OKC,26,61,38,23,1127,14.3,5.9,8.6,68.4,0.0,0.1,33.3,2.6,3.4,75.5,2.9,6.7,9.6,1.8,2.1,1.9,2.9,5.3,40.8,3,0,0.9
71,Thomas Bryant,WAS,22,46,15,31,1147,19.1,7.6,13.1,58.1,1.2,2.9,40.7,2.7,3.6,74.1,3.1,7.3,10.4,2.6,1.7,0.8,1.5,3.2,40.8,11,0,-5.1
72,Tony Bradley,UTA,22,58,36,22,663,15.5,6.8,10.3,66.7,0.2,0.2,100,1.6,2.5,65.2,6.0,8.5,14.5,1.2,1.6,0.8,1.8,6.2,40.8,1,0,-0.6
73,Devin Booker,PHX,23,70,34,36,2512,26.7,9.0,18.4,48.9,2.0,5.7,35.4,6.7,7.3,91.9,0.4,3.8,4.3,6.5,3.8,0.7,0.3,3.1,40.7,11,0,1.9
74,Jrue Holiday,NOP,30,61,26,35,2117,19.8,7.8,17.1,45.5,2.1,5.9,35.3,2.2,3.1,70.9,1.3,3.7,5.0,6.9,3.1,1.7,0.8,2.5,40.6,10,1,0.6
75,Spencer Dinwiddie,BKN,27,64,30,34,1994,23.8,7.7,18.4,41.5,2.2,7.2,30.8,6.3,8.1,77.8,0.6,3.4,4.0,7.8,3.1,0.7,0.4,3.2,40.4,9,0,0.9
77,Eric Bledsoe,MIL,30,61,48,13,1646,19.9,7.3,15.4,47.5,1.6,4.7,34.4,3.7,4.7,79.0,0.9,5.2,6.2,7.2,3.2,1.2,0.6,2.8,40.3,2,0,9.5
78,LaMarcus Aldridge,SAS,34,53,23,30,1754,20.5,8.0,16.3,49.3,1.3,3.2,38.9,3.2,3.9,82.7,2.1,5.9,8.0,2.6,1.5,0.7,1.8,2.6,40.2,14,0,-2.6
79,Mason Plumlee,DEN,30,61,38,23,1057,14.9,6.0,9.8,61.5,0.0,0.2,0.0,2.8,5.3,53.5,3.3,7.5,10.8,5.2,2.8,1.1,1.3,4.9,40.2,2,0,-1.9
80,Jarrett Allen,BKN,22,70,33,37,1852,15.1,5.9,9.0,64.9,0.0,0.1,0.0,3.3,5.2,63.3,4.2,8.8,13.0,2.1,1.5,0.8,1.8,3.1,40.1,30,0,0.9
81,Julius Randle,NYK,25,64,21,43,2080,21.6,8.0,17.4,46.0,1.1,4.0,27.7,4.5,6.1,73.3,2.6,8.2,10.8,3.4,3.3,0.9,0.4,3.1,40.1,30,0,-4.2
82,Steven Adams,OKC,26,63,40,23,1681,14.7,6.1,10.2,59.2,0.0,0.1,33.3,2.5,4.3,58.2,4.4,8.1,12.5,3.1,2.0,1.1,1.4,2.6,39.9,22,0,3.2
84,Michael Porter Jr.,DEN,22,55,36,19,903,20.4,7.8,15.3,50.9,2.5,5.9,42.2,2.4,2.9,83.3,2.6,7.7,10.3,1.8,2.0,1.1,1.0,4.0,39.8,9,0,0.8
85,Dwight Howard,LAL,34,69,52,17,1306,14.3,5.6,7.6,72.9,0.1,0.1,60.0,3.0,5.9,51.4,4.7,9.2,14.0,1.2,2.3,0.9,2.2,6.1,39.7,9,0,4.5
86,Kemba Walker,BOS,30,56,37,19,1742,23.7,7.8,18.4,42.5,3.7,9.8,38.1,4.3,5.0,86.4,0.7,3.7,4.5,5.5,2.4,1.0,0.6,1.9,39.6,2,0,5.1
87,Jabari Parker,SAC,25,38,9,29,918,20.8,8.6,16.8,51.0,1.3,4.7,26.9,2.4,3.2,75.3,2.4,6.0,8.4,2.7,2.5,1.8,0.6,3.9,39.6,2,0,-3.7
88,John Henson,DET,29,40,8,32,600,13.3,5.7,10.3,55.6,0.5,2.2,22.2,1.4,2.8,50.0,2.8,7.0,9.7,3.2,2.2,1.4,2.5,4.7,39.5,1,0,-1.1
89,Ricky Rubio,PHX,29,65,32,33,2016,15.1,5.1,12.4,41.5,1.4,3.9,36.1,3.5,4.0,86.3,0.8,4.6,5.4,10.2,3.1,1.7,0.2,3.0,39.4,22,2,2.6
90,Dejounte Murray,SAS,23,66,29,37,1687,15.4,6.3,13.6,46.2,0.9,2.4,36.9,1.9,2.4,79.8,1.5,6.7,8.2,5.8,2.7,2.4,0.4,3.1,39.4,6,0,-4.0
91,Brandon Clarke,MEM,23,58,29,29,1300,19.4,8.2,13.3,61.8,0.6,1.8,35.9,2.4,3.1,75.9,2.5,7.0,9.6,2.2,1.5,0.9,1.3,2.8,39.3,3,0,-0.6
92,Derrick Favors,NOP,28,51,24,27,1242,13.3,6.1,9.8,61.7,0.0,0.2,14.3,1.2,2.1,56.3,4.7,9.8,14.5,2.3,1.6,0.9,1.3,3.1,39.3,18,0,3.3
93,Serge Ibaka,TOR,30,55,40,15,1485,20.5,8.3,16.2,51.2,1.7,4.4,38.5,2.2,3.0,71.8,2.8,8.2,11.0,1.9,2.6,0.7,1.1,3.7,39.2,20,0,2.3
94,Alex Len,SAC,27,55,18,37,971,16.2,6.6,11.8,55.5,0.6,2.2,27.1,2.5,3.9,64.8,3.7,8.2,11.9,1.9,2.0,0.9,1.8,4.7,39.2,8,0,-4.1
95,Chris Silva,MIA,23,44,27,17,346,13.8,5.0,8.1,61.5,0.0,0.3,0.0,3.8,5.7,67.3,6.2,6.9,13.1,2.4,3.3,0.9,2.2,8.8,39.2,0,0,-5.6
97,Elfrid Payton,NYK,26,45,17,28,1246,13.0,5.6,12.7,43.9,0.4,2.0,20.3,1.4,2.5,57.0,1.5,4.6,6.1,9.3,2.8,2.0,0.5,2.6,39.1,6,1,-2.5
98,Shaquille Harrison,CHI,26,43,14,29,484,15.5,5.7,12.3,46.7,1.2,3.1,38.1,2.9,3.7,78.0,1.6,4.8,6.4,3.6,1.4,2.5,1.4,4.1,39.1,1,0,4.6
99,Kyle Lowry,TOR,34,58,41,17,2098,19.3,5.7,13.8,41.6,2.8,8.0,35.2,5.0,5.9,85.7,0.5,4.5,5.0,7.4,3.1,1.4,0.4,3.3,39.0,15,2,4.7
100,Kevin Love,CLE,31,56,16,40,1780,20.0,6.6,14.7,45.0,3.0,7.9,37.4,3.8,4.4,85.4,1.1,10.0,11.1,3.6,2.8,0.7,0.4,1.8,39.0,23,0,-5.4
101,Ja Morant,MEM,20,67,33,34,2074,20.7,7.8,16.3,47.7,1.0,3.1,33.5,4.1,5.3,77.6,0.9,3.6,4.5,8.5,3.8,1.0,0.3,1.9,38.9,15,2,-0.3
102,Caris LeVert,BKN,25,45,21,24,1330,22.8,8.4,19.8,42.5,2.2,6.0,36.4,3.8,5.3,71.1,1.3,3.8,5.1,5.4,3.2,1.4,0.3,2.2,38.9,2,1,-0.1
105,Malcolm Brogdon,IND,27,54,34,20,1666,19.3,7.0,16.1,43.8,1.6,5.0,32.6,3.6,4.0,89.2,1.0,4.7,5.7,8.2,2.8,0.8,0.2,2.1,38.5,9,0,1.9
106,Donovan Mitchell,UTA,23,69,43,26,2364,25.2,9.2,20.4,44.9,2.6,7.2,36.6,4.2,4.9,86.3,0.8,3.8,4.6,4.5,2.8,1.1,0.2,2.6,38.5,1,0,1.7
107,Harry Giles III,SAC,22,46,22,24,667,17.1,7.5,13.5,55.4,0.0,0.1,0.0,2.1,2.6,77.6,2.3,7.8,10.1,3.2,2.4,1.2,1.0,6.4,38.2,2,0,-7.0
108,Willie Cauley-Stein,DAL,26,54,16,38,1097,12.8,5.7,9.9,57.9,0.0,0.0,0.0,1.3,2.2,60.6,2.8,7.6,10.3,2.3,1.3,1.6,2.0,4.0,38.2,3,0,-4.2
109,Jaren Jackson Jr.,MEM,20,57,28,29,1622,22.0,7.8,16.7,46.9,3.2,8.2,39.4,3.1,4.1,74.7,1.2,4.6,5.8,1.7,2.2,0.9,2.0,5.1,38.1,3,0,-2.3
111,Andrew Wiggins,GSW,25,54,15,39,1859,22.8,8.5,18.9,44.7,2.1,6.5,33.2,3.7,5.2,70.9,1.3,4.0,5.3,3.8,2.6,0.9,1.0,2.5,38.0,4,1,-3.9
113,Lou Williams,LAC,33,65,44,21,1864,22.9,7.6,18.1,41.8,2.1,6.1,35.2,5.6,6.5,86.1,0.6,3.3,3.9,7.1,3.5,0.8,0.2,1.5,37.8,2,0,3.9
115,Brook Lopez,MIL,32,68,53,15,1817,16.1,5.8,13.3,43.5,2.0,6.4,31.4,2.5,3.0,83.6,1.1,5.0,6.2,2.0,1.4,0.9,3.2,3.2,37.5,4,0,10.4
116,Cody Zeller,CHA,27,58,18,40,1341,17.2,6.7,12.9,52.4,0.5,2.0,24.0,3.3,4.8,68.2,4.3,6.7,11.0,2.4,2.0,1.1,0.7,3.8,37.3,10,0,-5.9
118,Richaun Holmes,SAC,26,44,16,28,1242,15.6,6.5,10.0,64.8,0.0,0.0,0.0,2.7,3.4,78.8,3.7,6.7,10.4,1.2,1.5,1.2,1.6,4.9,36.8,13,0,0.5
119,Tobias Harris,PHI,27,72,43,29,2469,20.6,8.1,17.1,47.1,1.9,5.2,36.7,2.5,3.1,80.6,1.0,6.2,7.2,3.3,1.5,0.8,0.6,2.4,36.7,11,0,2.3
120,De'Anthony Melton,MEM,22,60,27,33,1167,14.0,5.0,12.4,40.1,1.2,4.3,28.6,2.9,3.7,76.9,1.3,5.5,6.8,5.4,2.6,2.4,0.6,3.4,36.7,0,0,3.6
121,Fred VanVleet,TOR,26,54,40,14,1928,17.8,6.0,14.4,41.3,2.7,7.0,39.0,3.1,3.7,84.8,0.3,3.5,3.8,6.7,2.3,1.9,0.3,2.5,36.6,8,0,3.8
122,Draymond Green,GSW,30,43,10,33,1222,10.2,3.6,9.3,38.9,1.1,3.8,27.9,1.9,2.4,75.9,0.7,7.2,7.8,7.8,2.9,1.7,1.0,3.2,36.6,8,2,-5.7
124,Daniel Theis,BOS,28,65,42,23,1566,13.8,5.5,9.8,56.6,0.7,2.2,33.3,2.0,2.6,76.3,3.2,6.6,9.8,2.6,1.2,0.9,1.9,5.0,36.5,7,0,4.7
125,Jamal Murray,DEN,23,59,38,21,1903,20.6,7.7,16.9,45.6,2.1,6.1,34.6,3.1,3.5,88.1,0.9,3.6,4.5,5.4,2.4,1.3,0.3,1.9,36.4,3,0,4.6
126,Lonzo Ball,NOP,22,63,26,37,2025,13.2,4.9,12.2,40.3,2.6,7.0,37.5,0.8,1.4,56.6,1.3,5.5,6.8,7.8,3.4,1.6,0.7,2.3,36.4,12,3,-0.5
127,Alec Burks,PHI,28,66,21,45,1754,20.4,6.6,15.8,41.8,2.4,6.2,38.5,4.8,5.4,88.7,1.0,4.8,5.8,3.9,1.9,1.3,0.3,2.6,36.1,1,0,-4.6
129,T.J. McConnell,IND,28,71,44,27,1326,12.6,5.8,11.2,51.6,0.1,0.5,29.4,1.0,1.1,83.3,1.0,4.1,5.1,9.6,2.7,1.5,0.3,2.0,36.0,2,0,1.4
131,Jordan McRae,DET,29,37,12,25,785,19.5,6.8,16.8,40.7,2.1,5.8,35.7,3.8,5.0,76.1,0.8,4.9,5.7,4.3,2.0,1.0,0.7,3.3,35.9,0,0,-3.3
133,Shai Gilgeous-Alexander,OKC,21,70,43,27,2428,19.7,7.1,15.0,47.1,1.3,3.7,34.7,4.3,5.3,80.7,0.7,5.4,6.1,3.4,2.0,1.2,0.7,1.7,35.8,9,1,2.2
135,Gordon Hayward,BOS,30,52,34,18,1740,18.8,7.2,14.5,50.0,1.8,4.6,38.3,2.6,3.0,85.5,1.1,6.1,7.2,4.4,2.0,0.8,0.5,2.0,35.8,8,0,6.9
136,CJ McCollum,POR,28,70,34,36,2557,21.9,8.6,19.1,45.1,2.7,7.2,37.9,2.0,2.6,75.7,0.6,3.5,4.2,4.4,1.8,0.8,0.6,2.6,35.7,4,0,0.2
137,Al Horford,PHI,34,67,39,28,2026,14.2,5.7,12.6,45.0,1.8,5.0,35.0,1.1,1.4,76.3,1.8,6.3,8.1,4.8,1.4,0.9,1.1,2.5,35.7,6,0,2.3
138,Rudy Gay,SAS,33,67,30,37,1461,17.9,6.6,14.7,44.6,1.8,5.4,33.6,3.0,3.4,88.2,1.5,7.4,8.9,2.8,2.2,0.9,0.8,2.5,35.7,4,0,0.3
139,Michael Carter-Williams,ORL,28,45,21,24,833,14.0,4.8,11.2,42.7,1.0,3.2,29.3,3.4,4.1,83.2,2.0,4.4,6.4,4.7,2.2,2.1,1.0,3.8,35.6,0,0,1.0
140,Tristan Thompson,CLE,29,57,19,38,1722,14.3,6.0,11.8,51.2,0.2,0.5,39.1,2.1,3.4,61.5,4.7,7.3,12.1,2.5,2.2,0.7,1.0,2.6,35.6,25,0,-7.9
141,Ian Mahinmi,WAS,33,38,15,23,808,12.6,4.6,9.4,49.5,0.2,1.2,19.2,3.1,5.0,61.9,3.5,6.2,9.7,2.2,2.0,1.4,2.0,5.1,35.6,1,0,-3.6
143,Jaylen Brown,BOS,23,57,38,19,1934,21.6,7.9,16.5,48.1,2.4,6.3,38.2,3.3,4.5,72.4,1.2,5.6,6.8,2.2,2.3,1.2,0.4,3.1,35.4,8,0,4.3
145,Paul Millsap,DEN,35,51,30,21,1240,17.2,6.1,12.7,48.2,1.6,3.6,43.5,3.3,4.1,81.6,2.8,5.7,8.5,2.4,2.0,1.3,0.9,4.4,35.4,5,0,6.5
146,Goran Dragic,MIA,34,59,37,22,1663,20.6,6.9,15.7,44.1,2.7,7.3,36.7,4.1,5.3,77.6,0.6,3.4,4.0,6.5,3.1,0.9,0.2,2.7,35.4,3,0,3.6
147,Myles Turner,IND,24,62,37,25,1826,14.8,5.3,11.6,45.7,1.7,4.9,34.4,2.5,3.3,75.1,1.7,6.3,8.0,1.4,1.7,0.9,2.6,3.3,35.4,9,0,-0.1
149,Buddy Hield,SAC,27,72,31,41,2216,22.5,8.1,18.9,42.9,4.4,11.2,39.4,1.9,2.2,84.6,0.9,4.4,5.3,3.5,2.7,1.1,0.3,2.7,35.4,2,0,-1.7
150,Aaron Gordon,ORL,24,62,30,32,2017,16.0,6.0,13.7,43.7,1.3,4.2,30.8,2.7,4.0,67.4,1.9,6.6,8.5,4.1,1.8,0.9,0.7,2.2,35.3,20,1,-1.2
151,Aron Baynes,PHX,33,42,19,23,934,18.5,7.1,14.7,48.0,2.3,6.5,35.1,2.2,2.9,74.7,2.7,6.4,9.1,2.6,1.9,0.4,0.9,5.4,35.2,3,0,-1.8
152,Jaxson Hayes,NOP,20,64,28,36,1080,15.7,5.8,8.6,67.2,0.0,0.1,25.0,4.1,6.3,64.7,3.2,5.4,8.6,1.9,1.8,0.9,1.8,5.4,35.2,3,0,-1.9
155,Danilo Gallinari,OKC,31,62,37,25,1834,22.8,7.0,16.0,43.8,3.5,8.6,40.5,5.2,5.8,89.3,0.7,5.7,6.3,2.3,1.5,0.8,0.1,1.5,35.1,3,0,4.5
156,Moritz Wagner,WAS,23,45,15,30,835,16.9,6.2,11.5,54.5,1.1,3.4,31.3,3.4,4.1,82.1,2.4,7.0,9.4,2.4,2.8,1.2,0.8,6.6,35.1,2,0,-3.8
157,Devonte' Graham,CHA,25,63,23,40,2211,18.6,6.0,15.7,38.2,3.5,9.5,37.3,3.1,3.8,82.0,0.7,2.8,3.5,7.7,2.9,1.0,0.2,1.9,35.1,17,0,-3.0
158,Robert Covington,HOU,29,70,27,43,2137,14.7,5.1,12.2,42.2,2.7,8.1,33.5,1.7,2.1,79.8,1.1,6.7,7.8,1.5,1.7,1.9,1.6,3.7,35.0,7,0,0.6
160,Derrick White,SAS,25,68,32,36,1677,16.4,5.4,11.9,45.8,1.7,4.6,36.6,3.9,4.5,85.3,0.8,4.0,4.8,5.2,1.9,0.9,1.3,3.3,34.7,0,0,0.9
161,Denzel Valentine,CHI,26,36,12,24,488,18.2,7.2,17.5,40.9,3.4,10.1,33.6,0.4,0.6,75.0,0.7,4.8,5.5,3.2,1.9,1.9,0.4,3.8,34.6,0,0,-3.0
162,Kelly Oubre Jr.,PHX,24,56,22,34,1933,19.5,6.9,15.4,45.2,2.0,5.7,35.2,3.6,4.6,78.0,1.2,5.5,6.7,1.6,1.5,1.3,0.7,3.6,34.6,9,0,-0.5
163,Larry Nance Jr.,CLE,27,56,16,40,1472,13.8,5.6,10.5,53.1,1.4,3.9,35.2,1.2,1.8,67.6,2.6,7.4,10.0,3.0,1.5,1.4,0.5,2.2,34.6,12,0,-3.8
164,Dennis Schroder,OKC,26,65,40,25,1999,22.1,8.2,17.4,46.9,2.3,5.9,38.5,3.6,4.3,83.9,0.3,3.9,4.3,4.7,3.0,0.8,0.3,2.6,34.5,0,0,4.2
165,Tyus Jones,MEM,24,65,32,33,1232,14.1,5.8,12.5,45.9,1.4,3.6,37.9,1.3,1.7,74.1,0.3,2.7,3.0,8.3,1.6,1.7,0.2,1.3,34.3,0,0,-1.4
