#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
135,Ersan Ilyasova,ATL,30,33,13,20,25.1,10.8,3.7,9.4,38.9,1.2,4.0,31.1,2.2,2.8,77.7,1.5,4.2,5.8,1.7,1.3,0.9,0.3,3.0,22.5,2,0,-1.2
136,Nene,HOU,34,22,15,7,19.4,10.8,4.5,7.3,62.1,0.0,0.1,0.0,1.7,2.9,59.4,1.9,3.3,5.2,1.1,0.8,1.0,0.5,2.5,22.4,0,0,0.6
138,Cory Joseph,TOR,25,31,19,12,29.0,10.2,4.2,9.1,46.3,0.8,2.4,32.9,1.0,1.4,71.4,0.8,2.6,3.4,4.2,1.9,0.9,0.3,2.0,22.4,1,0,2.1
139,Brandon Ingram,LAL,19,26,8,18,31.0,12.0,4.8,9.9,48.1,0.8,2.6,32.8,1.6,2.9,53.9,0.8,3.2,4.0,2.1,1.7,0.8,0.5,2.3,22.3,0,0,-6.0
139,Kent Bazemore,ATL,27,26,12,14,26.2,10.8,3.9,9.0,43.4,1.2,3.4,36.0,1.7,2.5,69.2,0.7,2.3,3.0,2.2,1.8,1.3,0.8,2.2,22.3,0,0,-1.3
141,Trevor Booker,BKN,29,28,10,18,21.8,10.2,4.5,8.9,50.6,0.4,1.1,36.7,0.8,1.2,67.6,1.9,5.3,7.2,1.6,1.8,0.6,0.3,2.1,22.2,4,0,0.1
142,Kentavious Caldwell-Pope,DET,24,32,15,17,32.8,12.8,4.5,11.9,38.1,1.8,5.9,30.5,1.9,2.3,83.6,0.7,2.5,3.1,2.1,1.0,1.0,0.1,1.3,22.0,0,0,-5.1
143,Terrence Ross,ORL,26,29,9,20,29.5,12.2,4.7,10.9,43.5,1.9,5.4,35.4,0.8,1.0,79.3,0.2,2.7,3.0,1.8,1.4,1.2,0.5,2.5,22.0,0,0,-0.4
144,Reggie Jackson,DET,27,25,13,12,25.3,11.8,4.5,11.4,39.3,1.0,3.2,32.9,1.8,2.0,89.8,0.3,1.5,1.8,4.8,1.6,0.6,0.1,1.9,21.7,0,0,-5.0
146,Alex Len,PHX,24,30,7,23,20.5,8.7,3.3,6.6,49.5,0.1,0.3,33.3,2.1,3.0,70.8,2.1,4.5,6.6,0.6,1.4,0.6,1.2,3.3,21.7,4,0,-5.2
147,Tony Allen,MEM,35,27,12,15,25.9,8.6,3.7,8.3,44.8,0.3,0.9,33.3,0.9,1.6,59.5,2.3,3.1,5.4,1.6,1.2,1.4,0.4,2.3,21.6,0,0,-0.3
149,Andre Roberson,OKC,25,30,18,12,29.2,6.9,3.0,5.6,53.3,0.4,1.7,23.5,0.5,1.2,45.7,1.6,4.0,5.6,0.9,0.6,1.3,1.1,2.9,21.3,2,0,2.0
150,JJ Redick,LAC,33,32,20,12,28.4,14.1,4.6,10.7,43.1,2.4,5.8,41.4,2.5,2.7,91.9,0.1,2.3,2.3,1.5,1.2,0.8,0.2,1.7,21.0,0,0,6.3
152,Joe Ingles,UTA,29,32,20,12,28.6,8.1,2.9,6.7,43.0,1.8,4.2,43.0,0.5,0.8,63.0,0.4,3.7,4.1,3.5,1.8,1.3,0.1,2.1,20.8,0,0,4.1
153,Buddy Hield,SAC,24,31,11,20,26.7,12.8,4.8,10.3,46.3,2.1,5.2,40.6,1.2,1.4,83.7,0.5,3.3,3.8,1.7,1.7,0.8,0.1,1.4,20.8,0,0,-1.2
154,Maurice Harkless,POR,24,30,18,12,28.0,8.6,3.5,6.6,52.8,0.6,1.5,39.1,1.1,1.8,58.2,1.7,2.5,4.1,1.3,0.9,1.0,1.0,2.8,20.7,0,0,2.2
155,Kyle O'Quinn,NYK,27,30,8,22,16.4,6.5,2.7,5.3,50.6,0.0,0.3,0.0,1.2,1.4,83.7,1.8,3.5,5.3,1.9,1.0,0.5,1.4,2.2,20.5,0,0,-4.0
156,Joe Johnson,UTA,36,29,17,12,26.4,11.1,4.1,9.4,44.1,1.8,4.0,45.3,1.0,1.2,82.4,0.6,3.0,3.6,2.3,1.1,0.6,0.3,1.3,20.5,0,0,2.4
157,Jamal Murray,DEN,20,33,17,16,23.4,11.8,4.3,10.3,42.1,1.6,4.7,33.8,1.5,1.6,92.6,0.4,2.4,2.8,2.1,1.5,0.9,0.3,1.6,20.4,0,0,0.7
159,P.J. Tucker,TOR,32,32,19,13,27.4,6.6,2.4,6.0,40.6,1.1,2.6,40.5,0.7,0.8,81.5,1.5,4.7,6.2,1.2,0.8,1.5,0.2,2.4,20.3,2,0,2.5
160,Tyreke Evans,SAC,27,20,7,13,21.7,10.7,3.9,9.7,40.4,1.2,3.0,39.0,1.7,2.5,69.4,0.4,3.3,3.7,2.3,1.8,0.9,0.3,1.5,20.3,0,0,-6.2
161,Matt Barnes,GSW,37,28,21,7,23.7,7.2,2.5,5.6,43.7,1.1,3.2,34.8,1.1,1.3,88.9,0.9,4.9,5.9,2.6,1.4,0.6,0.5,2.4,20.2,3,0,2.5
162,Monta Ellis,IND,31,34,16,18,26.8,9.2,3.8,8.2,46.4,0.7,2.1,34.3,0.9,1.6,56.6,0.3,2.5,2.8,3.3,1.7,1.1,0.3,2.0,20.2,0,0,-0.8
163,Skal Labissiere,SAC,21,25,8,17,20.4,10.1,4.2,7.7,54.4,0.1,0.3,42.9,1.6,2.2,70.9,1.7,4.0,5.6,1.0,1.4,0.6,0.5,2.3,20.2,2,0,-2.9
164,Kelly Olynyk,BOS,26,32,21,11,19.6,9.6,3.8,7.0,53.6,0.7,2.2,32.4,1.3,1.8,74.1,1.3,4.1,5.4,1.9,1.3,0.4,0.4,3.0,20.0,2,0,-1.0
165,Jamal Crawford,LAC,37,33,20,13,26.1,13.1,4.5,10.1,44.3,1.7,4.2,41.0,2.4,2.9,83.3,0.2,1.3,1.5,2.2,1.5,0.9,0.2,1.4,20.0,0,0,-0.1
168,Spencer Dinwiddie,BKN,24,33,11,22,23.6,8.1,2.4,5.4,44.9,0.8,2.1,39.7,2.4,3.1,77.7,0.5,2.3,2.8,3.5,1.0,0.9,0.4,1.8,19.7,0,0,-0.1
169,Nik Stauskas,PHI,23,34,10,24,28.6,10.2,3.3,8.8,37.9,1.7,4.9,35.1,1.9,2.3,80.8,0.3,3.0,3.3,2.8,1.8,0.7,0.3,1.7,19.5,0,0,-3.1
170,Austin Rivers,LAC,24,28,15,13,28.4,12.3,4.4,10.1,43.8,1.4,4.3,32.2,2.0,3.0,67.1,0.3,2.3,2.5,2.8,1.9,0.5,0.1,2.8,19.5,0,0,2.0
171,David Lee,SAS,34,31,22,9,19.0,7.5,3.2,5.5,58.8,0.0,0.0,0.0,1.1,1.6,67.3,2.1,3.8,5.9,1.5,1.1,0.5,0.7,1.7,19.2,3,0,4.0
173,Ivica Zubac,LAL,20,22,4,18,18.3,8.8,4.0,7.2,54.7,0.0,0.1,0.0,0.9,1.5,55.9,0.9,3.5,4.4,1.0,0.8,0.5,1.0,2.1,19.2,1,0,-4.3
174,Danny Green,SAS,30,27,20,7,27.0,7.3,2.6,7.2,36.1,1.6,4.6,34.7,0.5,0.6,87.5,0.7,3.0,3.7,1.7,1.4,1.1,1.0,1.7,19.1,0,0,2.9
175,Kosta Koufos,SAC,28,22,8,14,21.6,7.4,3.4,7.0,48.4,0.0,0.0,0.0,0.5,0.6,85.7,1.6,4.5,6.2,1.0,0.8,0.4,0.8,2.6,19.1,3,0,-4.9
177,Bojan Bogdanovic,WAS,28,32,14,18,24.6,13.4,4.4,9.7,45.5,1.8,4.8,36.4,2.8,3.1,91.9,0.6,3.1,3.6,1.0,1.8,0.4,0.1,1.9,18.9,0,0,1.8
178,Sean Kilpatrick,BKN,27,23,6,17,21.6,11.3,3.6,9.0,40.3,1.4,4.3,33.0,2.6,3.0,85.7,0.3,3.4,3.7,1.9,1.3,0.4,0.1,1.2,18.9,1,0,0.2
180,JaMychal Green,MEM,27,28,12,16,24.3,9.2,3.4,6.1,55.9,0.6,1.6,37.8,1.8,2.1,86.2,2.1,4.4,6.5,0.9,1.4,0.4,0.2,2.8,18.7,4,0,-0.3
182,Kyle Korver,CLE,36,23,13,10,25.3,12.3,4.3,8.3,52.1,3.2,6.3,51.4,0.5,0.5,100,0.1,2.7,2.8,1.2,0.9,0.3,0.3,2.0,18.5,0,0,0.1
183,Taj Gibson,OKC,32,30,18,12,22.4,9.6,4.2,8.0,52.7,0.1,0.2,40.0,1.1,1.6,72.3,1.6,3.3,4.9,0.7,1.2,0.5,0.5,1.8,18.4,0,0,1.7
184,Jeremy Lamb,CHA,25,32,13,19,18.9,10.0,3.8,7.9,48.4,0.8,2.3,32.9,1.6,1.8,86.4,0.4,3.4,3.8,1.2,0.6,0.5,0.4,1.8,18.4,0,0,-0.2
185,Allen Crabbe,POR,25,29,17,12,28.3,10.5,3.8,8.2,46.8,1.9,4.2,45.1,0.9,1.2,79.4,0.2,2.6,2.8,1.0,0.7,0.9,0.4,2.4,18.4,0,0,1.9
186,Caris LeVert,BKN,22,30,11,19,23.5,9.1,3.3,7.3,45.5,1.1,3.3,33.7,1.3,1.8,70.9,0.5,3.3,3.8,1.9,1.1,0.8,0.1,1.9,18.3,0,0,-1.6
187,Amir Johnson,BOS,30,32,21,11,20.3,6.5,2.7,4.5,60.4,0.4,0.9,42.9,0.7,1.1,64.7,1.2,3.3,4.5,1.8,1.2,0.8,0.8,2.5,18.2,0,0,3.9
188,Channing Frye,CLE,34,33,18,15,19.7,9.4,3.4,7.0,48.3,1.8,4.6,38.8,0.8,1.0,82.4,0.4,4.2,4.5,0.6,0.8,0.5,0.5,1.9,18.1,1,0,3.2
190,Solomon Hill,NOP,26,31,14,17,32.6,8.1,2.6,6.7,38.3,1.5,4.1,35.4,1.5,1.7,85.2,0.8,3.2,4.0,1.9,1.2,0.9,0.3,2.3,18.1,0,0,1.5
191,Dewayne Dedmon,SAS,27,33,24,9,19.8,5.6,2.4,3.6,66.9,0.0,0.0,0.0,0.8,1.2,71.1,1.9,5.5,7.4,0.7,1.1,0.4,0.8,2.4,18.0,5,0,1.8
192,Zaza Pachulia,GSW,33,25,19,6,17.2,6.4,2.6,4.8,54.5,0.0,0.0,0.0,1.1,1.4,77.8,1.7,3.8,5.5,1.7,1.3,0.7,0.6,2.5,17.9,2,0,3.4
193,Jon Leuer,DET,28,32,15,17,25.1,9.8,4.0,9.0,44.8,0.5,2.0,23.4,1.3,1.5,83.3,1.3,3.4,4.7,1.1,1.0,0.3,0.3,1.8,17.9,1,0,-3.7
194,Ryan Anderson,HOU,29,22,15,7,26.5,12.0,3.9,10.0,38.9,2.7,7.0,38.7,1.5,1.8,82.1,1.4,2.0,3.4,0.8,0.5,0.2,0.1,1.8,17.9,0,0,5.2
195,Vince Carter,MEM,40,29,13,16,25.5,8.2,2.7,6.5,41.5,1.7,4.0,42.7,1.1,1.3,81.6,0.5,2.4,2.9,1.9,0.9,0.8,0.6,2.2,17.9,0,0,1.7
196,Tony Parker,SAS,35,27,20,7,24.7,8.6,3.5,7.9,44.1,0.3,1.1,27.6,1.3,1.9,67.3,0.0,1.6,1.6,4.4,1.4,0.7,0.0,1.2,17.8,0,0,1.7
197,CJ Miles,IND,30,34,16,18,24.5,11.1,3.8,8.6,44.5,2.4,5.7,41.2,1.1,1.1,97.4,0.4,2.7,3.1,0.6,0.5,0.6,0.2,2.0,17.7,0,0,0.2
198,DeMarre Carroll,TOR,30,27,16,11,26.2,7.9,2.7,6.7,39.8,1.4,4.0,34.9,1.1,1.6,71.4,0.9,3.0,3.9,1.3,0.9,1.0,0.3,2.0,17.7,1,0,0.3
200,Patty Mills,SAS,28,32,23,9,22.0,8.7,3.1,7.6,41.2,1.8,4.8,38.6,0.6,0.8,75.0,0.3,1.4,1.7,3.7,1.2,0.7,0.1,1.3,17.5,1,0,4.3
201,E'Twaun Moore,NOP,28,27,13,14,25.6,9.4,3.8,8.3,46.2,0.9,2.7,31.5,0.9,1.2,78.1,0.3,1.5,1.8,2.2,0.7,0.7,0.4,1.8,17.5,0,0,-2.5
202,Taurean Prince,ATL,23,29,12,17,22.3,7.6,2.5,6.3,40.1,0.8,2.2,35.9,1.8,2.3,76.5,0.7,2.9,3.5,1.1,1.4,1.1,0.7,2.1,17.4,0,0,-0.7
203,Bobby Portis,CHI,22,32,16,16,18.7,9.2,3.8,7.7,49.8,0.7,2.1,30.9,0.8,1.2,73.0,1.1,4.4,5.5,0.5,0.6,0.3,0.2,1.6,17.4,4,0,-2.1
206,David West,GSW,36,25,19,6,14.3,5.6,2.4,4.6,53.0,0.0,0.2,25.0,0.7,0.8,81.0,0.7,2.6,3.4,2.5,1.3,0.5,1.2,1.6,17.2,0,0,1.5
207,Ben McLemore,SAC,24,25,11,14,24.4,11.7,4.1,9.1,45.2,1.8,4.0,46.0,1.6,2.1,76.9,0.4,2.4,2.8,1.0,1.4,0.5,0.1,2.4,17.1,0,0,-3.1
209,Marco Belinelli,CHA,31,30,13,17,23.2,10.4,3.4,8.2,41.6,1.2,3.7,31.5,2.4,2.6,91.1,0.2,2.1,2.3,2.2,1.0,0.5,0.1,1.0,17.1,0,0,2.1
210,Ian Mahinmi,WAS,30,30,19,11,18.0,5.7,2.2,3.7,59.1,0.0,0.0,0.0,1.4,2.4,57.5,1.6,3.4,5.0,0.6,1.1,1.1,0.8,2.9,17.1,0,0,1.4
212,Bismack Biyombo,ORL,24,31,9,22,19.5,5.8,2.0,3.9,52.5,0.0,0.0,0.0,1.7,2.6,64.6,1.9,4.4,6.3,0.8,1.1,0.3,0.9,2.8,17.0,3,0,-4.9
215,Jason Smith,WAS,31,27,18,9,17.4,7.6,2.9,5.4,54.1,1.1,2.3,48.4,0.6,0.9,66.7,0.9,3.5,4.4,0.7,0.7,0.3,0.9,2.1,16.6,0,0,2.4
216,Timothe Luwawu-Cabarrot,PHI,22,34,10,24,23.9,9.4,3.1,7.7,39.5,1.2,3.8,30.8,2.1,2.3,91.0,0.5,2.5,3.0,1.5,1.3,0.7,0.2,3.0,16.5,0,0,0.5
217,Michael Carter-Williams,CHI,25,26,13,13,17.2,6.3,2.4,6.4,38.0,0.3,1.2,25.0,1.2,1.6,71.4,0.4,2.3,2.7,2.7,1.3,0.8,0.6,2.1,16.5,0,0,0.2
218,Tony Snell,MIL,25,34,21,13,29.4,9.0,3.2,7.0,45.4,1.9,4.4,43.6,0.8,0.9,83.9,0.2,2.5,2.8,1.1,0.8,0.9,0.1,1.4,16.3,0,0,-2.0
219,Brandon Jennings,WAS,27,30,16,14,18.6,4.8,1.6,5.2,31.4,0.7,2.4,28.8,0.9,1.2,70.3,0.3,1.7,2.0,5.0,1.0,0.8,0.0,1.6,16.3,1,0,1.1
222,Sergio Rodriguez,PHI,31,26,9,17,19.4,7.0,2.8,7.1,38.9,1.3,3.2,39.8,0.2,0.4,60.0,0.2,1.7,1.9,4.5,1.3,0.5,0.0,1.5,16.0,0,0,-0.3
223,Noah Vonleh,POR,21,31,19,12,22.3,5.6,2.2,4.0,55.2,0.0,0.0,0.0,1.1,1.7,64.8,2.2,4.4,6.5,0.6,1.0,0.5,0.4,2.7,15.9,3,0,1.4
225,Norman Powell,TOR,24,30,18,12,19.7,9.9,3.4,7.9,43.3,0.8,2.7,28.0,2.2,2.8,80.7,0.5,2.2,2.7,1.2,1.3,0.6,0.1,2.0,15.8,0,0,-0.6
226,Manu Ginobili,SAS,39,27,20,7,18.0,6.7,2.4,5.9,40.5,1.1,3.1,36.9,0.9,1.1,76.7,0.5,1.5,2.0,2.8,1.4,1.2,0.1,1.8,15.8,0,0,3.0
227,Jared Dudley,PHX,31,31,8,23,21.0,6.2,2.3,5.4,41.7,1.1,3.3,32.7,0.6,0.9,71.4,0.4,3.3,3.7,2.2,1.1,0.6,0.3,2.3,15.7,0,0,0.0
229,JaVale McGee,GSW,29,33,25,8,11.1,6.6,2.9,4.7,61.7,0.0,0.0,0.0,0.9,1.5,56.9,1.8,2.1,3.9,0.2,0.4,0.2,1.2,1.6,15.5,0,0,5.3
230,Shabazz Muhammad,MIN,24,32,12,20,19.9,11.2,4.4,8.8,49.8,0.5,1.9,24.6,2.0,2.7,75.3,1.2,1.5,2.7,0.5,0.7,0.3,0.0,1.1,15.5,1,0,-2.8
231,Justin Holiday,NYK,28,31,9,22,20.7,7.6,3.1,6.8,44.8,1.2,3.4,34.9,0.3,0.5,66.7,0.2,2.1,2.3,1.5,0.8,0.7,0.5,1.0,15.5,0,0,-1.8
232,Jaylen Brown,BOS,20,30,20,10,21.6,8.6,3.1,6.5,47.9,1.0,2.5,38.2,1.4,2.1,66.7,0.6,2.9,3.5,1.1,1.2,0.5,0.2,2.2,15.4,0,0,-2.6
233,Jerian Grant,CHI,24,24,12,12,18.2,7.0,2.5,5.0,49.2,1.1,2.6,42.9,1.0,1.2,82.1,0.3,1.8,2.1,2.6,0.5,0.7,0.2,1.3,15.3,1,0,2.2
234,Anthony Tolliver,SAC,32,27,10,17,23.7,7.1,2.6,6.0,42.9,1.4,3.7,37.6,0.6,1.0,57.1,0.6,3.0,3.7,1.5,1.1,0.5,0.4,1.7,15.3,0,0,-0.5
235,Dante Cunningham,NOP,30,28,11,17,25.5,7.0,2.9,5.2,55.2,1.0,2.4,40.3,0.4,0.6,62.5,0.9,3.4,4.3,0.5,0.4,0.6,0.3,1.4,15.2,0,0,-1.8
236,Devin Harris,DAL,34,31,13,18,17.3,7.5,2.3,5.5,42.4,1.0,2.6,37.5,1.9,2.4,79.7,0.1,2.0,2.1,2.4,1.0,0.7,0.1,1.8,15.2,0,0,2.2
237,Matthew Dellavedova,MIL,26,34,21,13,25.5,7.2,2.6,6.7,38.9,1.1,2.8,38.3,0.9,1.1,88.9,0.3,1.4,1.6,4.0,1.6,0.5,0.0,2.0,15.2,0,0,0.2
239,Aron Baynes,DET,30,30,14,16,16.0,5.7,2.4,4.4,54.5,0.0,0.0,0.0,0.9,1.1,76.5,2.1,3.4,5.5,0.5,0.5,0.1,0.8,2.2,15.1,2,0,2.4
240,Tarik Black,LAL,25,26,7,19,16.9,5.6,2.3,4.4,51.3,0.0,0.0,100,1.0,1.3,74.3,2.1,2.8,4.9,0.6,1.1,0.5,0.8,2.6,15.1,1,0,-1.5
241,Deron Williams,CLE,33,26,11,15,20.0,7.3,2.8,6.2,45.1,0.8,2.3,37.3,0.8,1.0,84.6,0.0,1.7,1.7,3.6,1.7,0.4,0.2,1.7,15.1,0,0,-0.8
242,Rodney McGruder,MIA,25,32,21,11,24.5,7.0,2.8,6.5,43.5,1.0,3.1,33.3,0.3,0.7,47.6,1.1,2.1,3.2,1.8,0.8,0.5,0.3,1.6,15.0,0,0,2.1
243,Isaiah Whitehead,BKN,22,32,10,22,22.5,7.6,2.8,6.8,41.7,0.6,2.1,26.5,1.4,1.7,80.0,0.6,1.8,2.4,2.3,1.8,0.6,0.4,2.1,15.0,0,0,-0.7
245,Jeff Green,ORL,30,20,7,13,18.4,8.4,3.0,7.6,39.7,0.5,2.3,20.0,1.9,2.1,90.5,0.5,2.6,3.1,0.9,0.8,0.6,0.2,1.8,14.9,0,0,-5.6
246,Gerald Henderson,PHI,29,28,8,20,21.6,8.7,2.9,7.9,36.4,0.8,2.8,28.2,2.2,2.8,78.2,0.5,2.1,2.7,1.1,0.9,0.5,0.2,1.9,14.8,0,0,-5.6
249,Denzel Valentine,CHI,23,29,14,15,22.4,6.8,2.4,6.4,36.9,1.8,4.8,37.0,0.2,0.3,70.0,0.3,3.3,3.7,1.6,1.2,0.6,0.1,2.0,14.4,1,0,-0.3
250,Raymond Felton,LAC,33,33,20,13,20.3,5.7,2.3,5.5,42.0,0.4,1.5,25.0,0.7,0.9,77.4,0.4,2.5,2.8,2.2,1.0,0.8,0.2,1.2,14.3,0,0,-2.3
251,Wayne Ellington,MIA,29,32,21,11,21.3,9.7,3.3,8.0,41.6,2.6,6.3,41.3,0.4,0.5,82.4,0.4,1.8,2.2,0.9,0.6,0.4,0.0,1.1,14.3,0,0,3.2
252,Lavoy Allen,IND,28,26,13,13,17.4,4.6,2.0,3.8,51.5,0.0,0.0,0.0,0.7,1.0,68.0,2.8,2.5,5.3,1.0,0.8,0.3,0.5,1.5,14.3,2,0,-1.0
253,Marreese Speights,LAC,29,33,20,13,14.3,6.7,2.4,5.7,42.8,1.0,3.1,33.0,0.8,0.9,90.0,0.9,3.4,4.3,0.7,0.9,0.2,0.5,2.5,14.2,1,0,-2.5
255,Delon Wright,TOR,25,26,18,8,16.1,5.4,1.8,4.1,43.4,0.3,1.0,33.3,1.5,2.0,78.4,0.6,1.2,1.8,2.2,0.9,1.0,0.4,1.2,14.1,0,0,2.9
256,Justin Hamilton,BKN,27,21,6,15,14.9,6.8,2.5,5.1,49.1,0.7,2.1,33.3,1.0,1.3,77.8,1.0,2.1,3.0,0.8,0.5,0.3,0.7,1.3,14.1,0,0,-2.0
257,Brandan Wright,MEM,29,26,13,13,16.4,6.9,3.0,4.9,62.2,0.0,0.0,0.0,0.8,1.3,63.6,1.0,1.7,2.8,0.5,0.4,0.4,0.7,1.6,14.1,0,0,1.5
259,Quincy Acy,BKN,26,22,10,12,17.7,6.3,1.9,5.1,37.2,1.1,3.0,37.9,1.4,1.9,71.4,0.4,3.2,3.6,0.7,0.6,0.5,0.5,2.0,14.0,0,0,-0.4
264,Mario Hezonja,ORL,22,29,8,21,20.4,6.4,2.3,6.5,36.0,0.8,2.7,28.6,1.0,1.2,82.9,0.3,2.5,2.9,1.3,1.0,0.6,0.3,1.4,13.6,0,0,-6.7
265,Paul Zipser,CHI,23,24,11,13,23.0,5.9,2.3,5.7,40.4,0.7,2.4,29.3,0.6,0.8,75.0,0.5,2.9,3.3,1.2,1.2,0.5,0.5,2.5,13.6,0,0,-1.3
266,Iman Shumpert,CLE,27,29,17,12,25.8,6.4,2.5,6.7,37.3,1.0,3.4,28.6,0.5,0.6,83.3,0.4,2.6,2.9,1.1,0.9,0.4,0.5,2.1,13.6,0,0,0.5
267,Justin Anderson,PHI,23,30,9,21,17.9,6.7,2.5,5.7,43.6,0.7,2.6,25.6,1.0,1.3,78.9,1.1,2.5,3.6,1.2,0.9,0.4,0.2,1.5,13.6,0,0,-2.2
268,Tim Frazier,NOP,26,26,12,14,19.8,4.4,1.5,4.1,37.4,0.3,1.5,22.5,1.0,1.5,66.7,0.5,1.7,2.2,3.6,0.9,0.7,0.0,1.7,13.6,0,0,-0.9
269,Kyle Anderson,SAS,23,28,20,8,15.3,4.2,1.7,3.7,45.2,0.2,0.6,33.3,0.6,0.9,69.2,0.6,2.8,3.4,1.6,0.6,0.8,0.4,1.0,13.6,0,0,2.8
272,Tyler Ennis,LAL,22,22,7,15,15.3,6.9,2.6,5.8,45.3,0.9,2.0,42.2,0.7,0.8,88.9,0.2,1.0,1.3,2.2,0.7,0.8,0.0,1.2,13.4,0,0,2.3
273,Glenn Robinson III,IND,23,24,11,13,17.6,6.0,2.3,4.2,53.5,0.8,1.8,47.6,0.7,0.9,72.7,0.8,2.7,3.4,0.6,0.3,0.7,0.2,0.8,13.4,0,0,-1.8
276,James Ennis III,MEM,26,28,12,16,20.5,5.5,1.9,4.1,46.6,0.6,1.8,35.3,1.0,1.3,80.6,0.8,2.9,3.7,0.9,0.8,0.6,0.3,2.1,13.3,0,0,0.1
278,Terry Rozier,BOS,23,30,20,10,16.4,5.6,2.0,5.7,35.5,0.9,2.7,32.9,0.7,0.8,83.3,0.6,2.6,3.3,1.9,0.8,0.4,0.1,0.8,13.2,1,0,-0.6
281,Alec Burks,UTA,25,28,17,11,17.7,6.8,2.4,6.7,35.6,0.6,2.1,31.0,1.4,1.6,84.4,0.5,3.0,3.5,0.9,0.9,0.5,0.1,1.1,13.1,0,0,-1.2
283,Cristiano Felicio,CHI,24,24,10,14,16.8,5.3,2.3,3.7,61.4,0.0,0.0,0.0,0.8,1.3,62.5,1.4,2.8,4.3,0.5,0.5,0.4,0.3,1.7,12.9,0,0,-1.0
284,Patrick Patterson,TOR,28,26,17,9,20.0,6.3,2.2,5.1,42.9,1.2,3.3,37.2,0.7,0.9,79.2,0.6,2.3,3.0,0.7,0.4,0.4,0.3,1.4,12.7,0,0,1.8
285,Kelly Oubre Jr.,WAS,21,32,21,11,19.9,6.1,2.3,5.5,41.7,0.5,2.2,24.6,1.0,1.4,73.3,0.8,2.2,3.1,0.4,0.6,0.6,0.3,2.5,12.6,0,0,-0.6
286,Corey Brewer,LAL,31,28,10,18,15.4,5.3,2.1,4.8,44.0,0.3,1.2,20.6,0.8,1.0,78.6,0.4,1.7,2.1,1.3,0.7,0.9,0.3,1.3,12.5,0,0,-1.8
287,Leandro Barbosa,PHX,34,23,7,16,17.5,7.7,3.0,7.3,40.2,0.5,2.0,26.1,1.2,1.3,90.3,0.3,1.6,1.9,1.2,1.1,0.5,0.2,1.5,12.5,0,0,-1.4
289,C.J. Watson,ORL,33,24,7,17,17.5,5.5,2.0,4.6,42.7,0.6,1.9,32.6,1.0,1.1,92.3,0.3,1.2,1.5,2.2,1.0,0.9,0.1,1.8,12.5,0,0,-6.0
290,Stanley Johnson,DET,21,32,16,16,19.7,4.9,1.8,5.9,31.4,0.7,2.6,28.0,0.5,0.6,80.0,0.6,2.3,2.9,1.6,1.3,0.8,0.2,1.6,12.5,0,0,3.5
291,Juancho Hernangomez,DEN,21,29,15,14,15.5,6.0,2.0,4.3,46.8,1.0,2.2,43.8,1.1,1.3,83.8,0.9,2.7,3.5,0.5,0.7,0.6,0.1,1.0,12.5,1,0,-0.7
292,Ron Baker,NYK,24,28,7,21,19.5,4.4,1.7,4.7,36.4,0.4,1.7,21.3,0.6,0.9,65.4,0.2,1.9,2.1,2.7,1.3,0.8,0.2,1.8,12.5,0,0,-2.3
293,Salah Mejri,DAL,31,29,13,16,11.4,3.6,1.4,2.3,62.7,0.0,0.0,0.0,0.7,1.2,60.0,1.4,3.0,4.4,0.1,0.5,0.4,0.9,1.8,12.4,1,0,1.7
295,Ian Clark,GSW,26,32,25,7,15.7,7.4,3.1,6.3,50.0,0.7,2.0,35.9,0.4,0.6,77.8,0.3,1.4,1.8,1.1,0.8,0.5,0.1,1.0,12.3,0,0,-0.2
296,Joffrey Lauvergne,CHI,25,27,14,13,14.5,5.7,2.3,5.1,44.9,0.5,1.3,37.1,0.7,1.0,66.7,1.2,2.6,3.8,1.1,1.1,0.4,0.0,0.9,12.1,0,0,0.1
297,Jason Terry,MIL,39,32,19,13,20.7,5.3,1.8,3.7,49.6,1.2,2.6,47.6,0.4,0.5,82.4,0.2,1.6,1.8,1.3,0.6,0.7,0.4,1.5,12.1,0,0,1.9
298,Richard Jefferson,CLE,37,32,18,14,21.2,6.1,2.1,4.3,48.6,0.9,2.4,36.4,1.1,1.4,75.6,0.4,2.4,2.8,1.0,0.6,0.4,0.2,2.0,12.0,0,0,1.5
299,Willie Reed,MIA,27,30,20,10,14.2,4.5,1.9,3.9,50.0,0.0,0.1,33.3,0.6,1.1,54.5,1.8,2.6,4.4,0.4,0.6,0.3,0.5,2.2,12.0,1,0,-0.5
300,Meyers Leonard,POR,25,29,18,11,16.8,5.1,1.9,4.3,44.4,0.9,2.5,36.1,0.3,0.5,71.4,0.3,2.8,3.1,1.2,0.4,0.3,0.3,2.4,12.0,0,0,0.8
301,Kris Dunn,MIN,23,28,11,17,16.5,3.4,1.4,3.7,38.5,0.3,0.9,32.0,0.3,0.3,77.8,0.3,1.7,2.0,1.6,0.8,1.1,0.4,2.4,12.0,0,0,-3.4
302,Jonathon Simmons,SAS,27,32,24,8,17.6,6.2,2.3,5.7,40.3,0.4,1.4,26.1,1.2,1.6,78.0,0.2,1.7,1.8,1.5,0.8,0.5,0.3,1.9,11.9,0,0,0.7
