#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
227,John Henson,DET,29,14,1,13,18.0,6.9,3.1,4.9,63.2,0.2,0.6,33.3,0.6,1.1,50.0,1.4,3.4,4.7,1.3,1.3,0.7,1.0,2.3,18.4,1,0,-1.1
228,Keldon Johnson,SAS,20,15,8,7,19.6,10.1,3.5,5.7,61.2,0.9,1.5,59.1,2.3,2.9,79.5,0.7,3.0,3.7,1.0,0.9,0.9,0.1,1.9,18.4,1,0,3.9
230,Eric Gordon,HOU,31,12,7,5,24.7,11.4,3.9,11.5,34.1,1.7,7.1,23.5,1.9,2.2,88.5,0.3,1.5,1.8,1.5,1.3,0.9,0.3,1.9,18.3,0,0,-0.6
231,Willy Hernangomez,CHA,26,12,5,7,17.5,7.4,2.9,6.0,48.6,0.0,0.7,0.0,1.6,2.1,76.0,1.8,4.4,6.3,1.8,1.3,0.5,0.2,1.3,18.2,1,0,0.5
233,Dwight Howard,LAL,34,22,16,6,16.8,7.3,2.5,3.4,73.3,0.0,0.0,0.0,2.3,3.9,58.1,2.3,4.4,6.7,0.6,1.2,0.5,0.5,3.0,18.0,4,0,1.4
234,Aaron Holiday,IND,23,21,12,9,26.9,7.7,2.8,7.3,38.6,0.8,2.6,29.6,1.3,1.6,81.8,0.2,2.3,2.5,3.1,1.3,1.0,0.3,1.8,17.9,1,0,0.1
235,Dennis Smith Jr.,NYK,22,10,4,6,16.8,6.3,2.5,7.1,35.2,0.3,1.1,27.3,1.0,1.9,52.6,0.6,2.2,2.8,3.5,2.1,1.6,0.1,1.8,17.9,0,0,-5.8
236,Brad Wanamaker,BOS,30,25,16,9,21.3,8.2,2.8,5.6,49.6,0.7,1.6,42.5,2.0,2.2,94.4,0.4,1.8,2.1,2.4,1.0,1.4,0.1,2.1,17.9,0,0,1.8
237,D.J. Augustin,ORL,32,18,9,9,22.7,10.1,3.1,7.5,41.5,1.3,3.6,35.4,2.6,2.8,92.2,0.4,1.1,1.5,4.3,1.8,0.4,0.0,1.6,17.8,0,0,1.5
237,Josh Jackson,MEM,23,20,9,11,17.4,9.1,3.2,7.2,44.4,1.1,3.3,33.3,1.6,2.3,69.6,0.5,2.6,3.0,1.7,1.4,0.9,0.5,1.9,17.8,0,0,1.3
240,Langston Galloway,DET,28,16,3,13,26.4,10.8,4.0,8.8,45.4,2.1,5.1,40.2,0.7,0.8,91.7,0.6,1.7,2.3,1.8,0.6,0.6,0.1,1.7,17.7,0,0,-5.3
241,Glenn Robinson III,PHI,26,16,9,7,20.5,9.5,3.8,6.9,55.0,0.9,2.3,38.9,1.0,1.1,88.9,1.1,2.1,3.2,1.2,0.4,0.8,0.2,1.2,17.7,0,0,1.8
242,T.J. McConnell,IND,28,25,14,11,17.2,6.0,2.8,5.4,51.5,0.0,0.2,16.7,0.4,0.5,91.7,0.7,2.2,2.8,4.1,1.5,1.0,0.1,0.9,17.3,0,0,1.4
243,Chris Boucher,TOR,27,21,16,5,13.8,7.4,2.5,5.0,49.1,0.9,2.3,36.7,1.6,1.9,85.0,1.5,3.0,4.5,0.4,0.6,0.4,1.1,2.0,17.2,2,0,1.6
246,Jerome Robinson,WAS,23,23,9,14,22.1,8.6,3.0,7.6,39.7,1.3,3.7,34.9,1.3,1.7,76.3,0.3,2.7,3.0,1.8,1.0,0.7,0.4,2.5,17.2,0,0,-3.3
249,Ian Mahinmi,WAS,33,11,5,6,18.4,5.8,2.3,4.9,46.3,0.0,0.5,0.0,1.3,2.3,56.0,1.7,3.1,4.8,0.8,0.5,0.9,0.6,2.8,16.9,0,0,-1.3
250,Timothe Luwawu-Cabarrot,BKN,25,23,13,10,21.5,10.7,3.4,7.8,43.3,1.9,4.9,38.1,2.1,2.3,88.9,0.9,2.5,3.4,0.7,0.8,0.3,0.3,2.9,16.8,0,0,2.0
251,Patty Mills,SAS,31,19,7,12,20.3,11.2,3.7,8.7,42.4,2.2,6.3,35.0,1.6,1.7,96.9,0.3,1.2,1.5,1.3,0.6,0.7,0.1,1.9,16.8,0,0,0.3
252,Austin Rivers,HOU,27,24,14,10,23.1,9.0,3.1,7.4,41.6,1.5,4.0,37.1,1.4,1.8,75.0,0.3,2.4,2.8,1.8,0.9,0.8,0.1,1.8,16.8,0,0,0.6
254,Bryn Forbes,SAS,26,16,6,10,23.6,11.6,3.7,8.0,46.1,2.7,5.8,46.7,1.6,1.8,86.2,0.1,1.4,1.5,1.4,0.8,0.6,0.0,1.6,16.6,0,0,-4.6
255,Alex Len,SAC,27,15,9,6,15.0,5.9,2.3,3.9,59.3,0.1,0.2,66.7,1.1,1.6,70.8,2.1,4.0,6.1,0.5,1.1,0.2,1.0,2.3,16.5,1,0,1.4
256,JaMychal Green,LAC,30,24,16,8,20.3,7.1,2.5,5.5,46.2,1.7,3.9,43.6,0.3,0.5,66.7,0.8,4.7,5.5,0.9,0.8,0.4,0.4,2.9,16.5,1,0,1.4
257,Thon Maker,DET,23,15,3,12,17.2,6.5,2.5,5.4,45.7,0.7,1.7,38.5,0.9,1.5,63.6,1.3,2.7,4.1,1.3,1.0,0.5,0.9,2.1,16.5,1,0,-4.8
258,James Ennis III,ORL,29,22,11,11,23.2,7.9,2.8,6.3,44.9,0.8,3.0,27.3,1.4,1.7,83.8,1.0,3.4,4.4,1.0,1.3,0.6,0.4,2.4,16.5,1,0,-1.3
259,Andre Iguodala,MIA,36,21,10,11,19.9,4.6,1.8,4.2,43.2,0.7,2.2,29.8,0.3,0.7,40.0,0.8,2.9,3.7,2.4,1.2,0.7,1.0,1.7,16.4,0,0,-1.2
260,Cory Joseph,SAC,28,24,13,11,23.2,6.3,2.2,4.9,44.9,0.9,2.3,37.5,1.0,1.1,88.5,0.7,1.9,2.6,3.4,1.0,0.8,0.2,1.6,16.4,0,0,1.2
261,Danny Green,LAL,33,22,16,6,24.3,6.6,2.5,6.0,40.9,1.5,4.1,35.2,0.2,0.4,62.5,0.8,2.0,2.9,1.5,1.1,1.3,0.5,1.5,16.3,0,0,1.4
262,Frank Ntilikina,NYK,21,13,7,6,20.3,7.5,2.7,6.1,44.3,0.8,2.5,33.3,1.2,1.5,84.2,0.5,1.5,2.0,3.1,1.0,0.9,0.0,2.2,16.2,1,0,0.6
263,Lonnie Walker IV,SAS,21,22,10,12,22.4,7.5,3.0,7.5,40.2,0.9,2.1,40.4,0.6,0.8,72.2,0.5,2.4,2.9,2.0,1.0,0.7,0.4,1.4,16.2,0,0,-2.0
264,Taj Gibson,NYK,35,16,8,8,16.6,8.3,3.6,5.4,67.4,0.1,0.2,33.3,0.9,1.3,75.0,1.8,2.5,4.3,0.5,0.7,0.3,0.6,1.6,16.1,0,0,-4.1
265,Rajon Rondo,LAL,34,16,13,3,19.5,6.6,2.8,6.3,44.0,0.8,2.6,29.3,0.3,0.8,41.7,0.4,1.5,1.9,4.3,1.6,0.8,0.0,1.4,16.1,0,0,0.2
266,Mo Bamba,ORL,22,18,10,8,11.4,5.1,1.9,4.1,47.9,0.6,1.6,39.3,0.6,0.9,68.8,1.8,2.4,4.3,0.7,0.4,0.3,1.4,1.9,16.1,1,0,-0.2
268,Juan Toscano-Anderson,GSW,27,13,3,10,20.9,5.3,2.2,4.8,46.0,0.6,1.8,34.8,0.2,0.4,60.0,0.7,3.3,4.0,2.0,1.2,1.0,0.4,2.3,16.0,0,0,-6.1
269,Caleb Martin,CHA,24,13,6,7,21.9,7.8,2.6,5.7,45.9,1.5,2.6,58.8,1.1,1.2,87.5,0.7,1.8,2.5,1.5,0.9,0.8,0.4,2.2,16.0,0,0,0.7
270,Nerlens Noel,OKC,26,20,13,7,17.1,5.4,2.4,3.5,68.1,0.0,0.0,0.0,0.7,1.2,58.3,1.1,3.0,4.1,0.5,1.2,0.7,1.4,3.3,15.9,0,0,1.2
271,Jarrett Culver,MIN,21,17,4,13,21.6,8.6,3.4,7.5,45.7,1.1,2.8,37.5,0.8,1.6,48.1,0.9,1.9,2.8,1.3,1.1,0.6,0.4,1.8,15.9,0,0,-3.6
272,Ryan Arcidiacono,CHI,26,11,2,9,22.8,7.5,2.6,5.9,44.6,1.5,3.9,37.2,0.7,1.1,66.7,0.5,2.5,3.1,2.3,1.2,0.8,0.0,1.6,15.8,0,0,-3.1
274,Enes Kanter,BOS,28,22,14,8,14.4,5.8,2.3,4.6,50.0,0.0,0.1,0.0,1.1,1.5,75.8,2.5,3.7,6.2,0.8,0.8,0.3,0.4,1.5,15.7,2,0,2.3
275,Ben McLemore,HOU,27,23,14,9,21.4,10.0,3.4,7.2,47.3,2.6,5.8,44.8,0.6,0.8,73.7,0.2,1.9,2.1,0.7,0.4,0.7,0.2,2.2,15.7,0,0,0.0
276,Torrey Craig,DEN,29,22,11,11,21.8,7.0,2.7,5.6,48.4,1.2,3.1,38.2,0.3,0.6,53.8,1.4,2.5,3.9,1.1,0.4,0.4,0.5,2.6,15.7,0,0,-4.2
277,Chris Chiozza,BKN,24,16,12,4,16.7,7.2,2.8,6.4,44.1,1.3,3.4,37.0,0.3,0.3,100,0.6,1.7,2.3,3.3,1.4,0.6,0.1,1.6,15.7,1,0,2.4
278,Drew Eubanks,SAS,23,15,8,7,15.6,5.7,2.3,3.5,64.2,0.1,0.1,100,1.1,1.5,73.9,1.5,3.1,4.6,0.9,1.1,0.3,1.1,2.1,15.6,0,0,-2.3
280,Tony Bradley,UTA,22,22,12,10,13.2,5.7,2.5,3.6,70.0,0.1,0.1,100,0.5,0.7,73.3,2.4,2.9,5.3,0.6,0.5,0.2,0.8,1.8,15.5,1,0,0.9
281,Pat Connaughton,MIL,27,23,14,9,20.1,6.4,2.3,4.9,47.8,1.1,3.0,37.7,0.6,0.7,86.7,1.1,3.0,4.1,1.6,0.7,0.5,0.3,1.2,15.4,0,0,-0.9
283,Maurice Harkless,NYK,27,15,7,8,23.2,6.8,2.5,5.1,49.4,0.7,2.1,35.5,1.0,1.6,62.5,0.6,2.9,3.5,1.4,0.6,0.7,0.2,2.4,15.3,0,0,-1.8
284,Hamidou Diallo,OKC,21,16,8,8,19.4,7.4,3.0,6.7,44.9,0.7,1.8,37.9,0.8,1.5,50.0,1.3,2.6,3.8,1.1,1.3,0.8,0.2,2.1,15.3,1,0,0.5
285,Patrick Beverley,LAC,31,14,11,3,21.2,6.9,2.4,5.3,44.6,1.6,3.4,47.9,0.5,0.6,77.8,0.6,2.9,3.5,2.5,1.3,0.4,0.1,2.6,15.2,0,0,8.2
286,JaVale McGee,LAL,32,23,16,7,15.9,5.2,2.2,3.7,60.7,0.0,0.0,0.0,0.7,1.0,70.8,1.6,4.0,5.6,0.3,0.9,0.5,0.7,2.3,15.2,0,0,-0.2
287,Rondae Hollis-Jefferson,TOR,25,22,17,5,17.0,5.8,2.2,4.5,48.0,0.0,0.4,11.1,1.4,1.9,73.8,1.4,2.9,4.3,1.8,1.0,0.5,0.4,1.5,15.1,0,0,-0.1
288,Jevon Carter,PHX,24,25,14,11,20.1,6.7,2.3,5.2,44.6,1.5,3.4,44.0,0.6,0.6,87.5,0.7,1.8,2.4,1.5,0.3,0.9,0.3,1.5,15.1,0,0,0.5
289,Mike Scott,PHI,31,19,8,11,18.0,7.2,2.6,5.2,50.5,1.4,2.8,49.1,0.5,0.7,71.4,1.3,3.1,4.3,1.4,0.5,0.3,0.1,1.7,15.1,0,0,1.9
291,Alex Caruso,LAL,26,20,14,6,17.7,5.7,2.0,4.6,43.5,0.6,1.9,31.6,1.1,1.7,61.8,0.4,1.6,2.0,2.3,0.8,1.2,0.3,1.4,15.0,0,0,2.3
292,Kentavious Caldwell-Pope,LAL,27,22,15,7,25.3,8.6,3.4,7.3,46.3,1.0,3.5,29.5,0.9,1.3,67.9,0.4,1.4,1.7,1.2,1.0,1.0,0.2,1.9,15.0,0,0,1.0
293,Willie Cauley-Stein,DAL,26,11,7,4,12.1,5.5,2.5,3.5,71.8,0.0,0.1,0.0,0.5,0.8,55.6,0.9,3.7,4.6,0.6,0.4,0.2,0.9,1.2,15.0,1,0,-0.4
294,Doug McDermott,IND,28,21,12,9,17.3,10.0,3.8,7.6,49.4,1.6,4.2,37.5,0.9,1.0,85.7,0.2,2.0,2.2,1.1,0.5,0.2,0.0,1.5,14.7,0,0,0.0
295,Terence Davis,TOR,23,23,18,5,17.3,8.2,3.0,7.0,43.8,1.4,3.7,37.2,0.7,1.0,73.9,0.7,2.4,3.1,1.1,1.2,0.6,0.2,2.1,14.6,0,0,-0.9
296,Jalen McDaniels,CHA,22,14,7,7,20.5,6.1,2.2,4.6,47.7,0.6,1.6,39.1,1.0,1.2,82.4,1.0,3.6,4.6,0.9,0.8,0.6,0.2,2.6,14.5,0,0,-1.6
298,Kevon Looney,GSW,24,10,3,7,15.7,4.2,1.8,4.7,38.3,0.0,1.2,0.0,0.6,0.7,85.7,1.3,2.4,3.7,1.6,0.6,0.9,0.4,1.7,14.3,0,0,-3.9
301,Luguentz Dort,OKC,21,21,14,7,23.9,7.1,2.5,6.7,37.6,0.8,3.0,27.0,1.2,1.5,83.9,0.9,2.0,3.0,0.7,0.6,0.9,0.1,2.5,14.1,0,0,1.9
302,Isaac Bonga,WAS,20,24,8,16,21.4,5.7,1.9,4.3,45.1,0.5,1.5,30.6,1.4,1.6,86.8,1.1,2.4,3.5,1.3,1.2,0.7,0.4,2.5,14.0,0,0,-1.2
305,Moritz Wagner,WAS,23,24,8,16,16.9,6.2,2.2,4.4,49.1,0.1,1.0,12.5,1.8,2.2,80.8,0.9,2.9,3.8,1.2,1.0,0.5,0.3,3.0,14.0,0,0,-2.4
306,Damian Jones,ATL,25,11,3,8,15.5,3.8,1.6,2.6,62.1,0.0,0.2,0.0,0.5,0.5,100,1.1,3.3,4.4,0.8,0.5,0.8,0.5,2.4,13.9,0,0,-6.1
307,Daniel Gafford,CHI,21,11,3,8,18.0,6.1,2.5,3.2,77.1,0.0,0.0,0.0,1.2,2.2,54.2,1.3,1.4,2.6,0.6,1.3,0.4,1.3,3.5,13.8,0,0,2.1
309,Wayne Ellington,NYK,32,12,6,6,18.4,7.3,2.4,6.1,39.7,2.1,5.0,41.7,0.4,0.4,100,0.2,2.0,2.2,1.8,0.3,0.3,0.2,1.6,13.7,0,0,0.7
310,Landry Shamet,LAC,23,22,14,8,26.1,8.1,2.5,6.7,36.7,1.7,5.1,33.6,1.5,1.9,78.0,0.1,1.3,1.4,2.0,0.7,0.4,0.2,2.1,13.7,0,0,3.1
312,Mario Hezonja,POR,25,18,10,8,16.4,5.7,2.2,4.4,50.6,0.6,1.7,35.5,0.7,0.9,75.0,0.5,2.4,2.9,1.3,0.8,0.9,0.2,1.5,13.7,0,0,-2.8
313,Matthew Dellavedova,CLE,29,13,5,8,20.5,4.4,1.5,3.8,40.8,0.8,1.9,40.0,0.5,0.7,77.8,0.5,1.4,1.8,4.8,1.5,0.4,0.1,1.2,13.6,1,0,-0.1
314,Wesley Matthews,MIL,33,22,14,8,24.5,7.5,2.5,6.7,37.2,1.8,5.0,36.0,0.7,0.9,78.9,0.5,2.0,2.6,1.2,0.5,0.4,0.1,1.7,13.5,0,0,6.9
315,Marvin Williams,MIL,34,19,8,11,19.1,3.9,1.5,3.4,43.8,0.6,2.2,28.6,0.3,0.4,85.7,0.8,3.4,4.2,1.2,0.5,0.5,0.6,1.7,13.5,0,0,1.1
318,Reggie Bullock,NYK,29,14,5,9,22.0,6.3,2.3,6.1,37.6,1.0,2.9,34.1,0.7,0.9,83.3,0.4,2.3,2.6,1.6,0.9,0.5,0.2,1.6,13.2,0,0,-1.0
321,Kelan Martin,MIN,24,13,4,9,14.2,7.5,2.4,5.3,44.9,0.8,2.9,26.3,1.9,2.0,96.2,0.5,2.3,2.8,1.1,0.9,0.3,0.2,1.4,13.2,0,0,-0.4
322,Rodions Kurucs,BKN,22,17,10,7,17.0,4.6,1.6,4.3,38.4,0.6,2.5,25.6,0.7,1.1,66.7,0.6,3.2,3.8,1.4,0.8,0.7,0.2,2.1,13.1,0,0,0.0
323,Abdel Nader,OKC,26,21,14,7,15.9,6.9,2.4,5.2,46.8,1.0,2.3,40.8,1.1,1.5,74.2,0.2,2.1,2.3,0.7,0.7,0.6,0.4,1.6,13.0,0,0,-2.1
324,J.J. Barea,DAL,36,14,8,6,15.1,5.9,2.2,6.4,34.4,0.8,2.8,28.2,0.7,0.9,83.3,0.1,1.4,1.6,3.9,1.4,0.1,0.1,1.2,13.0,0,0,-1.1
325,Markieff Morris,LAL,30,16,8,8,15.1,6.1,2.3,5.4,41.4,1.1,3.1,36.0,0.5,0.6,80.0,1.1,2.3,3.4,0.8,0.6,0.3,0.4,2.1,12.9,0,0,-1.2
326,Matisse Thybulle,PHI,23,24,12,12,19.3,4.4,1.8,3.7,49.4,0.6,1.9,33.3,0.1,0.2,40.0,0.9,0.8,1.7,1.1,0.5,1.2,0.5,2.0,12.9,0,0,0.9
327,Raul Neto,PHI,28,14,5,9,15.0,7.4,2.4,5.5,44.2,0.7,2.1,33.3,1.9,2.2,83.9,0.4,1.1,1.5,2.4,1.0,0.3,0.1,1.0,12.8,0,0,0.9
328,Kyle Korver,MIL,39,16,8,8,16.1,7.3,2.4,5.6,43.8,1.9,4.6,40.5,0.6,0.6,90.0,0.3,2.1,2.4,1.1,0.8,0.4,0.2,1.7,12.8,0,0,-0.6
329,Cristiano Felicio,CHI,27,11,1,10,18.6,4.0,1.5,2.6,58.6,0.0,0.1,0.0,0.9,1.2,76.9,2.9,2.1,5.0,0.9,0.9,0.6,0.1,1.8,12.6,0,0,-2.2
330,Courtney Lee,DAL,34,14,7,7,18.9,5.3,1.9,4.2,45.8,1.0,2.5,40.0,0.4,0.5,85.7,0.5,1.4,1.9,0.6,0.6,1.3,0.3,1.9,12.6,0,0,2.3
333,Wes Iwundu,ORL,25,18,8,10,18.5,7.0,2.3,4.7,48.8,0.7,1.8,37.5,1.8,2.3,78.0,0.2,2.1,2.3,1.4,0.6,0.2,0.2,1.6,12.4,0,0,0.3
337,Wilson Chandler,BKN,33,16,9,7,21.5,5.0,1.7,5.0,33.8,1.1,3.8,29.5,0.5,0.6,88.9,0.3,3.4,3.8,1.1,0.7,0.3,0.3,2.4,12.2,0,0,-0.6
338,PJ Dozier,DEN,23,20,11,9,14.2,5.4,2.0,5.1,39.2,0.6,1.5,36.7,0.9,1.2,70.8,0.5,1.4,1.9,2.2,1.0,0.6,0.2,1.4,12.2,0,0,-3.0
339,Marco Belinelli,SAS,34,15,8,7,16.1,7.8,2.5,5.9,43.2,1.6,3.8,42.1,1.1,1.3,89.5,0.3,1.6,1.9,0.9,0.3,0.3,0.1,0.6,12.1,0,0,-0.8
340,Emmanuel Mudiay,UTA,24,12,5,7,13.0,7.1,2.3,5.6,41.8,0.5,1.6,31.6,1.9,2.3,82.1,0.3,1.6,1.8,1.3,1.3,0.7,0.1,1.2,12.1,0,0,-4.7
341,Khem Birch,ORL,27,14,5,9,14.2,4.9,1.5,2.6,58.3,0.0,0.0,0.0,1.9,2.6,75.0,1.7,2.1,3.8,1.1,0.6,0.3,0.2,1.9,12.0,0,0,-3.5
345,Frank Jackson,NOP,22,19,9,10,14.2,7.4,2.7,6.6,41.6,1.0,2.7,37.3,0.9,1.3,72.0,0.5,1.3,1.7,1.6,0.8,0.2,0.1,1.2,11.8,0,0,0.7
346,Edmond Sumner,IND,24,12,8,4,15.6,5.5,2.2,5.2,41.9,0.5,2.3,22.2,0.7,1.3,50.0,0.3,1.3,1.6,2.3,0.7,0.3,0.3,1.4,11.6,0,0,-0.6
347,Bruno Fernando,ATL,21,14,7,7,13.5,4.7,2.1,3.9,55.6,0.1,0.5,14.3,0.4,0.9,41.7,1.1,2.8,3.9,0.8,0.3,0.3,0.1,1.7,11.6,0,0,-4.0
351,Sekou Doumbouya,DET,19,16,3,13,20.7,5.9,2.3,6.8,33.0,0.9,2.9,29.8,0.6,0.9,64.3,0.6,2.5,3.1,0.6,1.0,0.6,0.1,2.0,11.4,0,0,-10.5
352,Cheick Diallo,PHX,23,16,8,8,12.6,5.6,2.4,3.8,63.9,0.0,0.1,0.0,0.7,0.8,91.7,0.7,2.8,3.4,0.4,1.0,0.3,0.4,1.4,11.4,0,0,-2.3
354,JaKarr Sampson,IND,27,17,11,6,13.4,4.7,1.9,3.3,58.9,0.0,0.1,0.0,0.8,1.0,82.4,0.5,2.2,2.7,1.0,0.5,0.6,0.2,2.1,11.4,0,0,1.5
355,Sterling Brown,MIL,25,19,12,7,14.2,5.2,1.9,5.2,36.7,0.9,2.9,30.9,0.5,0.5,90.0,0.5,2.3,2.8,1.0,0.7,0.5,0.2,1.0,11.4,0,0,-2.6
356,Patrick McCaw,TOR,24,12,9,3,23.5,3.4,1.2,3.7,31.8,0.6,1.9,30.4,0.5,0.7,75.0,0.6,2.1,2.7,1.6,0.4,0.9,0.0,1.5,11.3,0,0,2.0
357,John Konchar,MEM,24,14,6,8,10.8,3.6,1.6,2.4,66.7,0.4,0.6,62.5,0.1,0.1,50.0,1.3,1.9,3.2,1.4,0.5,0.5,0.2,0.4,11.2,0,0,3.5
358,Anfernee Simons,POR,21,21,10,11,16.2,6.7,2.3,6.0,38.6,1.0,2.7,38.6,1.0,1.0,90.9,0.3,1.3,1.6,1.2,0.6,0.4,0.0,1.7,11.2,0,0,-0.7
360,Solomon Hill,MIA,29,12,5,7,16.7,4.1,1.2,3.8,30.4,0.6,2.0,29.2,1.2,1.3,87.5,0.4,1.4,1.8,1.0,0.9,1.0,0.4,1.3,11.1,0,0,-2.4
365,Grant Williams,BOS,21,24,15,9,15.3,3.7,1.4,3.0,46.6,0.4,1.5,27.8,0.4,0.5,83.3,0.8,1.8,2.6,0.8,0.5,0.5,0.6,2.5,10.7,0,0,-0.2
366,Brandon Goodwin,ATL,24,15,6,9,12.6,5.7,2.1,5.1,41.6,0.7,2.4,27.8,0.8,0.9,85.7,0.3,2.1,2.3,1.5,0.7,0.1,0.1,1.0,10.6,0,0,-2.3
369,Treveon Graham,ATL,26,16,6,10,14.3,4.1,1.4,3.6,39.7,0.8,1.9,38.7,0.5,1.1,47.1,1.3,1.6,2.8,0.9,0.6,0.4,0.3,2.0,10.4,0,0,-1.8
